BINARY is TEMP# ObjectProperty
BINARY is ATO_0000001 Class
BINARY is ATO_0000030 Class
BINARY is ATO_0000031 Class
BINARY SubClassOf ATO_0000031 ATO_0000001
BINARY is ATO_0000032 Class
BINARY SubClassOf ATO_0000032 ATO_0000001
BINARY is ATO_0000034 Class
BINARY DisjointWith ATO_0000034 ATO_0006082
BINARY is ATO_0000035 Class
BINARY is ATO_0000076 Class
BINARY SubClassOf ATO_0000076 ATO_0000030
BINARY is ATO_0000078 Class
BINARY SubClassOf ATO_0000078 ATO_0000032
BINARY is ATO_0000079 Class
BINARY SubClassOf ATO_0000079 ATO_0000032
BINARY is ATO_0000080 Class
BINARY SubClassOf ATO_0000080 ATO_0000032
BINARY is ATO_0000081 Class
BINARY SubClassOf ATO_0000081 ATO_0000032
BINARY is ATO_0000083 Class
BINARY is ATO_0000086 Class
BINARY SubClassOf ATO_0000086 ATO_0000083
BINARY is ATO_0000094 Class
BINARY SubClassOf ATO_0000094 ATO_0000083
BINARY is ATO_0000121 Class
BINARY is ATO_0000122 Class
BINARY SubClassOf ATO_0000122 ATO_0000121,
BINARY is has_rank_some_ATO_0000030 TEMP#
BINARY is ATO_0000123 Class
BINARY SubClassOf ATO_0000123 ATO_0000122
BINARY is ATO_0000124 Class
BINARY SubClassOf ATO_0000124 ATO_0000122
BINARY is ATO_0000125 Class
BINARY SubClassOf ATO_0000125 ATO_0000122
BINARY is ATO_0000126 Class
BINARY SubClassOf ATO_0000126 ATO_0000122
BINARY is ATO_0000128 Class
BINARY SubClassOf ATO_0000128 ATO_0000122
BINARY is ATO_0000129 Class
BINARY SubClassOf ATO_0000129 ATO_0000122
BINARY is ATO_0000130 Class
BINARY SubClassOf ATO_0000130 ATO_0000122
BINARY is ATO_0000131 Class
BINARY SubClassOf ATO_0000131 ATO_0000122
BINARY is ATO_0000132 Class
BINARY SubClassOf ATO_0000132 ATO_0000122
BINARY is ATO_0000133 Class
BINARY SubClassOf ATO_0000133 ATO_0000122
BINARY is ATO_0000134 Class
BINARY SubClassOf ATO_0000134 ATO_0000122
BINARY is ATO_0000135 Class
BINARY SubClassOf ATO_0000135 ATO_0000122
BINARY is ATO_0000136 Class
BINARY SubClassOf ATO_0000136 ATO_0000122
BINARY is ATO_0000137 Class
BINARY SubClassOf ATO_0000137 ATO_0000122
BINARY is ATO_0000138 Class
BINARY SubClassOf ATO_0000138 ATO_0000122
BINARY is ATO_0000139 Class
BINARY SubClassOf ATO_0000139 ATO_0000122
BINARY is ATO_0000140 Class
BINARY SubClassOf ATO_0000140 ATO_0000122
BINARY is ATO_0000141 Class
BINARY SubClassOf ATO_0000141 ATO_0000122
BINARY is ATO_0000142 Class
BINARY SubClassOf ATO_0000142 ATO_0000122
BINARY is ATO_0000143 Class
BINARY SubClassOf ATO_0000143 ATO_0000122
BINARY is ATO_0000144 Class
BINARY SubClassOf ATO_0000144 ATO_0000122
BINARY is ATO_0000145 Class
BINARY SubClassOf ATO_0000145 ATO_0000122
BINARY is ATO_0000146 Class
BINARY SubClassOf ATO_0000146 ATO_0000122
BINARY is ATO_0000147 Class
BINARY SubClassOf ATO_0000147 ATO_0000122
BINARY is ATO_0000148 Class
BINARY SubClassOf ATO_0000148 ATO_0000122
BINARY is ATO_0000149 Class
BINARY SubClassOf ATO_0000149 ATO_0000122
BINARY is ATO_0000150 Class
BINARY SubClassOf ATO_0000150 ATO_0000122
BINARY is ATO_0000219 Class
BINARY is ATO_0000422 Class
BINARY SubClassOf ATO_0000422 ATO_0000122
BINARY is ATO_0000427 Class
BINARY SubClassOf ATO_0000427 ATO_0000122
BINARY is ATO_0001103 Class
BINARY is ATO_0001107 Class
BINARY is ATO_0001108 Class
BINARY is ATO_0001111 Class
BINARY is ATO_0001114 Class
BINARY is ATO_0001115 Class
BINARY is ATO_0001116 Class
BINARY is ATO_0001175 Class
BINARY is ATO_0001176 Class
BINARY is ATO_0001371 Class
BINARY is ATO_0001372 Class
BINARY SubClassOf ATO_0001372 ATO_0001371,
BINARY is has_rank_some_ATO_0000030 TEMP#
BINARY is ATO_0001373 Class
BINARY is ATO_0001381 Class
BINARY is ATO_0001382 Class
BINARY SubClassOf ATO_0001382 ATO_0005716,
BINARY is has_rank_some_ATO_0000030 TEMP#
BINARY is ATO_0001383 Class
BINARY is ATO_0001386 Class
BINARY is ATO_0001387 Class
BINARY is ATO_0001392 Class
BINARY is ATO_0001394 Class
BINARY is ATO_0001402 Class
BINARY is ATO_0001454 Class
BINARY SubClassOf ATO_0001454 ATO_0000122
BINARY is ATO_0001457 Class
BINARY is ATO_0001493 Class
BINARY SubClassOf ATO_0001493 ATO_0000032
BINARY is ATO_0001598 Class
BINARY SubClassOf ATO_0001598 ATO_0000122
BINARY is ATO_0001639 Class
BINARY SubClassOf ATO_0001639 ATO_0001382
BINARY is ATO_0001640 Class
BINARY SubClassOf ATO_0001640 ATO_0001382
BINARY is ATO_0001660 Class
BINARY SubClassOf ATO_0001660 ATO_0000122
BINARY is ATO_0001661 Class
BINARY SubClassOf ATO_0001661 ATO_0000122
BINARY is ATO_0001662 Class
BINARY SubClassOf ATO_0001662 ATO_0000122
BINARY is ATO_0001663 Class
BINARY SubClassOf ATO_0001663 ATO_0000122
BINARY is ATO_0001664 Class
BINARY SubClassOf ATO_0001664 ATO_0000122
BINARY is ATO_0001665 Class
BINARY SubClassOf ATO_0001665 ATO_0000122
BINARY is ATO_0001666 Class
BINARY SubClassOf ATO_0001666 ATO_0000122
BINARY is ATO_0001667 Class
BINARY SubClassOf ATO_0001667 ATO_0000122
BINARY is ATO_0001668 Class
BINARY SubClassOf ATO_0001668 ATO_0000122
BINARY is ATO_0001669 Class
BINARY SubClassOf ATO_0001669 ATO_0000122
BINARY is ATO_0001670 Class
BINARY SubClassOf ATO_0001670 ATO_0000122
BINARY is ATO_0001671 Class
BINARY SubClassOf ATO_0001671 ATO_0000122
BINARY is ATO_0001672 Class
BINARY SubClassOf ATO_0001672 ATO_0000122
BINARY is ATO_0001673 Class
BINARY SubClassOf ATO_0001673 ATO_0000122
BINARY is ATO_0001674 Class
BINARY SubClassOf ATO_0001674 ATO_0000122
BINARY is ATO_0001675 Class
BINARY SubClassOf ATO_0001675 ATO_0000122
BINARY is ATO_0001693 Class
