BINARY is string Datatype
BINARY is purl.org/autism-ontology/1.0/autism-rules.# ObjectProperty
BINARY Characteristics purl.org/autism-ontology/1.0/autism-rules.# Functional
BINARY is Conditional_probability purl.org/autism-ontology/1.0/autism-rules.#
BINARY is AUTISMC1000038 purl.org/autism-ontology/1.0/autism-core.#
BINARY is purl.org/autism-ontology/1.0/autism-rules.# DataProperty
BINARY Characteristics purl.org/autism-ontology/1.0/autism-rules.# Functional
BINARY is Locality purl.org/autism-ontology/1.0/autism-rules.#
BINARY Range Locality string
BINARY is purl.org/autism-ontology/1.0/autism-rules.# DataProperty
BINARY Characteristics purl.org/autism-ontology/1.0/autism-rules.# Functional
BINARY is Locality purl.org/autism-ontology/1.0/autism-rules.#
BINARY Range Locality string
BINARY is purl.org/autism-ontology/1.0/autism-rules.# DataProperty
BINARY is Locality purl.org/autism-ontology/1.0/autism-rules.#
BINARY Range Locality {"community_clinic"_,_"hospital_inpatient"_,_"hospital_outpatient"_,_"private_clinic"}
BINARY is birnlex_11001 Class
BINARY is purl.org/autism-ontology/1.0/autism-core.# Class
BINARY is purl.org/autism-ontology/1.0/autism-core.# Class
BINARY SubClassOf purl.org/autism-ontology/1.0/autism-core.# Quality
BINARY is purl.org/autism-ontology/1.0/autism-core.# Class
BINARY SubClassOf purl.org/autism-ontology/1.0/autism-core.# Quality
BINARY is purl.org/autism-ontology/1.0/autism-core.# Class
BINARY SubClassOf purl.org/autism-ontology/1.0/autism-core.# Quality
BINARY is purl.org/autism-ontology/1.0/autism-core.# Class
BINARY SubClassOf purl.org/autism-ontology/1.0/autism-core.# Quality
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is Conventional_or_Instrumental_Gestures purl.org/autism-ontology/1.0/autism-rules.#
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is Comprehension_of_simple_language purl.org/autism-ontology/1.0/autism-rules.#
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is Comprehension_of_simple_language purl.org/autism-ontology/1.0/autism-rules.#
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is Receptive_Lexicon purl.org/autism-ontology/1.0/autism-rules.#
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is Comprehension_of_simple_language purl.org/autism-ontology/1.0/autism-rules.#
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is Comprehension_of_simple_language purl.org/autism-ontology/1.0/autism-rules.#
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is Frequency purl.org/autism-ontology/1.0/autism-rules.#
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is Nodding purl.org/autism-ontology/1.0/autism-rules.#
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is Head_Shaking purl.org/autism-ontology/1.0/autism-rules.#
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is Gestures purl.org/autism-ontology/1.0/autism-rules.#
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is Language_Ability purl.org/autism-ontology/1.0/autism-rules.#
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is Self-Care purl.org/autism-ontology/1.0/autism-rules.#
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is Group_Play_With_Peers purl.org/autism-ontology/1.0/autism-rules.#
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is Language_Ability purl.org/autism-ontology/1.0/autism-rules.#
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is Inappropriate_facial_expressions_UnknownOrNotAsked purl.org/autism-ontology/1.0/autism-rules.#
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is Inappropriate_facial_expressions purl.org/autism-ontology/1.0/autism-rules.#
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is Inappropriate_facial_expressions purl.org/autism-ontology/1.0/autism-rules.#
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is Inappropriate_facial_expressions purl.org/autism-ontology/1.0/autism-rules.#
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is Overall_level_of_language purl.org/autism-ontology/1.0/autism-rules.#
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is Pronominal_reversal purl.org/autism-ontology/1.0/autism-rules.#
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is Overall_level_of_language purl.org/autism-ontology/1.0/autism-rules.#
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is Molecular_function purl.org/autism-ontology/1.0/autism-rules.#
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is Verbal_rituals purl.org/autism-ontology/1.0/autism-rules.#
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is Gestures purl.org/autism-ontology/1.0/autism-rules.#
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is Self-Care purl.org/autism-ontology/1.0/autism-rules.#
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is Language_Ability purl.org/autism-ontology/1.0/autism-rules.#
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is Imaginative_Play_With_Peers purl.org/autism-ontology/1.0/autism-rules.#
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is Engaging_in_Social_Play, purl.org/autism-ontology/1.0/autism-rules.#
BINARY is Imagination purl.org/autism-ontology/1.0/autism-rules.#
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
BINARY is Imaginative_Play_With_Peers purl.org/autism-ontology/1.0/autism-rules.#
BINARY is purl.org/autism-ontology/1.0/autism-rules.# Class
