BINARY is www.w3.org/2000/01/-schema# AnnotationProperty
BINARY is string Datatype
BINARY is BFO_0000050 ObjectProperty
BINARY is BFO_0000051 ObjectProperty
BINARY is BFO_0000055 ObjectProperty
BINARY is BFO_0000067 ObjectProperty
BINARY is ENVO_01001307 ObjectProperty
BINARY is ENVO_02000200 ObjectProperty
BINARY is RO_0000053 ObjectProperty
BINARY is RO_0000056 ObjectProperty
BINARY Domain RO_0000056 BFO_0000002
BINARY Range RO_0000056 BFO_0000003
BINARY InverseOf RO_0000056 RO_0000057
BINARY is RO_0000057 ObjectProperty
BINARY InverseOf RO_0000057 RO_0000056
BINARY is RO_0000085 ObjectProperty
BINARY is RO_0000086 ObjectProperty
BINARY is RO_0000087 ObjectProperty
BINARY is RO_0001000 ObjectProperty
BINARY is RO_0001015 ObjectProperty
BINARY is RO_0001018 ObjectProperty
BINARY Domain RO_0001018 BFO_0000040
BINARY Range RO_0001018 BFO_0000004
BINARY InverseOf RO_0001018 RO_0001019
BINARY is RO_0001019 ObjectProperty
BINARY InverseOf RO_0001019 RO_0001018
BINARY is RO_0001025 ObjectProperty
BINARY is RO_0002131 ObjectProperty
BINARY is RO_0002151 ObjectProperty
BINARY is RO_0002160 ObjectProperty
BINARY is RO_0002176 ObjectProperty
BINARY is RO_0002180 ObjectProperty
BINARY is RO_0002202 ObjectProperty
BINARY SubPropertyOf RO_0002202 RO_0002258
BINARY is RO_0002215 ObjectProperty
BINARY is RO_0002219 ObjectProperty
BINARY is RO_0002220 ObjectProperty
BINARY is RO_0002226 ObjectProperty
BINARY SubPropertyOf RO_0002226 RO_0002258
BINARY is RO_0002233 ObjectProperty
BINARY is RO_0002234 ObjectProperty
BINARY is RO_0002254 ObjectProperty
BINARY SubPropertyOf RO_0002254 RO_0002258
BINARY is RO_0002258 ObjectProperty
BINARY Domain RO_0002258 BFO_0000002
BINARY Range RO_0002258 BFO_0000002
BINARY InverseOf RO_0002258 RO_0002286
BINARY is RO_0002286 ObjectProperty
BINARY InverseOf RO_0002286 RO_0002258
BINARY is RO_0002331 ObjectProperty
BINARY SubPropertyOf RO_0002331 RO_0000056
BINARY is RO_0002351 ObjectProperty
BINARY is RO_0002352 ObjectProperty
BINARY SubPropertyOf RO_0002352 RO_0000056
BINARY is RO_0002353 ObjectProperty
BINARY SubPropertyOf RO_0002353 RO_0000056
BINARY is RO_0002354 ObjectProperty
BINARY is RO_0002375 ObjectProperty
BINARY Domain RO_0002375 BFO_0000040
BINARY Range RO_0002375 BFO_0000040
BINARY is RO_0002376 ObjectProperty
BINARY SubPropertyOf RO_0002376 RO_0002375
BINARY is RO_0002377 ObjectProperty
BINARY SubPropertyOf RO_0002377 RO_0002375
BINARY is RO_0002434 ObjectProperty
BINARY Characteristics RO_0002434 Symmetric
BINARY Domain RO_0002434 BFO_0000040
BINARY Range RO_0002434 BFO_0000040
BINARY is RO_0002436 ObjectProperty
BINARY SubPropertyOf RO_0002436 RO_0002434
BINARY is RO_0002437 ObjectProperty
BINARY SubPropertyOf RO_0002437 RO_0002434
BINARY Characteristics RO_0002437 Symmetric
BINARY Domain RO_0002437 BFO_0000040
BINARY Range RO_0002437 BFO_0000040
BINARY is RO_0002448 ObjectProperty
BINARY SubPropertyOf RO_0002448 RO_0011002
BINARY Domain RO_0002448 BFO_0000040
BINARY Range RO_0002448 BFO_0000040
BINARY is RO_0002449 ObjectProperty
BINARY SubPropertyOf RO_0002449 RO_0002448
BINARY Domain RO_0002449 BFO_0000040
BINARY Range RO_0002449 BFO_0000040
BINARY is RO_0002450 ObjectProperty
BINARY SubPropertyOf RO_0002450 RO_0002448
BINARY Domain RO_0002450 BFO_0000040
BINARY Range RO_0002450 BFO_0000040
BINARY is RO_0002473 ObjectProperty
BINARY Domain RO_0002473 BFO_0000040
BINARY Range RO_0002473 BFO_0000040
BINARY is RO_0002500 ObjectProperty
BINARY SubPropertyOf RO_0002500 RO_0002595
BINARY is RO_0002506 ObjectProperty
BINARY Domain RO_0002506 BFO_0000002
BINARY Range RO_0002506 BFO_0000002
BINARY is RO_0002507 ObjectProperty
BINARY is RO_0002508 ObjectProperty
BINARY SubPropertyOf RO_0002508 RO_0002566
BINARY is RO_0002509 ObjectProperty
BINARY SubPropertyOf RO_0002509 RO_0002506
BINARY is RO_0002559 ObjectProperty
BINARY SubPropertyOf RO_0002559 RO_0002506
BINARY is RO_0002566 ObjectProperty
BINARY SubPropertyOf RO_0002566 RO_0002506
BINARY Domain RO_0002566 BFO_0000002
BINARY Range RO_0002566 BFO_0000002
BINARY is RO_0002574 ObjectProperty
BINARY SubPropertyOf RO_0002574 RO_0002437
BINARY is RO_0002584 ObjectProperty
BINARY SubPropertyOf RO_0002584 RO_0002595
BINARY is RO_0002595 ObjectProperty
BINARY Domain RO_0002595 BFO_0000040
BINARY Range RO_0002595 BFO_0000015
