BINARY is www.w3.org/2000/01/-schema# AnnotationProperty
BINARY is string Datatype
BINARY is 10031 Class
BINARY SubClassOf 10031 non_coding_rna
BINARY is 10037 Class
BINARY SubClassOf 10037 non_coding_rna
BINARY is 10038 Class
BINARY SubClassOf 10038 non_coding_rna
BINARY is 10082 Class
BINARY SubClassOf 10082 non_coding_rna
BINARY is 10083 Class
BINARY SubClassOf 10083 non_coding_rna
BINARY is 10084 Class
BINARY SubClassOf 10084 non_coding_rna
BINARY is 10085 Class
BINARY SubClassOf 10085 non_coding_rna
BINARY is 10086 Class
BINARY SubClassOf 10086 non_coding_rna
BINARY is 10096 Class
BINARY SubClassOf 10096 non_coding_rna
BINARY is 10097 Class
BINARY SubClassOf 10097 non_coding_rna
BINARY is 10098 Class
BINARY SubClassOf 10098 non_coding_rna
BINARY is 10099 Class
BINARY SubClassOf 10099 non_coding_rna
BINARY is 10100 Class
BINARY SubClassOf 10100 non_coding_rna
BINARY is 10101 Class
BINARY SubClassOf 10101 non_coding_rna
BINARY is 10103 Class
BINARY SubClassOf 10103 non_coding_rna
BINARY is 10104 Class
BINARY SubClassOf 10104 non_coding_rna
BINARY is 10105 Class
BINARY SubClassOf 10105 non_coding_rna
BINARY is 10106 Class
BINARY SubClassOf 10106 non_coding_rna
BINARY is 10107 Class
BINARY SubClassOf 10107 non_coding_rna
BINARY is 10108 Class
BINARY SubClassOf 10108 non_coding_rna
BINARY is 10113 Class
BINARY SubClassOf 10113 non_coding_rna
BINARY is 10114 Class
BINARY SubClassOf 10114 non_coding_rna
BINARY is 10115 Class
BINARY SubClassOf 10115 non_coding_rna
BINARY is 10116 Class
BINARY SubClassOf 10116 non_coding_rna
BINARY is 10118 Class
BINARY SubClassOf 10118 non_coding_rna
BINARY is 10119 Class
BINARY SubClassOf 10119 non_coding_rna
BINARY is 10120 Class
BINARY SubClassOf 10120 non_coding_rna
BINARY is 10123 Class
BINARY SubClassOf 10123 non_coding_rna
BINARY is 10128 Class
BINARY SubClassOf 10128 non_coding_rna
BINARY is 10130 Class
BINARY SubClassOf 10130 non_coding_rna
BINARY is 10133 Class
