BINARY is integer Datatype
BINARY is OWLObjectProperty_6d016e98_41dc_4ebc_9e4f_832d9d902d3a ObjectProperty
BINARY is OWLObjectProperty_e7e7de5c_d2fc_466a_ba77_9035a573f50d ObjectProperty
BINARY is OWLDataProperty_170c6b62_aaac_4985_aef7_0503eba51fa6 DataProperty
BINARY is cianosis Class
BINARY SubClassOf cianosis OWLClass_94f15b74_e615_4e1a_a162_c9f95c18afd6
BINARY is edad Class
BINARY SubClassOf edad OWLClass_a285b5a6_df3a_4cb9_9fc1_31e6c59849bd
BINARY is enfermedad_coronaria Class
BINARY SubClassOf enfermedad_coronaria OWLClass_94f15b74_e615_4e1a_a162_c9f95c18afd6
BINARY is miocardiopatia_hipertrofica Class
BINARY SubClassOf miocardiopatia_hipertrofica OWLClass_94f15b74_e615_4e1a_a162_c9f95c18afd6
BINARY is protesis_valvular_mecanica Class
BINARY SubClassOf protesis_valvular_mecanica OWLClass_94f15b74_e615_4e1a_a162_c9f95c18afd6
BINARY is reparacion_intracardiaca Class
BINARY SubClassOf reparacion_intracardiaca OWLClass_94f15b74_e615_4e1a_a162_c9f95c18afd6
BINARY is valvulopatia_mitral_reumatica Class
BINARY SubClassOf valvulopatia_mitral_reumatica OWLClass_94f15b74_e615_4e1a_a162_c9f95c18afd6
BINARY is ventriculo_derecho_sistemico Class
BINARY SubClassOf ventriculo_derecho_sistemico OWLClass_94f15b74_e615_4e1a_a162_c9f95c18afd6
BINARY is OWLClass_0188fecd_4737_4031_a455_1a13354782e8 Class
BINARY SubClassOf OWLClass_0188fecd_4737_4031_a455_1a13354782e8 OWLClass_94f15b74_e615_4e1a_a162_c9f95c18afd6
BINARY is OWLClass_01f7d8b4_d915_47cc_a45f_5b67d657b53f Class
BINARY is OWLClass_04df10f1_7bbd_4c57_a5bd_51c5f6c596df Class
BINARY SubClassOf OWLClass_04df10f1_7bbd_4c57_a5bd_51c5f6c596df OWLClass_4f9e9b10_dac2_4e55_b7f7_3d1cbc3ff006
BINARY is OWLClass_0871a10c_9e14_4fb5_b9d1_26e2440869f4 Class
BINARY equiv OWLClass_0871a10c_9e14_4fb5_b9d1_26e2440869f4 (OWLObjectProperty_e7e7de5c_d2fc_466a_ba77_9035a573f50d_some_enfermedad_coronaria)_and_(OWLObjectProperty_6d016e98_41dc_4ebc_9e4f_832d9d902d3a_only_OWLClass_7dfe7bf9_eb68_493a_a00b_b0390f172acc)
BINARY SubClassOf OWLClass_0871a10c_9e14_4fb5_b9d1_26e2440869f4 OWLClass_b8b35b6d_1d1f_4238_9b56_1a87f77d7d37
BINARY DisjointWith OWLClass_0871a10c_9e14_4fb5_b9d1_26e2440869f4 (OWLObjectProperty_e7e7de5c_d2fc_466a_ba77_9035a573f50d_some_enfermedad_coronaria)_and_(OWLObjectProperty_6d016e98_41dc_4ebc_9e4f_832d9d902d3a_only_OWLClass_7dfe7bf9_eb68_493a_a00b_b0390f172acc)
BINARY is OWLClass_0b465bdc_b7c0_4c39_b264_5e7724a7570e Class
BINARY SubClassOf OWLClass_0b465bdc_b7c0_4c39_b264_5e7724a7570e OWLClass_94f15b74_e615_4e1a_a162_c9f95c18afd6
BINARY is OWLClass_0e07e762_e897_4130_a5e8_4c9f0ea014c0 Class
BINARY SubClassOf OWLClass_0e07e762_e897_4130_a5e8_4c9f0ea014c0 OWLClass_14a2527b_e657_4554_8fb4_44ae199daf1d
BINARY is OWLClass_0f654303_e815_4845_a189_9c2a66bab0b7 Class
BINARY SubClassOf OWLClass_0f654303_e815_4845_a189_9c2a66bab0b7 OWLClass_94f15b74_e615_4e1a_a162_c9f95c18afd6
BINARY is OWLClass_14a2527b_e657_4554_8fb4_44ae199daf1d Class
BINARY is Thing www.w3.org/2002/07/#
BINARY is OWLClass_193dec04_bb22_4a5b_9743_d089c75a386a Class
BINARY SubClassOf OWLClass_193dec04_bb22_4a5b_9743_d089c75a386a OWLClass_14a2527b_e657_4554_8fb4_44ae199daf1d
BINARY is OWLClass_1b1650f2_4e8c_4b1e_ab9f_e383644bb6cc Class
BINARY SubClassOf OWLClass_1b1650f2_4e8c_4b1e_ab9f_e383644bb6cc OWLClass_bb23ed32_6012_49ca_b790_f3d0b6c476bc
BINARY is OWLClass_1dc4bed9_b021_42ce_aabb_399ac51d5864 Class
BINARY SubClassOf OWLClass_1dc4bed9_b021_42ce_aabb_399ac51d5864 OWLClass_94f15b74_e615_4e1a_a162_c9f95c18afd6
BINARY is OWLClass_217245d3_6322_48c1_9105_3d46ca13e253 Class
BINARY SubClassOf OWLClass_217245d3_6322_48c1_9105_3d46ca13e253 OWLClass_94f15b74_e615_4e1a_a162_c9f95c18afd6
BINARY is OWLClass_22aabd2a_ab8c_4ed1_9552_85790043c708 Class
BINARY equiv OWLClass_22aabd2a_ab8c_4ed1_9552_85790043c708 (OWLObjectProperty_e7e7de5c_d2fc_466a_ba77_9035a573f50d_some_OWLClass_0e07e762_e897_4130_a5e8_4c9f0ea014c0)_and_(OWLObjectProperty_e7e7de5c_d2fc_466a_ba77_9035a573f50d_some_OWLClass_4ea4ac10_ec06_4bbc_9b33_f237b6070666)_and_(OWLDataProperty_170c6b62_aaac_4985_aef7_0503eba51fa6_value_11)
BINARY SubClassOf OWLClass_22aabd2a_ab8c_4ed1_9552_85790043c708 OWLClass_326f40f7_c93f_483a_be5c_bdccc183c925
BINARY DisjointWith OWLClass_22aabd2a_ab8c_4ed1_9552_85790043c708 OWLClass_6003b416_f684_4d02_b34d_ebdc71a9c0a4
BINARY is OWLClass_280b17a9_0547_4175_8bc1_1a9733842d0f Class
BINARY SubClassOf OWLClass_280b17a9_0547_4175_8bc1_1a9733842d0f OWLClass_94f15b74_e615_4e1a_a162_c9f95c18afd6
BINARY is OWLClass_2a627bd2_670d_4f97_b450_a44bd8031d3c Class
BINARY equiv OWLClass_2a627bd2_670d_4f97_b450_a44bd8031d3c (OWLObjectProperty_e7e7de5c_d2fc_466a_ba77_9035a573f50d_some_OWLClass_280b17a9_0547_4175_8bc1_1a9733842d0f)_and_(OWLObjectProperty_6d016e98_41dc_4ebc_9e4f_832d9d902d3a_only_OWLClass_7dfe7bf9_eb68_493a_a00b_b0390f172acc)
BINARY SubClassOf OWLClass_2a627bd2_670d_4f97_b450_a44bd8031d3c OWLClass_b8b35b6d_1d1f_4238_9b56_1a87f77d7d37
BINARY is OWLClass_2b31daf9_e182_4a89_a4d3_9b83aa4e1ea4 Class
BINARY SubClassOf OWLClass_2b31daf9_e182_4a89_a4d3_9b83aa4e1ea4 OWLClass_94f15b74_e615_4e1a_a162_c9f95c18afd6
BINARY is OWLClass_326f40f7_c93f_483a_be5c_bdccc183c925 Class
BINARY is OWLClass_34847cee_f10d_479d_b373_1fa9c225aa78 Class
BINARY SubClassOf OWLClass_34847cee_f10d_479d_b373_1fa9c225aa78 OWLClass_bb23ed32_6012_49ca_b790_f3d0b6c476bc
BINARY is OWLClass_38e8e3a5_e963_42f7_8003_b4e5edfed596 Class
BINARY SubClassOf OWLClass_38e8e3a5_e963_42f7_8003_b4e5edfed596 OWLClass_94f15b74_e615_4e1a_a162_c9f95c18afd6
BINARY is OWLClass_3b331693_1f1c_4387_850b_19a25cc5ffe1 Class
BINARY SubClassOf OWLClass_3b331693_1f1c_4387_850b_19a25cc5ffe1 OWLClass_8722ec75_22a8_4f1e_9e39_e5d0b9a53617
BINARY is OWLClass_3b40f9ce_9c25_41c8_b480_e99475d2d8d9 Class
BINARY SubClassOf OWLClass_3b40f9ce_9c25_41c8_b480_e99475d2d8d9 OWLClass_8722ec75_22a8_4f1e_9e39_e5d0b9a53617
BINARY is OWLClass_407beebc_a7ae_4994_962a_c3a38fbebb41 Class
BINARY SubClassOf OWLClass_407beebc_a7ae_4994_962a_c3a38fbebb41 OWLClass_bb23ed32_6012_49ca_b790_f3d0b6c476bc
BINARY is OWLClass_45cf039a_f5a5_4c9f_b722_f0241cc70ee7 Class
BINARY SubClassOf OWLClass_45cf039a_f5a5_4c9f_b722_f0241cc70ee7 OWLClass_94f15b74_e615_4e1a_a162_c9f95c18afd6
BINARY is OWLClass_4bbabce4_75bf_47fc_baa9_000eeb69263b Class
BINARY SubClassOf OWLClass_4bbabce4_75bf_47fc_baa9_000eeb69263b OWLClass_94f15b74_e615_4e1a_a162_c9f95c18afd6
BINARY is OWLClass_4ea4ac10_ec06_4bbc_9b33_f237b6070666 Class
BINARY SubClassOf OWLClass_4ea4ac10_ec06_4bbc_9b33_f237b6070666 OWLClass_4f9e9b10_dac2_4e55_b7f7_3d1cbc3ff006
BINARY is OWLClass_4eb04819_0cd3_41d9_92f2_384a85989ef8 Class
BINARY SubClassOf OWLClass_4eb04819_0cd3_41d9_92f2_384a85989ef8 OWLClass_8722ec75_22a8_4f1e_9e39_e5d0b9a53617
BINARY is OWLClass_4f9e9b10_dac2_4e55_b7f7_3d1cbc3ff006 Class
BINARY SubClassOf OWLClass_4f9e9b10_dac2_4e55_b7f7_3d1cbc3ff006 OWLClass_52621bfb_5558_4448_8298_0a31c53680a0
BINARY is OWLClass_51203ede_eee1_4120_a78e_78491ba3e465 Class
BINARY is OWLClass_52621bfb_5558_4448_8298_0a31c53680a0 Class
BINARY SubClassOf OWLClass_52621bfb_5558_4448_8298_0a31c53680a0 OWLClass_fc0de930_4031_485a_b446_1188a8d93d8c,
BINARY is Thing www.w3.org/2002/07/#
BINARY is OWLClass_59b028c0_7a34_46ae_91ed_a7fc40b648cf Class
BINARY SubClassOf OWLClass_59b028c0_7a34_46ae_91ed_a7fc40b648cf OWLClass_51203ede_eee1_4120_a78e_78491ba3e465
BINARY is OWLClass_5ad29333_8761_4fac_993f_1cb6f7257e18 Class
BINARY is OWLClass_5c5b3051_8e7a_4a2c_ae25_d8d23619140c Class
BINARY SubClassOf OWLClass_5c5b3051_8e7a_4a2c_ae25_d8d23619140c OWLClass_c5dea5ea_3442_460f_9e7c_47a5df709a12
BINARY is OWLClass_5e690ba2_6e74_4513_9b8d_8913a516fc44 Class
BINARY SubClassOf OWLClass_5e690ba2_6e74_4513_9b8d_8913a516fc44 OWLClass_7dd973d1_b3f6_47d2_9837_fcc71003d89d
BINARY is OWLClass_6003b416_f684_4d02_b34d_ebdc71a9c0a4 Class
BINARY equiv OWLClass_6003b416_f684_4d02_b34d_ebdc71a9c0a4 (OWLObjectProperty_e7e7de5c_d2fc_466a_ba77_9035a573f50d_some_OWLClass_7db1a8f4_1fa0_4798_934b_61564af50ba1)_and_(OWLObjectProperty_6d016e98_41dc_4ebc_9e4f_832d9d902d3a_only_OWLClass_7dfe7bf9_eb68_493a_a00b_b0390f172acc)
BINARY SubClassOf OWLClass_6003b416_f684_4d02_b34d_ebdc71a9c0a4 OWLClass_326f40f7_c93f_483a_be5c_bdccc183c925
BINARY DisjointWith OWLClass_6003b416_f684_4d02_b34d_ebdc71a9c0a4 OWLClass_22aabd2a_ab8c_4ed1_9552_85790043c708
BINARY is OWLClass_60ede2ad_8b9e_4c36_83d3_adf800662b4d Class
