BINARY is string Datatype
BINARY is data_part_of ObjectProperty
BINARY Characteristics data_part_of Transitive
BINARY Domain data_part_of data
BINARY Range data_part_of data
BINARY is has_data_part ObjectProperty
BINARY Characteristics has_data_part Transitive
BINARY Domain has_data_part data
BINARY Range has_data_part data
BINARY is has_units ObjectProperty
BINARY is refers_to_material_continuant ObjectProperty
BINARY is has_value DataProperty
BINARY is HPLC_buffer Class
BINARY SubClassOf HPLC_buffer HPLC_instrumental_operating_parameter,
BINARY SubClassOf HPLC_buffer substance_identifier
BINARY is HPLC_chromatogram Class
BINARY SubClassOf HPLC_chromatogram HPLC_experimental_data_collection
BINARY is HPLC_data_collection Class
BINARY SubClassOf HPLC_data_collection process_associated_data_collection
BINARY is HPLC_detection_wavelength Class
BINARY SubClassOf HPLC_detection_wavelength HPLC_instrumental_operating_parameter
BINARY is HPLC_detector_signal Class
BINARY SubClassOf HPLC_detector_signal HPLC_experimentally_measured_parameter
BINARY is HPLC_excitation_wavelength Class
BINARY SubClassOf HPLC_excitation_wavelength HPLC_instrumental_operating_parameter
BINARY is HPLC_experimental_data_collection Class
BINARY equiv HPLC_experimental_data_collection HPLC_data_collection_and_experimentally_measured_data_collection
BINARY SubClassOf HPLC_experimental_data_collection HPLC_data_collection,
BINARY SubClassOf HPLC_experimental_data_collection experimentally_measured_data_collection
BINARY is HPLC_experimentally_measured_parameter Class
BINARY SubClassOf HPLC_experimentally_measured_parameter HPLC_parameter,
BINARY SubClassOf HPLC_experimentally_measured_parameter experimentally_measured_parameter
BINARY is HPLC_flowrate Class
BINARY SubClassOf HPLC_flowrate HPLC_instrumental_operating_parameter
BINARY is HPLC_gradient_program Class
BINARY SubClassOf HPLC_gradient_program HPLC_operating_parameter_collection
BINARY is HPLC_gradient_time_point Class
BINARY SubClassOf HPLC_gradient_time_point HPLC_operating_parameter_collection
BINARY is HPLC_injection_loop_volume Class
BINARY SubClassOf HPLC_injection_loop_volume HPLC_instrumental_operating_parameter
BINARY is HPLC_instrumental_operating_parameter Class
BINARY SubClassOf HPLC_instrumental_operating_parameter HPLC_parameter,
BINARY SubClassOf HPLC_instrumental_operating_parameter operating_parameter
BINARY is HPLC_operating_parameter_collection Class
BINARY equiv HPLC_operating_parameter_collection HPLC_data_collection_and_operating_parameter_collection
BINARY SubClassOf HPLC_operating_parameter_collection HPLC_data_collection,
BINARY SubClassOf HPLC_operating_parameter_collection operating_parameter_collection,
BINARY SubClassOf HPLC_operating_parameter_collection has_data_part_only
BINARY SubClassOf HPLC_operating_parameter_collection (HPLC_gradient_program_or_HPLC_gradient_time_point_or_HPLC_parameter)
BINARY is HPLC_parameter Class
BINARY SubClassOf HPLC_parameter process_associated_parameter
BINARY is HPLC_time_parameter Class
BINARY SubClassOf HPLC_time_parameter HPLC_experimentally_measured_parameter,
BINARY SubClassOf HPLC_time_parameter HPLC_instrumental_operating_parameter,
BINARY SubClassOf HPLC_time_parameter process_time_parameter
BINARY is HPLC_time_signal_pair Class
BINARY SubClassOf HPLC_time_signal_pair HPLC_experimental_data_collection
BINARY is MS_analyzer_mode Class
BINARY SubClassOf MS_analyzer_mode MS_analyzer_parameter
BINARY is MS_analyzer_parameter Class
BINARY SubClassOf MS_analyzer_parameter MS_instrumental_operating_parameter
BINARY is MS_data_collection Class
BINARY SubClassOf MS_data_collection process_associated_data_collection
BINARY is MS_data_processing_parameter Class
BINARY SubClassOf MS_data_processing_parameter MS_parameter,
BINARY SubClassOf MS_data_processing_parameter data_processing_parameter
BINARY is MS_data_processing_parameter_collection Class
BINARY SubClassOf MS_data_processing_parameter_collection MS_operating_parameter_collection
BINARY is MS_experimentally_measured_parameter Class
BINARY SubClassOf MS_experimentally_measured_parameter MS_parameter,
BINARY SubClassOf MS_experimentally_measured_parameter experimentally_measured_parameter
BINARY is MS_instrument_setup_parameter_collection Class
BINARY SubClassOf MS_instrument_setup_parameter_collection MS_operating_parameter_collection
BINARY is MS_instrumental_operating_parameter Class
BINARY SubClassOf MS_instrumental_operating_parameter MS_parameter,
BINARY SubClassOf MS_instrumental_operating_parameter operating_parameter
BINARY is MS_operating_parameter_collection Class
BINARY equiv MS_operating_parameter_collection MS_data_collection_and_operating_parameter_collection
