BINARY is string Datatype
BINARY is data_input ObjectProperty
BINARY Domain data_input Resource_Description
BINARY Range data_input Data_Resource
BINARY is data_output ObjectProperty
BINARY Domain data_output Resource_Description
BINARY Range data_output Data_Resource
BINARY is related_activities ObjectProperty
BINARY Domain related_activities Resource_Description
BINARY Range related_activities Activity_or_Deprecated_Activity
BINARY is related_areas_of_research ObjectProperty
BINARY Domain related_areas_of_research Resource_Description
BINARY Range related_areas_of_research Area_of_Research
BINARY is related_resource ObjectProperty
BINARY Domain related_resource Resource_Description
BINARY Range related_resource Resource_Description
BINARY is resource_type ObjectProperty
BINARY Domain resource_type Resource_Description
BINARY Range resource_type Resource
BINARY is version_information ObjectProperty
BINARY Domain version_information Resource_Description
BINARY Range version_information Version_Information
BINARY is PeerReviewStatus DataProperty
BINARY Domain PeerReviewStatus Publication
BINARY is URL DataProperty
BINARY Domain URL Resource_Description
BINARY Range URL string
BINARY is biositemap_author DataProperty
BINARY Domain biositemap_author Resource_Description
BINARY Range biositemap_author string
BINARY is center DataProperty
BINARY Domain center Resource_Description
BINARY Range center string
BINARY is contact_person DataProperty
BINARY Domain contact_person Resource_Description
BINARY Range contact_person string
BINARY is contact_person_email DataProperty
BINARY Domain contact_person_email Resource_Description
BINARY is contact_person_phone DataProperty
BINARY Domain contact_person_phone Resource_Description
BINARY Range contact_person_phone string
BINARY is description DataProperty
BINARY Domain description Resource_Description
BINARY Range description string
BINARY is development_stage DataProperty
BINARY Domain development_stage Version_Information
BINARY Range development_stage string
BINARY is documentation_available DataProperty
BINARY Characteristics documentation_available Functional
BINARY Domain documentation_available Resource_Description
BINARY Range documentation_available string
BINARY is keywords DataProperty
BINARY Domain keywords Resource_Description
BINARY Range keywords string
BINARY is language DataProperty
BINARY Domain language Resource_Description
BINARY Range language string
BINARY is license DataProperty
BINARY Domain license Resource_Description
BINARY Range license string
BINARY is organization DataProperty
BINARY Domain organization Resource_Description
BINARY Range organization string
BINARY is platforms DataProperty
BINARY Domain platforms Resource_Description
BINARY Range platforms string
BINARY is release_date DataProperty
BINARY Domain release_date Version_Information
BINARY is research_program DataProperty
BINARY Domain research_program Resource_Description
BINARY Range research_program string
BINARY is resource_name DataProperty
BINARY Domain resource_name Resource_Description
BINARY Range resource_name string
BINARY is resource_sharable DataProperty
BINARY Characteristics resource_sharable Functional
BINARY Domain resource_sharable Resource_Description
BINARY Range resource_sharable string
BINARY is technical_support DataProperty
BINARY Domain technical_support Resource_Description
BINARY Range technical_support string
BINARY is version DataProperty
BINARY Domain version Version_Information
BINARY Range version string
BINARY is Activity Class
BINARY is Deprecated_Activity Class
BINARY is Aggregate_Human_Data Class
BINARY SubClassOf Aggregate_Human_Data Clinical_Care_Data
BINARY is Authentication Class
BINARY SubClassOf Authentication Identity_Management
BINARY is Authorization Class
BINARY SubClassOf Authorization Identity_Management
BINARY is Averaging_and_Aglomeration Class
BINARY SubClassOf Averaging_and_Aglomeration Deprecated_Resource
BINARY is Calculation_of_Solvent_Accessible_Area Class
BINARY SubClassOf Calculation_of_Solvent_Accessible_Area Molecular_Modeling_and_Classification
BINARY is Clinical_Care_Data Class
BINARY is Computational_Geometry Class
BINARY is Computational_Model Class
BINARY is Continuum_Method_Simulation Class
BINARY SubClassOf Continuum_Method_Simulation Mechanical_Simulation
BINARY is Cross-Sectional_Viewer Class
BINARY SubClassOf Cross-Sectional_Viewer Imaging
BINARY is Data_Distribution Class
BINARY SubClassOf Data_Distribution Deprecated_Resource
BINARY is Data_Resource Class
BINARY SubClassOf Data_Resource Information_Resource
BINARY is Data_Transform Class
BINARY SubClassOf Data_Transform Pre-Processing
BINARY is Data_Transforms Class
BINARY SubClassOf Data_Transforms Deprecated_Resource
BINARY is Database Class
BINARY is Delimited_Table Class
BINARY SubClassOf Delimited_Table Structured_File
BINARY is Deprecated_Resource Class
BINARY is Dynamic_Model Class
BINARY SubClassOf Dynamic_Model Computational_Model
BINARY is Flatfile_Distribution Class
BINARY SubClassOf Flatfile_Distribution Structured_File
BINARY is Four_Dimensional_Data Class
BINARY SubClassOf Four_Dimensional_Data Deprecated_Resource
BINARY is Fourier_Transform Class
BINARY SubClassOf Fourier_Transform Spectral_Transform
BINARY is Gene_Expression Class
BINARY SubClassOf Gene_Expression Molecular_and_Cellular_Data
BINARY is High_Dimensional_Data Class
BINARY SubClassOf High_Dimensional_Data Deprecated_Resource
BINARY is Homology_Modeling Class
BINARY SubClassOf Homology_Modeling Molecular_Modeling_and_Classification
BINARY is Identity_Management Class
BINARY is Image Class
BINARY is Imaging Class
BINARY is Individual_Human_Data Class
BINARY SubClassOf Individual_Human_Data Clinical_Care_Data
BINARY is Information_Resource Class
BINARY SubClassOf Information_Resource Resource
