BINARY is RO_0000053 ObjectProperty
BINARY is BCIO_005000 Class
BINARY SubClassOf BCIO_005000 BFO_0000027
BINARY is BCIO_006001 Class
BINARY SubClassOf BCIO_006001 ENVO_01000254
BINARY is BCIO_006002 Class
BINARY SubClassOf BCIO_006002 BCIO_006001
BINARY is BCIO_006003 Class
BINARY SubClassOf BCIO_006003 BCIO_006001
BINARY is BCIO_010001 Class
BINARY is BCIO_010002 Class
BINARY equiv BCIO_010002 MF_0000016_and_(RO_0000053_some_BCIO_010001)
BINARY SubClassOf BCIO_010002 MF_0000016
BINARY is BCIO_010138 Class
BINARY is BCIO_010139 Class
BINARY equiv BCIO_010139 OBI_0000245_and_(RO_0000053_some_BCIO_010138)
BINARY SubClassOf BCIO_010139 OBI_0000245
BINARY is BCIO_014000 Class
BINARY SubClassOf BCIO_014000 BFO_0000027
BINARY is BCIO_015000 Class
BINARY SubClassOf BCIO_015000 BCIO_041000
BINARY is BCIO_021000 Class
BINARY SubClassOf BCIO_021000 IAO_0000088
BINARY is BCIO_026000 Class
BINARY SubClassOf BCIO_026000 ENVO_01000254
BINARY is BCIO_026001 Class
BINARY SubClassOf BCIO_026001 GAZ_00000448
BINARY is BCIO_026002 Class
BINARY SubClassOf BCIO_026002 GAZ_00000448
BINARY is BCIO_026009 Class
BINARY SubClassOf BCIO_026009 OMRSE_00000191
BINARY is BCIO_026010 Class
BINARY SubClassOf BCIO_026010 OMRSE_00000191
BINARY is BCIO_026013 Class
BINARY SubClassOf BCIO_026013 OMRSE_00000191
BINARY is BCIO_026014 Class
BINARY SubClassOf BCIO_026014 OMRSE_00000191
BINARY is BCIO_026016 Class
BINARY SubClassOf BCIO_026016 OMRSE_00000102
BINARY is BCIO_026017 Class
BINARY SubClassOf BCIO_026017 OMRSE_00000102
BINARY is BCIO_026019 Class
BINARY SubClassOf BCIO_026019 OMRSE_00000102
BINARY is BCIO_026021 Class
BINARY SubClassOf BCIO_026021 OMRSE_00000102
BINARY is BCIO_026022 Class
BINARY SubClassOf BCIO_026022 OMRSE_00000062
BINARY is BCIO_026023 Class
BINARY SubClassOf BCIO_026023 BCIO_026022
BINARY is BCIO_026024 Class
BINARY SubClassOf BCIO_026024 OMRSE_00000064
BINARY is BCIO_026025 Class
BINARY SubClassOf BCIO_026025 OMRSE_00000064
BINARY is BCIO_026026 Class
BINARY SubClassOf BCIO_026026 OMRSE_00000064
BINARY is BCIO_026027 Class
