BINARY is www.w3.org/2000/01/-schema# AnnotationProperty
BINARY is string Datatype
BINARY is UMLS_TUI_T155 ObjectProperty
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is Activity www.bridgmodel.org/#
BINARY is ST www.hl7.org//iso-dt-2.0#
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is Activity www.bridgmodel.org/#
BINARY is II www.hl7.org//iso-dt-2.0#
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is Activity www.bridgmodel.org/#
BINARY is ExperimentalUnit www.bridgmodel.org/#
BINARY is ExperimentalUnit.involvingActivity www.bridgmodel.org/#
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is Activity www.bridgmodel.org/#
BINARY is Subject www.bridgmodel.org/#
BINARY is Subject.involvingActivity www.bridgmodel.org/#
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is Activity www.bridgmodel.org/#
BINARY is DSET_CD www.hl7.org//iso-dt-2.0#
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is AdministrativeMemberCRA www.bridgmodel.org/#
BINARY is ResearchStaff www.bridgmodel.org/#
BINARY is ResearchStaff.performedAdministrativeMemberCRA www.bridgmodel.org/#
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is AdministrativeMemberCRA www.bridgmodel.org/#
BINARY is CooperativeGroupMember www.bridgmodel.org/#
BINARY is CooperativeGroupMember.staffingAdministrativeMemberCRA www.bridgmodel.org/#
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is AdministrativeMemberPI www.bridgmodel.org/#
BINARY is ResearchStaff www.bridgmodel.org/#
BINARY is ResearchStaff.performedAdministrativeMemberPI www.bridgmodel.org/#
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is AdministrativeMemberPI www.bridgmodel.org/#
BINARY is CooperativeGroupMember www.bridgmodel.org/#
BINARY is CooperativeGroupMember.staffingAdministrativeMemberPI www.bridgmodel.org/#
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is AdverseEvent www.bridgmodel.org/#
BINARY is CD www.hl7.org//iso-dt-2.0#
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is AdverseEvent www.bridgmodel.org/#
BINARY is CD www.hl7.org//iso-dt-2.0#
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is AdverseEvent www.bridgmodel.org/#
BINARY is BL www.hl7.org//iso-dt-2.0#
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is AdverseEvent www.bridgmodel.org/#
BINARY is CD www.hl7.org//iso-dt-2.0#
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is AdverseEvent www.bridgmodel.org/#
BINARY is BL www.hl7.org//iso-dt-2.0#
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is AdverseEvent www.bridgmodel.org/#
BINARY is BL www.hl7.org//iso-dt-2.0#
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is AdverseEvent www.bridgmodel.org/#
BINARY is ST www.hl7.org//iso-dt-2.0#
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is AdverseEvent www.bridgmodel.org/#
BINARY is IVL_TS.DATETIME www.hl7.org//iso-dt-2.0#
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is AdverseEvent www.bridgmodel.org/#
BINARY is CD www.hl7.org//iso-dt-2.0#
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is AdverseEvent www.bridgmodel.org/#
BINARY is TS.DATETIME www.hl7.org//iso-dt-2.0#
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is AdverseEvent www.bridgmodel.org/#
BINARY is CD www.hl7.org//iso-dt-2.0#
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is AdverseEvent www.bridgmodel.org/#
BINARY is CD www.hl7.org//iso-dt-2.0#
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is AdverseEvent www.bridgmodel.org/#
BINARY is ST www.hl7.org//iso-dt-2.0#
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is AdverseEvent www.bridgmodel.org/#
BINARY is BL www.hl7.org//iso-dt-2.0#
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is AdverseEvent www.bridgmodel.org/#
BINARY is DSET_CD www.hl7.org//iso-dt-2.0#
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is AdverseEventSeriousness www.bridgmodel.org/#
BINARY is CD www.hl7.org//iso-dt-2.0#
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is AdverseEventSeriousness www.bridgmodel.org/#
BINARY is TS.DATETIME www.hl7.org//iso-dt-2.0#
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is AdverseEventSeriousness www.bridgmodel.org/#
BINARY is AdverseEvent www.bridgmodel.org/#
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is Animal www.bridgmodel.org/#
BINARY is CD www.hl7.org//iso-dt-2.0#
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is Animal www.bridgmodel.org/#
BINARY is ED www.hl7.org//iso-dt-2.0#
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is Animal www.bridgmodel.org/#
BINARY is BL www.hl7.org//iso-dt-2.0#
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is Animal www.bridgmodel.org/#
BINARY is CD www.hl7.org//iso-dt-2.0#
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is Animal www.bridgmodel.org/#
BINARY is ST www.hl7.org//iso-dt-2.0#
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is Arm www.bridgmodel.org/#
BINARY is PlannedActivity www.bridgmodel.org/#
BINARY is PlannedActivity.containingArm www.bridgmodel.org/#
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is Arm www.bridgmodel.org/#
BINARY is ST www.hl7.org//iso-dt-2.0#
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is Arm www.bridgmodel.org/#
BINARY is ST www.hl7.org//iso-dt-2.0#
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is Arm www.bridgmodel.org/#
BINARY is RTO_INT.NONNEG_INT.POS www.hl7.org//iso-dt-2.0#
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is Arm www.bridgmodel.org/#
BINARY is StudyProtocolVersion www.bridgmodel.org/#
BINARY is StudyProtocolVersion.subdividingArm www.bridgmodel.org/#
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is Arm www.bridgmodel.org/#
BINARY is URG_INT.NONNEG www.hl7.org//iso-dt-2.0#
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is Arm www.bridgmodel.org/#
BINARY is CD www.hl7.org//iso-dt-2.0#
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is AssessedActivityRelationship www.bridgmodel.org/#
BINARY is PerformedActivity www.bridgmodel.org/#
BINARY is PerformedActivity.assessingAssessedActivityRelationship www.bridgmodel.org/#
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is AssessedActivityRelationship www.bridgmodel.org/#
BINARY is PerformedObservation www.bridgmodel.org/#
BINARY is PerformedObservation.assessedAssessedActivityRelationship www.bridgmodel.org/#
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is AssessedResultRelationship www.bridgmodel.org/#
BINARY is PerformedObservationResult www.bridgmodel.org/#
BINARY is PerformedObservationResult.assessingAssessedResultRelationship www.bridgmodel.org/#
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is AssessedResultRelationship www.bridgmodel.org/#
BINARY is PerformedObservation www.bridgmodel.org/#
BINARY is PerformedObservation.assessedAssessedResultRelationship www.bridgmodel.org/#
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is AssessedResultRelationship www.bridgmodel.org/#
BINARY is CD www.hl7.org//iso-dt-2.0#
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is Assessor www.bridgmodel.org/#
BINARY is AssociatedBiologicEntity www.bridgmodel.org/#
BINARY is AssociatedBiologicEntity.performedAssessor www.bridgmodel.org/#
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is Assessor www.bridgmodel.org/#
BINARY is Device www.bridgmodel.org/#
BINARY is Device.performedAssessor www.bridgmodel.org/#
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is Assessor www.bridgmodel.org/#
BINARY is HealthcareProvider www.bridgmodel.org/#
BINARY is HealthcareProvider.performedAssessor www.bridgmodel.org/#
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is Assessor www.bridgmodel.org/#
BINARY is Laboratory www.bridgmodel.org/#
BINARY is Laboratory.performedAssessor www.bridgmodel.org/#
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is Assessor www.bridgmodel.org/#
BINARY is OversightCommittee www.bridgmodel.org/#
BINARY is OversightCommittee.performedAssessor www.bridgmodel.org/#
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is Assessor www.bridgmodel.org/#
BINARY is ResearchStaff www.bridgmodel.org/#
BINARY is ResearchStaff.performedAssessor www.bridgmodel.org/#
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is Assessor www.bridgmodel.org/#
BINARY is Subject www.bridgmodel.org/#
BINARY is Subject.performedAssessor www.bridgmodel.org/#
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is Assessor.performingAssociatedBiologicEntity www.bridgmodel.org/#
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is AssociatedBiologicEntity www.bridgmodel.org/#
BINARY is BiologicEntity www.bridgmodel.org/#
BINARY is BiologicEntity.performedAssociatedBiologicEntity www.bridgmodel.org/#
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is AssociatedBiologicEntity www.bridgmodel.org/#
BINARY is BiologicEntity www.bridgmodel.org/#
BINARY is BiologicEntity.scopedAssociatedBiologicEntity www.bridgmodel.org/#
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is AssociatedBiologicEntity www.bridgmodel.org/#
BINARY is DSET_CD www.hl7.org//iso-dt-2.0#
BINARY is www.bridgmodel.org/# ObjectProperty
BINARY is Biologic www.bridgmodel.org/#
BINARY is CD www.hl7.org//iso-dt-2.0#
BINARY is www.bridgmodel.org/# ObjectProperty
