BINARY is RO_0000087 ObjectProperty
BINARY is MTHU000002 Class
BINARY SubClassOf MTHU000002 MTHU001848
BINARY is MTHU000003 Class
BINARY is MTHU000004 Class
BINARY is MTHU000012 Class
BINARY is Thing www.w3.org/2002/07/#
BINARY is MTHU000013 Class
BINARY SubClassOf MTHU000013 MTHU000004,
BINARY SubClassOf MTHU000013 MTHU000012,
BINARY SubClassOf MTHU000013 MTHU001616
BINARY is MTHU000014 Class
BINARY SubClassOf MTHU000014 MTHU000012,
BINARY SubClassOf MTHU000014 MTHU000220
BINARY is MTHU000015 Class
BINARY is MTHU000016 Class
BINARY SubClassOf MTHU000016 MTHU000015
BINARY is MTHU000018 Class
BINARY SubClassOf MTHU000018 MTHU000015
BINARY is MTHU000019 Class
BINARY is MTHU000025 Class
BINARY is Thing www.w3.org/2002/07/#
BINARY is MTHU000026 Class
BINARY SubClassOf MTHU000026 MTHU000025
BINARY is MTHU000027 Class
BINARY SubClassOf MTHU000027 MTHU000026
BINARY is MTHU000029 Class
BINARY is MTHU000031 Class
BINARY SubClassOf MTHU000031 MTHU000029,
BINARY SubClassOf MTHU000031 MTHU000034
BINARY is MTHU000032 Class
BINARY SubClassOf MTHU000032 MTHU000029
BINARY is MTHU000033 Class
BINARY SubClassOf MTHU000033 MTHU000032
BINARY is MTHU000034 Class
BINARY is MTHU000036 Class
BINARY SubClassOf MTHU000036 MTHU000034
BINARY is MTHU000037 Class
BINARY is MTHU000040 Class
BINARY is MTHU000046 Class
BINARY is MTHU000047 Class
BINARY SubClassOf MTHU000047 MTHU000046
BINARY is MTHU000048 Class
BINARY SubClassOf MTHU000048 MTHU000047,
BINARY SubClassOf MTHU000048 MTHU000050
BINARY is MTHU000049 Class
BINARY SubClassOf MTHU000049 MTHU000047
BINARY is MTHU000050 Class
BINARY SubClassOf MTHU000050 MTHU000046
BINARY is MTHU000051 Class
BINARY SubClassOf MTHU000051 MTHU000050
BINARY is MTHU000052 Class
BINARY is MTHU000055 Class
BINARY SubClassOf MTHU000055 MTHU000019
BINARY is MTHU000056 Class
BINARY SubClassOf MTHU000056 MTHU000055
BINARY is MTHU000057 Class
BINARY is MTHU000063 Class
BINARY is MTHU000065 Class
BINARY is MTHU000066 Class
BINARY SubClassOf MTHU000066 MTHU000063,
BINARY SubClassOf MTHU000066 MTHU000065,
BINARY SubClassOf MTHU000066 MTHU008596
BINARY is MTHU000067 Class
BINARY is Thing www.w3.org/2002/07/#
BINARY is MTHU000068 Class
BINARY SubClassOf MTHU000068 MTHU000067,
BINARY SubClassOf MTHU000068 MTHU000104,
BINARY SubClassOf MTHU000068 MTHU000106
BINARY is MTHU000069 Class
BINARY SubClassOf MTHU000069 MTHU000067
BINARY is MTHU000070 Class
BINARY SubClassOf MTHU000070 MTHU000067
BINARY is MTHU000071 Class
BINARY SubClassOf MTHU000071 MTHU000067
BINARY is MTHU000072 Class
BINARY is MTHU000075 Class
BINARY is MTHU000076 Class
BINARY SubClassOf MTHU000076 MTHU000012
BINARY is MTHU000078 Class
BINARY is MTHU000080 Class
BINARY is MTHU000081 Class
BINARY SubClassOf MTHU000081 MTHU000050
BINARY is MTHU000083 Class
BINARY is MTHU000086 Class
BINARY is MTHU000088 Class
BINARY SubClassOf MTHU000088 MTHU000032
BINARY is MTHU000089 Class
BINARY is MTHU000090 Class
BINARY SubClassOf MTHU000090 MTHU000086,
BINARY SubClassOf MTHU000090 MTHU000089
BINARY is MTHU000102 Class
BINARY is MTHU000104 Class
BINARY is MTHU000106 Class
BINARY is MTHU000109 Class
BINARY is Thing www.w3.org/2002/07/#
BINARY is MTHU000110 Class
BINARY SubClassOf MTHU000110 MTHU000109
BINARY is MTHU000112 Class
BINARY SubClassOf MTHU000112 MTHU000110
BINARY is MTHU000113 Class
BINARY SubClassOf MTHU000113 MTHU000109
BINARY is MTHU000119 Class
BINARY is MTHU000122 Class
BINARY SubClassOf MTHU000122 MTHU000019
BINARY is MTHU000123 Class
BINARY SubClassOf MTHU000123 MTHU000122
BINARY is MTHU000124 Class
BINARY SubClassOf MTHU000124 MTHU000122
BINARY is MTHU000125 Class
BINARY SubClassOf MTHU000125 MTHU000122
BINARY is MTHU000126 Class
BINARY is Thing www.w3.org/2002/07/#
BINARY is MTHU000127 Class
BINARY SubClassOf MTHU000127 MTHU000126
BINARY is MTHU000128 Class
BINARY SubClassOf MTHU000128 MTHU000126
BINARY is MTHU000129 Class
BINARY SubClassOf MTHU000129 MTHU000126
BINARY is MTHU000130 Class
BINARY SubClassOf MTHU000130 MTHU000126
BINARY is MTHU000131 Class
BINARY is Thing www.w3.org/2002/07/#
BINARY is MTHU000132 Class
BINARY SubClassOf MTHU000132 MTHU000063,
BINARY SubClassOf MTHU000132 MTHU000065,
BINARY SubClassOf MTHU000132 MTHU000131,
BINARY SubClassOf MTHU000132 MTHU000817,
BINARY SubClassOf MTHU000132 MTHU001848
BINARY is MTHU000139 Class
BINARY is MTHU000142 Class
BINARY SubClassOf MTHU000142 MTHU000012
BINARY is MTHU000143 Class
BINARY SubClassOf MTHU000143 MTHU000012
BINARY is MTHU000144 Class
BINARY SubClassOf MTHU000144 MTHU000050
BINARY is MTHU000145 Class
BINARY SubClassOf MTHU000145 MTHU000047,
BINARY SubClassOf MTHU000145 MTHU000050
BINARY is MTHU000159 Class
BINARY SubClassOf MTHU000159 MTHU000176
BINARY is MTHU000160 Class
BINARY SubClassOf MTHU000160 MTHU000012
BINARY is MTHU000161 Class
BINARY SubClassOf MTHU000161 MTHU000012
BINARY is MTHU000162 Class
BINARY SubClassOf MTHU000162 MTHU000012
BINARY is MTHU000163 Class
BINARY SubClassOf MTHU000163 MTHU000012
BINARY is MTHU000164 Class
BINARY SubClassOf MTHU000164 MTHU000012
BINARY is MTHU000166 Class
BINARY SubClassOf MTHU000166 MTHU000047
BINARY is MTHU000168 Class
BINARY SubClassOf MTHU000168 MTHU000109
BINARY is MTHU000176 Class
BINARY is Thing www.w3.org/2002/07/#
BINARY is MTHU000177 Class
BINARY SubClassOf MTHU000177 MTHU000012,
BINARY SubClassOf MTHU000177 MTHU000176,
BINARY SubClassOf MTHU000177 MTHU000224
BINARY is MTHU000190 Class
BINARY is MTHU000201 Class
BINARY SubClassOf MTHU000201 MTHU000067
BINARY is MTHU000203 Class
BINARY SubClassOf MTHU000203 MTHU000012
BINARY is MTHU000204 Class
BINARY SubClassOf MTHU000204 MTHU000012
BINARY is MTHU000205 Class
BINARY SubClassOf MTHU000205 MTHU000012
BINARY is MTHU000206 Class
BINARY SubClassOf MTHU000206 MTHU000012
BINARY is MTHU000207 Class
BINARY SubClassOf MTHU000207 MTHU000012
BINARY is MTHU000208 Class
BINARY SubClassOf MTHU000208 MTHU000012
BINARY is MTHU000209 Class
BINARY is MTHU000211 Class
BINARY SubClassOf MTHU000211 MTHU000012,
BINARY SubClassOf MTHU000211 MTHU000067,
BINARY SubClassOf MTHU000211 MTHU000209
BINARY is MTHU000212 Class
BINARY SubClassOf MTHU000212 MTHU000012,
BINARY SubClassOf MTHU000212 MTHU000067,
BINARY SubClassOf MTHU000212 MTHU000209
BINARY is MTHU000219 Class
BINARY is MTHU000220 Class
BINARY is MTHU000221 Class
BINARY SubClassOf MTHU000221 MTHU000220
BINARY is MTHU000222 Class
BINARY SubClassOf MTHU000222 MTHU000219
BINARY is MTHU000223 Class
BINARY SubClassOf MTHU000223 MTHU000222
BINARY is MTHU000224 Class
BINARY is MTHU000231 Class
BINARY SubClassOf MTHU000231 MTHU000052
BINARY is MTHU000243 Class
BINARY is MTHU000246 Class
BINARY SubClassOf MTHU000246 MTHU000243
BINARY is MTHU000250 Class
BINARY SubClassOf MTHU000250 MTHU000050,
BINARY SubClassOf MTHU000250 MTHU000176
BINARY is MTHU000252 Class
BINARY SubClassOf MTHU000252 MTHU000102
BINARY is MTHU000253 Class
BINARY SubClassOf MTHU000253 MTHU000252
BINARY is MTHU000258 Class
BINARY SubClassOf MTHU000258 MTHU000122
BINARY is MTHU000259 Class
BINARY SubClassOf MTHU000259 MTHU000032
BINARY is MTHU000266 Class
BINARY SubClassOf MTHU000266 MTHU000122
BINARY is MTHU000267 Class
BINARY SubClassOf MTHU000267 MTHU000122
BINARY is MTHU000268 Class
BINARY SubClassOf MTHU000268 MTHU000122
BINARY is MTHU000295 Class
BINARY SubClassOf MTHU000295 MTHU000050
BINARY is MTHU000313 Class
BINARY SubClassOf MTHU000313 MTHU000032
BINARY is MTHU000314 Class
BINARY SubClassOf MTHU000314 MTHU000032
BINARY is MTHU000315 Class
BINARY SubClassOf MTHU000315 MTHU000012
BINARY is MTHU000355 Class
BINARY SubClassOf MTHU000355 MTHU000012
BINARY is MTHU000368 Class
BINARY SubClassOf MTHU000368 MTHU000131
BINARY is MTHU000371 Class
BINARY SubClassOf MTHU000371 MTHU000012,
BINARY SubClassOf MTHU000371 MTHU000131,
BINARY SubClassOf MTHU000371 MTHU000176
BINARY is MTHU000372 Class
