BINARY is string Datatype
BINARY is BFO_0000050 ObjectProperty
BINARY is BFO_0000062 ObjectProperty
BINARY Characteristics BFO_0000062 Transitive
BINARY Domain BFO_0000062 BFO_0000003
BINARY Range BFO_0000062 BFO_0000003
BINARY InverseOf BFO_0000062 BFO_0000063
BINARY is BFO_0000063 ObjectProperty
BINARY SubPropertyOf BFO_0000063 RO_0002222
BINARY Characteristics BFO_0000063 Transitive
BINARY Domain BFO_0000063 BFO_0000003
BINARY Range BFO_0000063 BFO_0000003
BINARY InverseOf BFO_0000063 BFO_0000062
BINARY is BFO_0000066 ObjectProperty
BINARY Domain BFO_0000066 BFO_0000003
BINARY Range BFO_0000066 BFO_0000004
BINARY InverseOf BFO_0000066 BFO_0000067
BINARY is BFO_0000067 ObjectProperty
BINARY InverseOf BFO_0000067 BFO_0000066
BINARY is BFO_0000117 ObjectProperty
BINARY Characteristics BFO_0000117 Transitive
BINARY Domain BFO_0000117 BFO_0000003
BINARY Range BFO_0000117 BFO_0000003
BINARY InverseOf BFO_0000117 BFO_0000132
BINARY is BFO_0000118 ObjectProperty
BINARY SubPropertyOf BFO_0000118 BFO_0000117
BINARY Characteristics BFO_0000118 Transitive
BINARY Domain BFO_0000118 BFO_0000003
BINARY Range BFO_0000118 BFO_0000003
BINARY InverseOf BFO_0000118 BFO_0000138
BINARY is BFO_0000121 ObjectProperty
BINARY SubPropertyOf BFO_0000121 BFO_0000117
BINARY Characteristics BFO_0000121 Transitive
BINARY Domain BFO_0000121 BFO_0000003
BINARY Range BFO_0000121 BFO_0000003
BINARY InverseOf BFO_0000121 BFO_0000139
BINARY is BFO_0000132 ObjectProperty
BINARY Characteristics BFO_0000132 Transitive
BINARY Domain BFO_0000132 BFO_0000003
BINARY Range BFO_0000132 BFO_0000003
BINARY InverseOf BFO_0000132 BFO_0000117
BINARY is BFO_0000138 ObjectProperty
BINARY SubPropertyOf BFO_0000138 BFO_0000132
BINARY Characteristics BFO_0000138 Transitive
BINARY Domain BFO_0000138 BFO_0000003
BINARY Range BFO_0000138 BFO_0000003
BINARY InverseOf BFO_0000138 BFO_0000118
BINARY is BFO_0000139 ObjectProperty
BINARY SubPropertyOf BFO_0000139 BFO_0000132
BINARY Characteristics BFO_0000139 Transitive
BINARY Domain BFO_0000139 BFO_0000003
BINARY Range BFO_0000139 BFO_0000003
BINARY InverseOf BFO_0000139 BFO_0000121
BINARY is BFO_0000155 ObjectProperty
BINARY Domain BFO_0000155 BFO_0000003
BINARY Range BFO_0000155 BFO_0000008
BINARY InverseOf BFO_0000155 BFO_0000156
BINARY is BFO_0000156 ObjectProperty
BINARY SubPropertyOf BFO_0000156 BFO_0000157
BINARY Domain BFO_0000156 BFO_0000008
BINARY Range BFO_0000156 BFO_0000003
BINARY InverseOf BFO_0000156 BFO_0000155
BINARY is BFO_0000157 ObjectProperty
BINARY Domain BFO_0000157 BFO_0000008
BINARY Range BFO_0000157 BFO_0000001
BINARY is IAO_0021011 ObjectProperty
BINARY SubPropertyOf IAO_0021011 RO_0000057
BINARY is OBI_0000293 ObjectProperty
BINARY SubPropertyOf OBI_0000293 RO_0000057
BINARY is OBI_0000299 ObjectProperty
BINARY SubPropertyOf OBI_0000299 RO_0000057
BINARY is RO_0000057 ObjectProperty
BINARY Domain RO_0000057 BFO_0000003
BINARY Range RO_0000057 BFO_0000002
BINARY is RO_0002012 ObjectProperty
BINARY Domain RO_0002012 BFO_0000003
BINARY Range RO_0002012 BFO_0000003
BINARY is RO_0002021 ObjectProperty
BINARY SubPropertyOf RO_0002021 RO_0002479
BINARY is RO_0002081 ObjectProperty
BINARY SubPropertyOf RO_0002081 RO_0002222
BINARY is RO_0002084 ObjectProperty
BINARY SubPropertyOf RO_0002084 RO_0002222
BINARY is RO_0002086 ObjectProperty
BINARY SubPropertyOf RO_0002086 RO_0002222
BINARY is RO_0002087 ObjectProperty
BINARY SubPropertyOf RO_0002087 BFO_0000062
BINARY is RO_0002088 ObjectProperty
BINARY SubPropertyOf RO_0002088 RO_0002222
BINARY is RO_0002089 ObjectProperty
BINARY SubPropertyOf RO_0002089 RO_0002222
BINARY is RO_0002090 ObjectProperty
BINARY SubPropertyOf RO_0002090 BFO_0000063
BINARY is RO_0002091 ObjectProperty
BINARY SubPropertyOf RO_0002091 RO_0002222
BINARY Domain RO_0002091 BFO_0000003
BINARY Range RO_0002091 BFO_0000003
BINARY is RO_0002093 ObjectProperty
BINARY SubPropertyOf RO_0002093 RO_0002222
BINARY is RO_0002218 ObjectProperty
BINARY SubPropertyOf RO_0002218 RO_0000057
BINARY is RO_0002222 ObjectProperty
BINARY Domain RO_0002222 BFO_0000003
BINARY Range RO_0002222 BFO_0000003
BINARY is RO_0002223 ObjectProperty
BINARY SubPropertyOf RO_0002223 RO_0002222
BINARY is RO_0002224 ObjectProperty
BINARY SubPropertyOf RO_0002224 RO_0002222
BINARY is RO_0002229 ObjectProperty
BINARY SubPropertyOf RO_0002229 RO_0002222
BINARY is RO_0002230 ObjectProperty
BINARY SubPropertyOf RO_0002230 RO_0002222
BINARY is RO_0002231 ObjectProperty
BINARY SubPropertyOf RO_0002231 RO_0002479
BINARY is RO_0002232 ObjectProperty
BINARY SubPropertyOf RO_0002232 RO_0002479
BINARY is RO_0002233 ObjectProperty
BINARY SubPropertyOf RO_0002233 RO_0000057
BINARY is RO_0002234 ObjectProperty
BINARY SubPropertyOf RO_0002234 RO_0000057
BINARY is RO_0002333 ObjectProperty
BINARY SubPropertyOf RO_0002333 RO_0000057
BINARY is RO_0002404 ObjectProperty
BINARY SubPropertyOf RO_0002404 BFO_0000062
BINARY is RO_0002411 ObjectProperty
BINARY SubPropertyOf RO_0002411 BFO_0000063
BINARY is RO_0002418 ObjectProperty
BINARY SubPropertyOf RO_0002418 RO_0002501
BINARY is RO_0002427 ObjectProperty
BINARY SubPropertyOf RO_0002427 RO_0002501
BINARY is RO_0002479 ObjectProperty
BINARY Domain RO_0002479 BFO_0000003
BINARY Range RO_0002479 BFO_0000004
BINARY is RO_0002501 ObjectProperty
BINARY Domain RO_0002501 BFO_0000003
BINARY Range RO_0002501 BFO_0000003
BINARY is RO_0002505 ObjectProperty
BINARY SubPropertyOf RO_0002505 RO_0000057
BINARY is RO_0004007 ObjectProperty
BINARY SubPropertyOf RO_0004007 RO_0000057
BINARY is RO_HOM0000000 ObjectProperty
BINARY is OMRSE_00000136 DataProperty
BINARY Domain OMRSE_00000136 BFO_0000038
BINARY Range OMRSE_00000136 string
BINARY is BFO_0000001 Class
BINARY is BFO_0000002 Class
BINARY DisjointWith BFO_0000002 BFO_0000003
BINARY is BFO_0000003 Class
BINARY SubClassOf BFO_0000003 BFO_0000001,
BINARY SubClassOf BFO_0000003 BFO_0000050_only_BFO_0000003,
BINARY SubClassOf BFO_0000003 RO_HOM0000000_only_BFO_0000003
BINARY DisjointWith BFO_0000003 BFO_0000050_some_BFO_0000002
BINARY DisjointWith BFO_0000003 BFO_0000002
BINARY is BFO_0000004 Class
BINARY is BFO_0000008 Class
BINARY SubClassOf BFO_0000008 BFO_0000003
BINARY DisjointWith BFO_0000008 BFO_0000035
BINARY DisjointWith BFO_0000008 BFO_0000015
BINARY DisjointWith BFO_0000008 BFO_0000011
BINARY is BFO_0000011 Class
BINARY SubClassOf BFO_0000011 BFO_0000003
BINARY DisjointWith BFO_0000011 BFO_0000008
BINARY is BFO_0000015 Class
BINARY SubClassOf BFO_0000015 BFO_0000003
BINARY DisjointWith BFO_0000015 BFO_0000008
BINARY is BFO_0000035 Class
BINARY SubClassOf BFO_0000035 BFO_0000003
BINARY DisjointWith BFO_0000035 BFO_0000008
BINARY is BFO_0000038 Class
BINARY SubClassOf BFO_0000038 BFO_0000008
BINARY DisjointWith BFO_0000038 BFO_0000148
BINARY is BFO_0000148 Class
BINARY SubClassOf BFO_0000148 BFO_0000008
BINARY DisjointWith BFO_0000148 BFO_0000038
BINARY is BFO_0000202 Class
BINARY SubClassOf BFO_0000202 BFO_0000038
BINARY is BFO_0000203 Class
BINARY SubClassOf BFO_0000203 BFO_0000148
BINARY is FMA_49443 Class
BINARY SubClassOf FMA_49443 FMA_67135
BINARY is FMA_64989 Class
BINARY SubClassOf FMA_64989 FMA_49443
BINARY is FMA_67135 Class
BINARY is NCBITaxon_9606 Class
BINARY is OMRSE_00000084 Class
BINARY SubClassOf OMRSE_00000084 BFO_0000038
BINARY is OMRSE_00000097 Class
BINARY SubClassOf OMRSE_00000097 BFO_0000038
BINARY is OMRSE_00000127 Class
BINARY is OMRSE_00000128 Class
BINARY is OMRSE_00000168 Class
BINARY SubClassOf OMRSE_00000168 BFO_0000003,
BINARY SubClassOf OMRSE_00000168 ObsoleteClass,
BINARY SubClassOf OMRSE_00000168 RO_0000057_some_NCBITaxon_9606,
BINARY SubClassOf OMRSE_00000168 RO_0000057_some_OMRSE_00000173
BINARY is OMRSE_00000173 Class
BINARY is OMRSE_00000176 Class
BINARY SubClassOf OMRSE_00000176 OMRSE_00000168
BINARY is OMRSE_00000177 Class
BINARY SubClassOf OMRSE_00000177 OMRSE_00000176
BINARY is OMRSE_00000178 Class
BINARY SubClassOf OMRSE_00000178 OMRSE_00000176
BINARY is ORCS_00000005 Class
BINARY is ORCS_00000038 Class
BINARY SubClassOf ORCS_00000038 OMRSE_00000127
BINARY is ORCS_00000039 Class
BINARY SubClassOf ORCS_00000039 OMRSE_00000128
BINARY is ORCS_00000089 Class
BINARY is ORCS_00000103 Class
BINARY is UBERON_0000071 Class
BINARY SubClassOf UBERON_0000071 UBERON_0000105
BINARY is UBERON_0000105 Class
BINARY SubClassOf UBERON_0000105 BFO_0000011
BINARY is UBERON_0007221 Class
BINARY SubClassOf UBERON_0007221 UBERON_0000105
BINARY is UBERON_0035943 Class
BINARY SubClassOf UBERON_0035943 BFO_0000035
BINARY is UBERON_0035944 Class
BINARY SubClassOf UBERON_0035944 UBERON_0035943
BINARY is UBERON_0035946 Class
BINARY SubClassOf UBERON_0035946 UBERON_0035943
BINARY is ObsoleteClass Class
BINARY is www.w3.org/2002/07/# Class
BINARY is ORCS_00000002 Individual
BINARY Types ORCS_00000002 UBERON_0035946
BINARY is ORCS_00000003 Individual
BINARY Types ORCS_00000003 BFO_0000148
BINARY is ORCS_00000004 Individual
BINARY Types ORCS_00000004 UBERON_0007221
BINARY is ORCS_00000005 Individual
BINARY Types ORCS_00000005 BFO_0000038
BINARY is ORCS_00000006 Individual
BINARY Types ORCS_00000006 BFO_0000038
BINARY is ORCS_00000014 Individual
BINARY Types ORCS_00000014 OMRSE_00000177
BINARY is ORCS_00000022 Individual
BINARY Types ORCS_00000022 OMRSE_00000178
BINARY is ORCS_00000103 Individual
BINARY Types ORCS_00000103 ORCS_00000038
BINARY is ORCS_00000107 Individual
BINARY Types ORCS_00000107 ORCS_00000039
