BINARY is www.w3.org/2000/01/-schema# AnnotationProperty
BINARY is www.w3.org/2000/01/-schema# Datatype
BINARY is string Datatype
BINARY is P90hasValue DataProperty
BINARY Domain P90hasValue E54Dimension
BINARY is Literal www.w3.org/2000/01/-schema#
BINARY is P91hasUnit DataProperty
BINARY Domain P91hasUnit E54Dimension
BINARY Range P91hasUnit string
BINARY is E41Appellation Class
BINARY SubClassOf E41Appellation E90SymbolicObject
BINARY is E42Identifier Class
BINARY SubClassOf E42Identifier E41Appellation
BINARY is E54Dimension Class
BINARY is Thing www.w3.org/2002/07/#
BINARY is E90SymbolicObject Class
BINARY SubClassOf E90SymbolicObject HLF212PSQIRecommendationCode
BINARY is HLF10GenderDimension Class
BINARY SubClassOf HLF10GenderDimension E54Dimension
BINARY is HLF11ChestSkinfoldDimension Class
BINARY SubClassOf HLF11ChestSkinfoldDimension HLF232AnthropometricDimension
BINARY is HLF12DiastolicPressureDimension Class
BINARY SubClassOf HLF12DiastolicPressureDimension HLF233VitalSignDimension
BINARY is HLF13DistancePerformedDimension Class
BINARY SubClassOf HLF13DistancePerformedDimension E54Dimension
BINARY is HLF14ElbowBreadthDimension Class
BINARY SubClassOf HLF14ElbowBreadthDimension HLF232AnthropometricDimension
BINARY is HLF15EnergyExpenditureDimension Class
BINARY SubClassOf HLF15EnergyExpenditureDimension E54Dimension
BINARY is HLF16HeadCircumferencesDimension Class
BINARY SubClassOf HLF16HeadCircumferencesDimension HLF232AnthropometricDimension
BINARY is HLF17HeartRateMaxDimension Class
BINARY SubClassOf HLF17HeartRateMaxDimension E54Dimension
BINARY is HLF18HeartRateReservesDimension Class
BINARY SubClassOf HLF18HeartRateReservesDimension E54Dimension
BINARY is HLF19HeightDimension Class
BINARY SubClassOf HLF19HeightDimension HLF232AnthropometricDimension
BINARY is HLF1PhysicalActivityIntensityDimension Class
BINARY SubClassOf HLF1PhysicalActivityIntensityDimension E54Dimension
BINARY is HLF202WHORecommendationCode Class
BINARY SubClassOf HLF202WHORecommendationCode E41Appellation
BINARY is HLF209ESSIScoreDimension Class
BINARY SubClassOf HLF209ESSIScoreDimension E54Dimension
BINARY is HLF20HipCircumferenceDimension Class
BINARY SubClassOf HLF20HipCircumferenceDimension HLF232AnthropometricDimension
BINARY is HLF211ESSIRecommendationCode Class
BINARY SubClassOf HLF211ESSIRecommendationCode E41Appellation
BINARY is HLF212PSQIRecommendationCode Class
BINARY SubClassOf HLF212PSQIRecommendationCode E41Appellation
BINARY is HLF214PSQIScoreDimension Class
BINARY SubClassOf HLF214PSQIScoreDimension E54Dimension
BINARY is HLF217PHQScoreDimension Class
BINARY SubClassOf HLF217PHQScoreDimension E54Dimension
BINARY is HLF21IntakeEnergyDimension Class
BINARY SubClassOf HLF21IntakeEnergyDimension E54Dimension
BINARY is HLF223PHQFrequencyRate1Dimension Class
BINARY SubClassOf HLF223PHQFrequencyRate1Dimension E54Dimension
BINARY is HLF224PHQFrequencyRate2Dimension Class
BINARY SubClassOf HLF224PHQFrequencyRate2Dimension E54Dimension
BINARY is HLF225PHQFrequencyRate3Dimension Class
BINARY SubClassOf HLF225PHQFrequencyRate3Dimension E54Dimension
BINARY is HLF226PHQRateItem9Dimension Class
BINARY SubClassOf HLF226PHQRateItem9Dimension E54Dimension
BINARY is HLF228PHQRecommendationCode Class
BINARY SubClassOf HLF228PHQRecommendationCode E41Appellation
BINARY is HLF22WaistToHeightRatioDimension Class
BINARY SubClassOf HLF22WaistToHeightRatioDimension HLF232AnthropometricDimension
BINARY is HLF231PregnancyDimension Class
BINARY SubClassOf HLF231PregnancyDimension E54Dimension
BINARY is HLF232AnthropometricDimension Class
BINARY SubClassOf HLF232AnthropometricDimension E54Dimension
BINARY is HLF233VitalSignDimension Class
BINARY SubClassOf HLF233VitalSignDimension E54Dimension
BINARY is HLF23KneeHeightDimension Class
BINARY SubClassOf HLF23KneeHeightDimension HLF232AnthropometricDimension
BINARY is HLF24METDimension Class
BINARY SubClassOf HLF24METDimension E54Dimension
BINARY is HLF25MidUpperArmCircumferencesDimension Class
BINARY SubClassOf HLF25MidUpperArmCircumferencesDimension HLF232AnthropometricDimension
BINARY is HLF26RestingRespirationRateDimension Class
BINARY SubClassOf HLF26RestingRespirationRateDimension HLF233VitalSignDimension
BINARY is HLF274TotalProteinDimension Class
BINARY SubClassOf HLF274TotalProteinDimension E54Dimension
BINARY is HLF27OxygenSaturationDimension Class
BINARY SubClassOf HLF27OxygenSaturationDimension E54Dimension
BINARY is HLF28DailyStepsCountDimension Class
BINARY SubClassOf HLF28DailyStepsCountDimension E54Dimension
BINARY is HLF29AmbientHumidityDimension Class
BINARY SubClassOf HLF29AmbientHumidityDimension E54Dimension
BINARY is HLF29StressLevelDimension Class
BINARY SubClassOf HLF29StressLevelDimension E54Dimension
BINARY is HLF2FrequencyDimension Class
BINARY SubClassOf HLF2FrequencyDimension E54Dimension
BINARY is HLF30AmbientTemperatureDimension Class
BINARY SubClassOf HLF30AmbientTemperatureDimension E54Dimension
BINARY is HLF30SubscapularSkinfoldDimension Class
BINARY SubClassOf HLF30SubscapularSkinfoldDimension HLF232AnthropometricDimension
BINARY is HLF318TotalDailyBurnedCaloriesDimension Class
BINARY SubClassOf HLF318TotalDailyBurnedCaloriesDimension E54Dimension
BINARY is HLF319TotalDailyDistanceDimension Class
BINARY SubClassOf HLF319TotalDailyDistanceDimension E54Dimension
BINARY is HLF31SuprailiacSkinfoldDimension Class
BINARY SubClassOf HLF31SuprailiacSkinfoldDimension HLF232AnthropometricDimension
BINARY is HLF320DailyAverageSpeedDimension Class
BINARY SubClassOf HLF320DailyAverageSpeedDimension E54Dimension
BINARY is HLF32SystolicPressureDimension Class
BINARY SubClassOf HLF32SystolicPressureDimension HLF233VitalSignDimension
BINARY is HLF33ThighSkinfoldDimension Class
BINARY SubClassOf HLF33ThighSkinfoldDimension HLF232AnthropometricDimension
BINARY is HLF34TricepsSkinfoldDimension Class
BINARY SubClassOf HLF34TricepsSkinfoldDimension HLF232AnthropometricDimension
BINARY is HLF35UpperArmLengthDimension Class
BINARY SubClassOf HLF35UpperArmLengthDimension HLF232AnthropometricDimension
BINARY is HLF36UpperLegLengthDimension Class
BINARY SubClassOf HLF36UpperLegLengthDimension HLF232AnthropometricDimension
BINARY is HLF37AgeDimension Class
BINARY SubClassOf HLF37AgeDimension E54Dimension
BINARY is HLF38VO2MaxDimension Class
BINARY SubClassOf HLF38VO2MaxDimension E54Dimension
BINARY is HLF39WaistCircumferenceDimension Class
BINARY SubClassOf HLF39WaistCircumferenceDimension HLF232AnthropometricDimension
BINARY is HLF3AbdomenSkinfoldDimension Class
BINARY SubClassOf HLF3AbdomenSkinfoldDimension HLF232AnthropometricDimension
BINARY is HLF3AverageSpeedDimension Class
BINARY SubClassOf HLF3AverageSpeedDimension E54Dimension
BINARY is HLF400GlycosylatedHemoglobinDimension Class
BINARY SubClassOf HLF400GlycosylatedHemoglobinDimension E54Dimension
BINARY is HLF401TotalCholesterolDimension Class
BINARY SubClassOf HLF401TotalCholesterolDimension E54Dimension
BINARY is HLF402HighDensityLipoproteinDimension Class
