BINARY is www.w3.org/2000/01/-schema# AnnotationProperty
BINARY is string Datatype
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# ObjectProperty
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is A01.378.610 phenomebrowser.net/ontologies/mesh/mesh.#
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is A01.378.610.250 phenomebrowser.net/ontologies/mesh/mesh.#
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is A01.378.610.250 phenomebrowser.net/ontologies/mesh/mesh.#
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is A01.378.610.250 phenomebrowser.net/ontologies/mesh/mesh.#
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is A01.378.800 phenomebrowser.net/ontologies/mesh/mesh.#
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is A01.378.800.667.430 phenomebrowser.net/ontologies/mesh/mesh.#
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is A01.923.047.025 phenomebrowser.net/ontologies/mesh/mesh.#
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is A01.923.047.025.600 phenomebrowser.net/ontologies/mesh/mesh.#
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is A01.923.047.025.600 phenomebrowser.net/ontologies/mesh/mesh.#
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is A01.923.047.025.600 phenomebrowser.net/ontologies/mesh/mesh.#
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is A01.923.047.025.600 phenomebrowser.net/ontologies/mesh/mesh.#
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is A01.923.047.025.600 phenomebrowser.net/ontologies/mesh/mesh.#
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is A02.165.308 phenomebrowser.net/ontologies/mesh/mesh.#
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is A02 phenomebrowser.net/ontologies/mesh/mesh.#
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is A02.633 phenomebrowser.net/ontologies/mesh/mesh.#
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is A02.633.567.900 phenomebrowser.net/ontologies/mesh/mesh.#
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is A02.633 phenomebrowser.net/ontologies/mesh/mesh.#
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is A02.633 phenomebrowser.net/ontologies/mesh/mesh.#
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is A02.633.580 phenomebrowser.net/ontologies/mesh/mesh.#
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is A02 phenomebrowser.net/ontologies/mesh/mesh.#
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is A02.835 phenomebrowser.net/ontologies/mesh/mesh.#
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is A02.835.232.043.300 phenomebrowser.net/ontologies/mesh/mesh.#
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is A02.835 phenomebrowser.net/ontologies/mesh/mesh.#
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is A02.835.583 phenomebrowser.net/ontologies/mesh/mesh.#
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is A02.835.583.405 phenomebrowser.net/ontologies/mesh/mesh.#
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is A02.835.583.405.500 phenomebrowser.net/ontologies/mesh/mesh.#
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is A02 phenomebrowser.net/ontologies/mesh/mesh.#
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is A02.880 phenomebrowser.net/ontologies/mesh/mesh.#
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is A02.880 phenomebrowser.net/ontologies/mesh/mesh.#
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is A02.880 phenomebrowser.net/ontologies/mesh/mesh.#
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is A03.556.500.885 phenomebrowser.net/ontologies/mesh/mesh.#
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is A04.329.364 phenomebrowser.net/ontologies/mesh/mesh.#
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is A04.329.591 phenomebrowser.net/ontologies/mesh/mesh.#
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is A04.623.617 phenomebrowser.net/ontologies/mesh/mesh.#
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is Thing www.w3.org/2002/07/#
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is A05 phenomebrowser.net/ontologies/mesh/mesh.#
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is A05.360.444.849.700 phenomebrowser.net/ontologies/mesh/mesh.#
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is A05.360.490.690 phenomebrowser.net/ontologies/mesh/mesh.#
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is A05.360.490.690.680 phenomebrowser.net/ontologies/mesh/mesh.#
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is A05.360.490.690 phenomebrowser.net/ontologies/mesh/mesh.#
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is A05.360.490.890 phenomebrowser.net/ontologies/mesh/mesh.#
BINARY is phenomebrowser.net/ontologies/mesh/mesh.# Class
BINARY is A05 phenomebrowser.net/ontologies/mesh/mesh.#
