BINARY is ECO_9000000 ObjectProperty
BINARY is ECO_0000000 Class
BINARY SubClassOf ECO_0000000 ECO_0007652
BINARY is ECO_0000001 Class
BINARY is ECO_0000033 Class
BINARY is ECO_0000034 Class
BINARY is ECO_0000035 Class
BINARY is ECO_0000082 Class
BINARY is ECO_0000084 Class
BINARY is ECO_0000088 Class
BINARY is ECO_0000092 Class
BINARY is ECO_0000120 Class
BINARY is ECO_0000182 Class
BINARY is ECO_0000200 Class
BINARY is ECO_0000201 Class
BINARY is ECO_0000202 Class
BINARY is ECO_0000203 Class
BINARY is ECO_0000218 Class
BINARY DisjointWith ECO_0000218 ECO_0005650
BINARY is ECO_0000221 Class
BINARY is ECO_0000222 Class
BINARY SubClassOf ECO_0000222 ECO_0000221
BINARY is ECO_0000244 Class
BINARY SubClassOf ECO_0000244 ECO_0000352
BINARY is ECO_0000245 Class
BINARY is ECO_0000247 Class
BINARY equiv ECO_0000247 ECO_0000200_and_(ECO_9000000_some_ECO_0000218)
BINARY SubClassOf ECO_0000247 ECO_0000200,
BINARY SubClassOf ECO_0000247 ECO_0000250
BINARY is ECO_0000250 Class
BINARY is ECO_0000252 Class
BINARY SubClassOf ECO_0000252 ECO_0000352
BINARY is ECO_0000255 Class
BINARY equiv ECO_0000255 ECO_0000202_and_(ECO_9000000_some_ECO_0000218)
BINARY SubClassOf ECO_0000255 ECO_0000202,
BINARY SubClassOf ECO_0000255 ECO_0000250
BINARY is ECO_0000257 Class
BINARY SubClassOf ECO_0000257 ECO_0000255
BINARY is ECO_0000260 Class
BINARY SubClassOf ECO_0000260 ECO_0000255
BINARY is ECO_0000266 Class
BINARY equiv ECO_0000266 ECO_0000201_and_(ECO_9000000_some_ECO_0000218)
BINARY SubClassOf ECO_0000266 ECO_0000201,
BINARY SubClassOf ECO_0000266 ECO_0000250
BINARY is ECO_0000269 Class
BINARY SubClassOf ECO_0000269 ECO_0000352
BINARY is ECO_0000302 Class
BINARY is ECO_0000303 Class
BINARY equiv ECO_0000303 ECO_0000034_and_(ECO_9000000_some_ECO_0000218)
BINARY SubClassOf ECO_0000303 ECO_0000034,
BINARY SubClassOf ECO_0000303 ECO_0000302
BINARY is ECO_0000304 Class
BINARY equiv ECO_0000304 ECO_0000033_and_(ECO_9000000_some_ECO_0000218)
BINARY SubClassOf ECO_0000304 ECO_0000033,
BINARY SubClassOf ECO_0000304 ECO_0000302
BINARY is ECO_0000305 Class
BINARY is ECO_0000306 Class
BINARY equiv ECO_0000306 ECO_0000001_and_(ECO_9000000_some_ECO_0000218)
BINARY SubClassOf ECO_0000306 ECO_0000001,
BINARY SubClassOf ECO_0000306 ECO_0000305
BINARY is ECO_0000307 Class
BINARY equiv ECO_0000307 ECO_0000035_and_(ECO_9000000_some_ECO_0000218)
BINARY SubClassOf ECO_0000307 ECO_0000035,
BINARY SubClassOf ECO_0000307 ECO_0000305
BINARY is ECO_0000317 Class
BINARY is ECO_0000327 Class
BINARY is ECO_0000329 Class
BINARY SubClassOf ECO_0000329 ECO_0000247
BINARY is ECO_0000330 Class
BINARY SubClassOf ECO_0000330 ECO_0000247
BINARY is ECO_0000332 Class
BINARY equiv ECO_0000332 ECO_0000327_and_(ECO_9000000_some_ECO_0000203)
BINARY SubClassOf ECO_0000332 ECO_0000327,
BINARY SubClassOf ECO_0000332 ECO_0007825
BINARY is ECO_0000344 Class
BINARY is ECO_0000346 Class
BINARY is ECO_0000351 Class
BINARY equiv ECO_0000351 ECO_0000344_and_(ECO_9000000_some_ECO_0000218)
BINARY SubClassOf ECO_0000351 ECO_0000344,
BINARY SubClassOf ECO_0000351 ECO_0000346
BINARY is ECO_0000352 Class
BINARY equiv ECO_0000352 ECO_0000000_and_(ECO_9000000_some_ECO_0000218)
BINARY SubClassOf ECO_0000352 ECO_0000000,
BINARY SubClassOf ECO_0000352 ECO_9000000_some_ECO_0000218,
BINARY SubClassOf ECO_0000352 ECO_9000000_some
BINARY SubClassOf ECO_0000352 (ECO_0000218_and_ECO_0005650),
BINARY SubClassOf ECO_0000352 ECO_9000000_only_ECO_0005650
BINARY is ECO_0000354 Class
BINARY equiv ECO_0000354 ECO_0000084_and_(ECO_9000000_some_ECO_0000218)
BINARY SubClassOf ECO_0000354 ECO_0000084,
BINARY SubClassOf ECO_0000354 ECO_0000317
BINARY is ECO_0000356 Class
BINARY is ECO_0001106 Class
BINARY is ECO_0001122 Class
BINARY is ECO_0001247 Class
BINARY is ECO_0005022 Class
BINARY is ECO_0005026 Class
BINARY is ECO_0005508 Class
BINARY is ECO_0005521 Class
BINARY SubClassOf ECO_0005521 ECO_0001106
BINARY is ECO_0005535 Class
BINARY SubClassOf ECO_0005535 ECO_0000202
BINARY is ECO_0005538 Class
BINARY is ECO_0005543 Class
BINARY SubClassOf ECO_0005543 ECO_0005552
BINARY is ECO_0005546 Class
BINARY SubClassOf ECO_0005546 ECO_0005550
BINARY is ECO_0005547 Class
BINARY SubClassOf ECO_0005547 ECO_0007746
BINARY is ECO_0005549 Class
BINARY is ECO_0005550 Class
BINARY SubClassOf ECO_0005550 ECO_0005549
BINARY is ECO_0005551 Class
BINARY is ECO_0005552 Class
BINARY SubClassOf ECO_0005552 ECO_0005551
BINARY is ECO_0005556 Class
BINARY SubClassOf ECO_0005556 ECO_0000247
BINARY is ECO_0005560 Class
BINARY SubClassOf ECO_0005560 ECO_0000247
BINARY is ECO_0005605 Class
BINARY is ECO_0005610 Class
BINARY SubClassOf ECO_0005610 ECO_0007746
BINARY is ECO_0005649 Class
BINARY SubClassOf ECO_0005649 ECO_0000255,
BINARY SubClassOf ECO_0005649 ECO_0005535
BINARY is ECO_0005650 Class
BINARY SubClassOf ECO_0005650 ECO_0005535
BINARY DisjointWith ECO_0005650 ECO_0000218
BINARY is ECO_0005666 Class
BINARY SubClassOf ECO_0005666 ECO_0005521
BINARY is ECO_0006003 Class
BINARY is ECO_0006017 Class
BINARY SubClassOf ECO_0006017 ECO_0000304
BINARY is ECO_0006018 Class
BINARY is ECO_0006019 Class
BINARY equiv ECO_0006019 ECO_0006018_and_(ECO_9000000_some_ECO_0000218)
BINARY SubClassOf ECO_0006019 ECO_0000305,
BINARY SubClassOf ECO_0006019 ECO_0006018
BINARY is ECO_0006031 Class
BINARY is ECO_0006056 Class
BINARY SubClassOf ECO_0006056 ECO_0000352
BINARY is ECO_0006154 Class
BINARY is ECO_0006155 Class
BINARY SubClassOf ECO_0006155 ECO_0000352
BINARY is ECO_0006157 Class
BINARY is ECO_0006159 Class
BINARY equiv ECO_0006159 ECO_0006154_and_(ECO_9000000_some_ECO_0000218)
BINARY SubClassOf ECO_0006159 ECO_0006154,
BINARY SubClassOf ECO_0006159 ECO_0006157
BINARY is ECO_0006186 Class
BINARY is ECO_0006218 Class
BINARY equiv ECO_0006218 ECO_0006186_and_(ECO_9000000_some_ECO_0000218)
BINARY SubClassOf ECO_0006218 ECO_0006186,
BINARY SubClassOf ECO_0006218 ECO_0007013
BINARY is ECO_0006260 Class
BINARY is ECO_0006302 Class
BINARY equiv ECO_0006302 ECO_0006260_and_(ECO_9000000_some_ECO_0000203)
BINARY SubClassOf ECO_0006302 ECO_0006260,
BINARY SubClassOf ECO_0006302 ECO_0006318
BINARY is ECO_0006318 Class
BINARY is ECO_0006359 Class
BINARY SubClassOf ECO_0006359 ECO_0006302
BINARY is ECO_0006395 Class
BINARY is ECO_0006396 Class
BINARY equiv ECO_0006396 ECO_0006395_and_(ECO_9000000_some_ECO_0000218)
BINARY SubClassOf ECO_0006396 ECO_0006157,
BINARY SubClassOf ECO_0006396 ECO_0006395
BINARY is ECO_0007013 Class
BINARY is ECO_0007020 Class
BINARY is ECO_0007023 Class
BINARY is ECO_0007024 Class
BINARY equiv ECO_0007024 ECO_0007023_and_(ECO_9000000_some_ECO_0000218)
BINARY SubClassOf ECO_0007024 ECO_0007020,
BINARY SubClassOf ECO_0007024 ECO_0007023
BINARY is ECO_0007043 Class
BINARY is ECO_0007044 Class
BINARY equiv ECO_0007044 ECO_0007043_and_(ECO_9000000_some_ECO_0000218)
BINARY SubClassOf ECO_0007044 ECO_0006003,
BINARY SubClassOf ECO_0007044 ECO_0007043
BINARY is ECO_0007103 Class
BINARY equiv ECO_0007103 ECO_0000092_and_(ECO_9000000_some_ECO_0000218)
BINARY SubClassOf ECO_0007103 ECO_0000092,
BINARY SubClassOf ECO_0007103 ECO_0006031
BINARY is ECO_0007125 Class
BINARY SubClassOf ECO_0007125 ECO_0000222
BINARY is ECO_0007152 Class
BINARY SubClassOf ECO_0007152 ECO_0000247
BINARY is ECO_0007162 Class
BINARY equiv ECO_0007162 ECO_0005508_and_(ECO_9000000_some_ECO_0000218)
BINARY SubClassOf ECO_0007162 ECO_0001247,
BINARY SubClassOf ECO_0007162 ECO_0005508
BINARY is ECO_0007229 Class
BINARY SubClassOf ECO_0007229 ECO_0000222
BINARY is ECO_0007427 Class
BINARY is ECO_0007480 Class
BINARY SubClassOf ECO_0007480 ECO_0005552
BINARY is ECO_0007483 Class
BINARY SubClassOf ECO_0007483 ECO_0005550
BINARY is ECO_0007523 Class
BINARY SubClassOf ECO_0007523 ECO_0005521
BINARY is ECO_0007562 Class
BINARY equiv ECO_0007562 ECO_0000120_and_(ECO_9000000_some_ECO_0000203)
BINARY SubClassOf ECO_0007562 ECO_0000120,
BINARY SubClassOf ECO_0007562 ECO_0007427
BINARY is ECO_0007628 Class
BINARY is ECO_0007631 Class
BINARY is ECO_0007638 Class
BINARY is ECO_0007642 Class
BINARY is ECO_0007645 Class
BINARY is ECO_0007647 Class
BINARY is ECO_0007649 Class
BINARY SubClassOf ECO_0007649 ECO_0000352
BINARY is ECO_0007652 Class
BINARY SubClassOf ECO_0007652 ECO_0000352
BINARY is ECO_0007656 Class
BINARY SubClassOf ECO_0007656 ECO_0000352
BINARY is ECO_0007659 Class
BINARY SubClassOf ECO_0007659 ECO_0000352
BINARY is ECO_0007662 Class
BINARY is ECO_0007663 Class
BINARY equiv ECO_0007663 ECO_0007662_and_(ECO_9000000_some_ECO_0000218)
BINARY SubClassOf ECO_0007663 ECO_0007662,
