BINARY is string Datatype
BINARY is ATT00080006 ObjectProperty
BINARY Domain ATT00080006 AlternateContentDescriptionSequenceItem
BINARY Range ATT00080006 LanguageCodeSequenceType
BINARY is ATT0008114B ObjectProperty
BINARY Domain ATT0008114B ReferencedSOPSequenceItem
BINARY Range ATT0008114B ReferencedRealWorldValueMappingInstanceSequenceType
BINARY is ATT00082133 ObjectProperty
BINARY Domain ATT00082133 ImageOfEnhancedUSVolume
BINARY Range ATT00082133 EventTimerSequenceType
BINARY is ATT00082135 ObjectProperty
BINARY Domain ATT00082135 EventTimerSequenceItem
BINARY Range ATT00082135 EventCodeSequenceType
BINARY is ATT00082220 ObjectProperty
BINARY Domain ATT00082220 AnatomicRegionSequenceItem
BINARY Range ATT00082220 AnatomicRegionModifierSequenceType
BINARY is ATT00082230 ObjectProperty
BINARY Domain ATT00082230 PrimaryAnatomicStructureSequenceItem
BINARY Range ATT00082230 PrimaryAnatomicStructureModifierSequenceType
BINARY is ATT00102296 ObjectProperty
BINARY Domain ATT00102296 BreedRegistrationSequenceItem
BINARY Range ATT00102296 BreedRegistryCodeSequenceType
BINARY is ATT0018002A ObjectProperty
BINARY Domain ATT0018002A ContrastBolusAdministrationRouteSequenceItem
BINARY Range ATT0018002A AdditionalDrugSequenceType
BINARY is ATT00189338 ObjectProperty
BINARY Domain ATT00189338 ContrastBolusAgentSequenceItem
BINARY Range ATT00189338 ContrastBolusIngredientCodeSequenceType
BINARY is ATT00189340 ObjectProperty
BINARY Domain ATT00189340 ContrastBolusAgentSequenceItem
BINARY Range ATT00189340 ContrastAdministrationProfileSequenceType
BINARY is ATT00189538 ObjectProperty
BINARY Domain ATT00189538 XRay3DAcquisitionSequenceItem
BINARY Range ATT00189538 PerProjectionAcquisitionSequenceType
BINARY is ATT00189803 ObjectProperty
BINARY Domain ATT00189803 ImageOfEnhancedUSVolume
BINARY Range ATT00189803 ExcludedIntervalsSequenceType
BINARY is ATT00189809 ObjectProperty
BINARY Domain ATT00189809 ImageOfEnhancedUSVolume
BINARY Range ATT00189809 TransducerScanPatternCodeSequenceType
BINARY is ATT0018980D ObjectProperty
BINARY Domain ATT0018980D ImageOfEnhancedUSVolume
BINARY Range ATT0018980D TransducerGeometryCodeSequenceType
BINARY is ATT0018980E ObjectProperty
BINARY Domain ATT0018980E ImageOfEnhancedUSVolume
BINARY Range ATT0018980E TransducerBeamSteeringCodeSequenceType
BINARY is ATT0018980F ObjectProperty
BINARY Domain ATT0018980F ImageOfEnhancedUSVolume
BINARY Range ATT0018980F TransducerApplicationCodeSequenceType
BINARY is ATT00209529 ObjectProperty
BINARY Domain ATT00209529 ContributingSourcesSequenceItem
BINARY Range ATT00209529 ContributingSOPInstancesReferenceSequenceType
BINARY is ATT0022001C ObjectProperty
BINARY Domain ATT0022001C MydriaticAgentSequenceItem
BINARY Range ATT0022001C MydriaticAgentCodeSequenceType
BINARY is ATT00220042 ObjectProperty
BINARY Domain ATT00220042 MydriaticAgentSequenceItem
BINARY Range ATT00220042 MydriaticAgentConcentrationUnitsSequenceType
BINARY is ATT00221035 ObjectProperty
BINARY Domain ATT00221035 OphthalmicAxialLengthSequenceItem
BINARY Range ATT00221035 SourceOfOphthalmicAxialLengthCodeSequenceType
BINARY is ATT00221132 ObjectProperty
BINARY Domain ATT00221132 LensThicknessSequenceItem
