BINARY is string Datatype
BINARY is BFO_0000050 ObjectProperty
BINARY is BFO_0000051 ObjectProperty
BINARY is ERO_0000077 ObjectProperty
BINARY Domain ERO_0000077 ERO_0000071
BINARY Range ERO_0000077 ERO_0001554
BINARY is ERO_0000078 ObjectProperty
BINARY Domain ERO_0000078 ERO_0000071
BINARY Range ERO_0000078 OBI_0200166
BINARY is ERO_0000321 ObjectProperty
BINARY Domain ERO_0000321 NCBITaxon_10239
BINARY Range ERO_0000321 ERO_0000316
BINARY is ERO_0000542 ObjectProperty
BINARY Domain ERO_0000542 CLO_0000031
BINARY Range ERO_0000542 ERO_0000285
BINARY is ERO_0000543 ObjectProperty
BINARY is ERO_0000552 ObjectProperty
BINARY Domain ERO_0000552 ERO_0001536
BINARY Range ERO_0000552 OBI_0100026
BINARY is ERO_0000557 ObjectProperty
BINARY Domain ERO_0000557 ERO_0000008
BINARY Range ERO_0000557 ERO_0001551
BINARY is ERO_0000573 ObjectProperty
BINARY is ERO_0000618 ObjectProperty
BINARY Domain ERO_0000618 ERO_0000285
BINARY Range ERO_0000618 OBI_0100026
BINARY is ERO_0000916 ObjectProperty
BINARY Domain ERO_0000916 NCBITaxon_10239
BINARY Range ERO_0000916 ERO_0000619
BINARY InverseOf ERO_0000916 ERO_0000917
BINARY is ERO_0000917 ObjectProperty
BINARY Domain ERO_0000917 ERO_0000619
BINARY Range ERO_0000917 NCBITaxon_10239
BINARY InverseOf ERO_0000917 ERO_0000916
BINARY is ERO_0000918 ObjectProperty
BINARY Domain ERO_0000918 ERO_0000020
BINARY Range ERO_0000918 ERO_0000014
BINARY InverseOf ERO_0000918 ERO_0000919
BINARY is ERO_0000919 ObjectProperty
BINARY InverseOf ERO_0000919 ERO_0000918
BINARY is ERO_0000920 ObjectProperty
BINARY Domain ERO_0000920 NCBITaxon_10239
BINARY Range ERO_0000920 OBI_0100026
BINARY is ERO_0001055 ObjectProperty
BINARY Domain ERO_0001055 ERO_0000285
BINARY Range ERO_0001055 OBI_0100026
BINARY InverseOf ERO_0001055 ERO_0001056
BINARY is ERO_0001056 ObjectProperty
BINARY InverseOf ERO_0001056 ERO_0001055
BINARY is ERO_0001057 ObjectProperty
BINARY Domain ERO_0001057 ERO_0000020
BINARY Range ERO_0001057 ERO_0001707
BINARY is ERO_0001062 ObjectProperty
BINARY Characteristics ERO_0001062 Symmetric
BINARY Domain ERO_0001062 ERO_0000020
BINARY Range ERO_0001062 ERO_0000020
BINARY is ERO_0001063 ObjectProperty
BINARY Domain ERO_0001063 ERO_0000020
BINARY Range ERO_0001063 ERO_0000020
BINARY is ERO_0001064 ObjectProperty
BINARY Domain ERO_0001064 ERO_0000020
BINARY Range ERO_0001064 ERO_0000020
BINARY is ERO_0001065 ObjectProperty
BINARY SubPropertyOf ERO_0001065 RO_0001000
BINARY is ERO_0001516 ObjectProperty
BINARY SubPropertyOf ERO_0001516 RO_0001000
BINARY is ERO_0001522 ObjectProperty
BINARY SubPropertyOf ERO_0001522 RO_0001000
BINARY is ERO_0001530 ObjectProperty
BINARY SubPropertyOf ERO_0001530 RO_0003001
BINARY Domain ERO_0001530 ERO_0000229
BINARY Range ERO_0001530 ERO_0001440
BINARY is ERO_0001533 ObjectProperty
BINARY Domain ERO_0001533 ERO_0000008
BINARY Range ERO_0001533 ERO_0001532
BINARY is ERO_0001534 ObjectProperty
BINARY Domain ERO_0001534 ERO_0000008
BINARY Range ERO_0001534 ERO_0001523
BINARY is ERO_0001548 ObjectProperty
BINARY Domain ERO_0001548 ERO_0001536
BINARY Range ERO_0001548 OBI_0100026
BINARY is ERO_0001824 ObjectProperty
BINARY Domain ERO_0001824 ERO_0000071
BINARY Range ERO_0001824 SWO_0000002
BINARY is ERO_0001967 ObjectProperty
BINARY Domain ERO_0001967 ERO_0002003
BINARY Range ERO_0001967 UBERON_0010316
BINARY is ERO_0001968 ObjectProperty
BINARY Domain ERO_0001968 CLO_0000031
BINARY Range ERO_0001968 CLO_0000031
BINARY is ERO_0001969 ObjectProperty
BINARY SubPropertyOf ERO_0001969 RO_0001000
BINARY Domain ERO_0001969 CLO_0000031
