BINARY is anyURI Datatype
BINARY is T4FS_0000554 ObjectProperty
BINARY Domain T4FS_0000554 T4FS_0000519
BINARY Range T4FS_0000554 T4FS_0000012
BINARY InverseOf T4FS_0000554 T4FS_0000575
BINARY is T4FS_0000555 ObjectProperty
BINARY Domain T4FS_0000555 T4FS_0000519
BINARY Range T4FS_0000555 T4FS_0000372
BINARY is T4FS_0000556 ObjectProperty
BINARY is T4FS_0000557 ObjectProperty
BINARY Domain T4FS_0000557 T4FS_0000519
BINARY Range T4FS_0000557 T4FS_0000372
BINARY is T4FS_0000560 ObjectProperty
BINARY Domain T4FS_0000560 T4FS_0000519
BINARY Range T4FS_0000560 T4FS_0000446
BINARY is T4FS_0000575 ObjectProperty
BINARY InverseOf T4FS_0000575 T4FS_0000554
BINARY is T4FS_0000576 ObjectProperty
BINARY Domain T4FS_0000576 T4FS_0000519
BINARY Range T4FS_0000576 T4FS_0000012
BINARY is T4FS_0000577 ObjectProperty
BINARY Domain T4FS_0000577 T4FS_0000519
BINARY Range T4FS_0000577 T4FS_0000372
BINARY is T4FS_0000578 ObjectProperty
BINARY Domain T4FS_0000578 T4FS_0000519
BINARY Range T4FS_0000578 T4FS_0000372
BINARY is T4FS_0000581 ObjectProperty
BINARY Domain T4FS_0000581 T4FS_0000580
BINARY Range T4FS_0000581 T4FS_0000446
BINARY is T4FS_0000582 ObjectProperty
BINARY Domain T4FS_0000582 T4FS_0000519
BINARY Range T4FS_0000582 T4FS_0000580
BINARY is T4FS_0000553 DataProperty
BINARY is BFO_0000004 Class
BINARY is IAO_0000030 Class
BINARY is IAO_0000420 Class
BINARY is T4FS_0000012 Class
BINARY is T4FS_0000038 Class
BINARY SubClassOf T4FS_0000038 T4FS_0000478
BINARY is T4FS_0000095 Class
BINARY SubClassOf T4FS_0000095 T4FS_0000519
BINARY is T4FS_0000103 Class
BINARY SubClassOf T4FS_0000103 T4FS_0000038
BINARY is T4FS_0000137 Class
BINARY is T4FS_0000174 Class
BINARY is T4FS_0000199 Class
BINARY is T4FS_0000200 Class
BINARY SubClassOf T4FS_0000200 T4FS_0000174
BINARY is T4FS_0000211 Class
BINARY SubClassOf T4FS_0000211 T4FS_0000519
BINARY is T4FS_0000305 Class
BINARY SubClassOf T4FS_0000305 T4FS_0000519
BINARY is T4FS_0000361 Class
BINARY is T4FS_0000371 Class
BINARY SubClassOf T4FS_0000371 T4FS_0000038
BINARY is T4FS_0000372 Class
BINARY is T4FS_0000391 Class
BINARY is T4FS_0000393 Class
BINARY is T4FS_0000435 Class
BINARY is T4FS_0000446 Class
BINARY is T4FS_0000452 Class
BINARY is T4FS_0000478 Class
BINARY is T4FS_0000510 Class
BINARY SubClassOf T4FS_0000510 T4FS_0000519
BINARY is T4FS_0000512 Class
BINARY is T4FS_0000519 Class
BINARY SubClassOf T4FS_0000519 BFO_0000004,
BINARY SubClassOf T4FS_0000519 T4FS_0000554_some_T4FS_0000012,
BINARY SubClassOf T4FS_0000519 T4FS_0000555_some_T4FS_0000372,
BINARY SubClassOf T4FS_0000519 T4FS_0000556_some_T4FS_0000548,
BINARY SubClassOf T4FS_0000519 T4FS_0000557_some_T4FS_0000372,
BINARY SubClassOf T4FS_0000519 T4FS_0000560_some_T4FS_0000446,
BINARY SubClassOf T4FS_0000519 T4FS_0000576_some_T4FS_0000012,
BINARY SubClassOf T4FS_0000519 T4FS_0000577_some_T4FS_0000372,
BINARY SubClassOf T4FS_0000519 T4FS_0000578_some_T4FS_0000372,
BINARY SubClassOf T4FS_0000519 T4FS_0000553_some_anyURI
BINARY is T4FS_0000532 Class
BINARY SubClassOf T4FS_0000532 T4FS_0000519
BINARY is T4FS_0000548 Class
BINARY is T4FS_0000579 Class
BINARY SubClassOf T4FS_0000579 T4FS_0000095
BINARY is T4FS_0000580 Class
BINARY SubClassOf T4FS_0000580 IAO_0000030
BINARY is T4FS_0000583 Class
BINARY SubClassOf T4FS_0000583 T4FS_0000580
BINARY is T4FS_0000584 Class
BINARY is T4FS_0000585 Class
BINARY is T4FS_0000586 Class
BINARY is T4FS_0000587 Class
BINARY SubClassOf T4FS_0000587 T4FS_0000585
BINARY is T4FS_0000588 Class
BINARY SubClassOf T4FS_0000588 T4FS_0000585
BINARY is T4FS_0000589 Class
BINARY SubClassOf T4FS_0000589 T4FS_0000585
BINARY is T4FS_0000590 Class
BINARY SubClassOf T4FS_0000590 T4FS_0000585
BINARY is T4FS_0000591 Class
BINARY SubClassOf T4FS_0000591 T4FS_0000585
BINARY is T4FS_0000592 Class
BINARY SubClassOf T4FS_0000592 T4FS_0000585
BINARY is T4FS_0000593 Class
BINARY SubClassOf T4FS_0000593 T4FS_0000585
BINARY is T4FS_0000594 Class
BINARY SubClassOf T4FS_0000594 T4FS_0000585
BINARY is T4FS_0000595 Class
BINARY SubClassOf T4FS_0000595 T4FS_0000585
BINARY is T4FS_0000596 Class
BINARY SubClassOf T4FS_0000596 T4FS_0000585
BINARY is T4FS_0000597 Class
BINARY SubClassOf T4FS_0000597 T4FS_0000585,
BINARY SubClassOf T4FS_0000597 T4FS_0000581_some_T4FS_0000391
BINARY is T4FS_0000598 Class
BINARY SubClassOf T4FS_0000598 T4FS_0000585,
BINARY SubClassOf T4FS_0000598 T4FS_0000581_some_T4FS_0000137
BINARY is T4FS_0000599 Class
BINARY SubClassOf T4FS_0000599 T4FS_0000585
BINARY is T4FS_0000600 Class
BINARY SubClassOf T4FS_0000600 T4FS_0000585
BINARY is T4FS_0000601 Class
BINARY SubClassOf T4FS_0000601 T4FS_0000585
BINARY is T4FS_0000602 Class
BINARY SubClassOf T4FS_0000602 T4FS_0000585
BINARY is T4FS_0000603 Class
BINARY SubClassOf T4FS_0000603 T4FS_0000585
BINARY is T4FS_0000604 Class
BINARY SubClassOf T4FS_0000604 T4FS_0000585
BINARY is T4FS_0000605 Class
BINARY SubClassOf T4FS_0000605 T4FS_0000585
BINARY is T4FS_0000606 Class
BINARY SubClassOf T4FS_0000606 T4FS_0000585
BINARY is T4FS_0000607 Class
BINARY SubClassOf T4FS_0000607 T4FS_0000585
BINARY is T4FS_0000608 Class
BINARY SubClassOf T4FS_0000608 T4FS_0000585
BINARY is T4FS_0000609 Class
BINARY SubClassOf T4FS_0000609 T4FS_0000585
BINARY is T4FS_0000610 Class
BINARY SubClassOf T4FS_0000610 T4FS_0000585
BINARY is T4FS_0000611 Class
BINARY SubClassOf T4FS_0000611 T4FS_0000585
BINARY is T4FS_0000612 Class
BINARY SubClassOf T4FS_0000612 T4FS_0000585
BINARY is T4FS_0000613 Class
BINARY SubClassOf T4FS_0000613 T4FS_0000585
BINARY is T4FS_0000614 Class
BINARY SubClassOf T4FS_0000614 T4FS_0000585
BINARY is T4FS_0000615 Class
BINARY SubClassOf T4FS_0000615 T4FS_0000585,
BINARY SubClassOf T4FS_0000615 T4FS_0000581_some_T4FS_0000200
BINARY is T4FS_0000616 Class
BINARY SubClassOf T4FS_0000616 T4FS_0000584
BINARY is T4FS_0000617 Class
BINARY SubClassOf T4FS_0000617 T4FS_0000584,
BINARY SubClassOf T4FS_0000617 T4FS_0000581_some_T4FS_0000512
BINARY is T4FS_0000618 Class
BINARY SubClassOf T4FS_0000618 T4FS_0000584,
BINARY SubClassOf T4FS_0000618 T4FS_0000581_some_T4FS_0000174
BINARY is T4FS_0000619 Class
BINARY SubClassOf T4FS_0000619 T4FS_0000584,
BINARY SubClassOf T4FS_0000619 T4FS_0000581_some_T4FS_0000391
BINARY is T4FS_0000620 Class
BINARY SubClassOf T4FS_0000620 T4FS_0000584,
BINARY SubClassOf T4FS_0000620 T4FS_0000581_some_T4FS_0000137
BINARY is T4FS_0000621 Class
BINARY SubClassOf T4FS_0000621 T4FS_0000584,
BINARY SubClassOf T4FS_0000621 T4FS_0000581_some_T4FS_0000452
BINARY is T4FS_0000622 Class
BINARY SubClassOf T4FS_0000622 T4FS_0000584,
BINARY SubClassOf T4FS_0000622 T4FS_0000581_some_T4FS_0000137
BINARY is T4FS_0000623 Class
BINARY SubClassOf T4FS_0000623 T4FS_0000584
BINARY is T4FS_0000624 Class
BINARY SubClassOf T4FS_0000624 T4FS_0000584
BINARY is T4FS_0000625 Class
BINARY SubClassOf T4FS_0000625 T4FS_0000584,
BINARY SubClassOf T4FS_0000625 T4FS_0000581_some_T4FS_0000174,
BINARY SubClassOf T4FS_0000625 T4FS_0000581_some_T4FS_0000199
BINARY is T4FS_0000626 Class
BINARY SubClassOf T4FS_0000626 T4FS_0000584,
BINARY SubClassOf T4FS_0000626 T4FS_0000581_some_T4FS_0000361,
BINARY SubClassOf T4FS_0000626 T4FS_0000581_some_T4FS_0000391
BINARY is T4FS_0000627 Class
BINARY SubClassOf T4FS_0000627 T4FS_0000584,
BINARY SubClassOf T4FS_0000627 T4FS_0000581_some_T4FS_0000435
BINARY is T4FS_0000628 Class
BINARY SubClassOf T4FS_0000628 T4FS_0000584
BINARY is T4FS_0000629 Class
BINARY SubClassOf T4FS_0000629 T4FS_0000584
BINARY is T4FS_0000630 Class
BINARY SubClassOf T4FS_0000630 T4FS_0000584,
BINARY SubClassOf T4FS_0000630 T4FS_0000581_some_T4FS_0000174,
BINARY SubClassOf T4FS_0000630 T4FS_0000581_some_T4FS_0000199
BINARY is T4FS_0000631 Class
BINARY SubClassOf T4FS_0000631 T4FS_0000584,
BINARY SubClassOf T4FS_0000631 T4FS_0000581_some_T4FS_0000174
BINARY is T4FS_0000632 Class
BINARY SubClassOf T4FS_0000632 T4FS_0000584,
BINARY SubClassOf T4FS_0000632 T4FS_0000581_some_T4FS_0000391
BINARY is T4FS_0000634 Class
BINARY SubClassOf T4FS_0000634 T4FS_0000584
BINARY is T4FS_0000635 Class
BINARY SubClassOf T4FS_0000635 T4FS_0000584,
BINARY SubClassOf T4FS_0000635 T4FS_0000581_some_T4FS_0000174,
BINARY SubClassOf T4FS_0000635 T4FS_0000581_some_T4FS_0000435
BINARY is T4FS_0000636 Class
BINARY SubClassOf T4FS_0000636 T4FS_0000584,
BINARY SubClassOf T4FS_0000636 T4FS_0000581_some_T4FS_0000038
BINARY is T4FS_0000637 Class
BINARY SubClassOf T4FS_0000637 T4FS_0000584
BINARY is T4FS_0000638 Class
BINARY SubClassOf T4FS_0000638 T4FS_0000584,
BINARY SubClassOf T4FS_0000638 T4FS_0000581_some_T4FS_0000199
BINARY is T4FS_0000639 Class
BINARY SubClassOf T4FS_0000639 T4FS_0000584,
BINARY SubClassOf T4FS_0000639 T4FS_0000581_some_T4FS_0000174,
BINARY SubClassOf T4FS_0000639 T4FS_0000581_some_T4FS_0000199
BINARY is T4FS_0000640 Class
BINARY SubClassOf T4FS_0000640 T4FS_0000584
BINARY is T4FS_0000641 Class
BINARY SubClassOf T4FS_0000641 T4FS_0000584,
BINARY SubClassOf T4FS_0000641 T4FS_0000581_some_T4FS_0000199
BINARY is T4FS_0000642 Class
BINARY SubClassOf T4FS_0000642 T4FS_0000584,
BINARY SubClassOf T4FS_0000642 T4FS_0000581_some_T4FS_0000174,
BINARY SubClassOf T4FS_0000642 T4FS_0000581_some_T4FS_0000199
BINARY is T4FS_0000643 Class
BINARY SubClassOf T4FS_0000643 T4FS_0000584,
BINARY SubClassOf T4FS_0000643 T4FS_0000581_some_T4FS_0000038,
BINARY SubClassOf T4FS_0000643 T4FS_0000581_some_T4FS_0000199,
BINARY SubClassOf T4FS_0000643 T4FS_0000581_some_T4FS_0000361,
BINARY SubClassOf T4FS_0000643 T4FS_0000581_some_T4FS_0000435,
BINARY SubClassOf T4FS_0000643 T4FS_0000581_some_T4FS_0000452
BINARY is T4FS_0000644 Class
BINARY SubClassOf T4FS_0000644 T4FS_0000586
BINARY is T4FS_0000645 Class
BINARY SubClassOf T4FS_0000645 T4FS_0000586,
BINARY SubClassOf T4FS_0000645 T4FS_0000581_some_T4FS_0000038,
BINARY SubClassOf T4FS_0000645 T4FS_0000581_some_T4FS_0000435
BINARY is T4FS_0000646 Class
BINARY SubClassOf T4FS_0000646 T4FS_0000586,
BINARY SubClassOf T4FS_0000646 T4FS_0000581_some_T4FS_0000174
BINARY is T4FS_0000647 Class
BINARY SubClassOf T4FS_0000647 T4FS_0000586,
BINARY SubClassOf T4FS_0000647 T4FS_0000581_some_T4FS_0000391
BINARY is T4FS_0000648 Class
BINARY SubClassOf T4FS_0000648 T4FS_0000586
BINARY is T4FS_0000649 Class
BINARY SubClassOf T4FS_0000649 T4FS_0000586
BINARY is T4FS_0000650 Class
BINARY SubClassOf T4FS_0000650 T4FS_0000586,
BINARY SubClassOf T4FS_0000650 T4FS_0000581_some_T4FS_0000038
BINARY is T4FS_0000651 Class
BINARY SubClassOf T4FS_0000651 T4FS_0000586,
BINARY SubClassOf T4FS_0000651 T4FS_0000581_some_T4FS_0000103
BINARY is T4FS_0000652 Class
BINARY SubClassOf T4FS_0000652 T4FS_0000586,
BINARY SubClassOf T4FS_0000652 T4FS_0000581_some_T4FS_0000038
BINARY is T4FS_0000653 Class
BINARY SubClassOf T4FS_0000653 T4FS_0000586,
BINARY SubClassOf T4FS_0000653 T4FS_0000581_some_T4FS_0000512
BINARY is T4FS_0000654 Class
BINARY SubClassOf T4FS_0000654 T4FS_0000586,
BINARY SubClassOf T4FS_0000654 T4FS_0000581_some_T4FS_0000371
BINARY is T4FS_0000655 Class
BINARY SubClassOf T4FS_0000655 T4FS_0000586
BINARY is T4FS_0000656 Class
BINARY SubClassOf T4FS_0000656 T4FS_0000586
BINARY is T4FS_0000657 Class
BINARY SubClassOf T4FS_0000657 T4FS_0000586,
