BINARY is nonNegativeInteger Datatype
BINARY is BFO_0000050 ObjectProperty
BINARY is BFO_0000051 ObjectProperty
BINARY is BFO_0000067 ObjectProperty
BINARY is BSPO_0000096 ObjectProperty
BINARY is BSPO_0000098 ObjectProperty
BINARY is BSPO_0000102 ObjectProperty
BINARY is BSPO_0000107 ObjectProperty
BINARY is BSPO_0000108 ObjectProperty
BINARY is BSPO_0000120 ObjectProperty
BINARY is BSPO_0000121 ObjectProperty
BINARY is BSPO_0000122 ObjectProperty
BINARY is BSPO_0000123 ObjectProperty
BINARY is BSPO_0000126 ObjectProperty
BINARY is BSPO_0001108 ObjectProperty
BINARY is CL_4030045 ObjectProperty
BINARY is RO_0000053 ObjectProperty
BINARY is RO_0000056 ObjectProperty
BINARY is RO_0000085 ObjectProperty
BINARY Domain RO_0000085 BFO_0000004
BINARY Range RO_0000085 BFO_0000034
BINARY is RO_0000086 ObjectProperty
BINARY is RO_0000087 ObjectProperty
BINARY Domain RO_0000087 BFO_0000004
BINARY Range RO_0000087 BFO_0000023
BINARY is RO_0000091 ObjectProperty
BINARY Domain RO_0000091 BFO_0000004
BINARY Range RO_0000091 BFO_0000016
BINARY InverseOf RO_0000091 RO_0000092
BINARY is RO_0000092 ObjectProperty
BINARY InverseOf RO_0000092 RO_0000091
BINARY is RO_0001015 ObjectProperty
BINARY is RO_0001025 ObjectProperty
BINARY Characteristics RO_0001025 Transitive
BINARY Domain RO_0001025 BFO_0000004
BINARY Range RO_0001025 BFO_0000004,
BINARY Range RO_0001025 BFO_0000004_and_(not_(BFO_0000006))
BINARY is RO_0002002 ObjectProperty
BINARY Domain RO_0002002 BFO_0000040
BINARY Range RO_0002002 BFO_0000141
BINARY is RO_0002007 ObjectProperty
BINARY is RO_0002100 ObjectProperty
BINARY Domain RO_0002100 CL_0000540
BINARY Range RO_0002100 UBERON_0000465
BINARY is RO_0002103 ObjectProperty
BINARY is RO_0002131 ObjectProperty
BINARY is RO_0002150 ObjectProperty
BINARY Characteristics RO_0002150 Symmetric
BINARY Domain RO_0002150 BFO_0000004
BINARY Range RO_0002150 BFO_0000004
BINARY is RO_0002160 ObjectProperty
BINARY is RO_0002162 ObjectProperty
BINARY is RO_0002170 ObjectProperty
BINARY is RO_0002176 ObjectProperty
BINARY Domain RO_0002176 BFO_0000004
BINARY Range RO_0002176 BFO_0000050_some_RO_0002577
BINARY is RO_0002177 ObjectProperty
BINARY SubPropertyOf RO_0002177 RO_0002567
BINARY Domain RO_0002177 UBERON_0000061
BINARY Range RO_0002177 UBERON_0000061
BINARY is RO_0002202 ObjectProperty
BINARY SubPropertyOf RO_0002202 RO_0002254
BINARY Characteristics RO_0002202 Transitive
BINARY Domain RO_0002202 BFO_0000004
BINARY Range RO_0002202 BFO_0000004
BINARY InverseOf RO_0002202 RO_0002203
BINARY is RO_0002203 ObjectProperty
BINARY InverseOf RO_0002203 RO_0002202
BINARY is RO_0002207 ObjectProperty
BINARY SubPropertyOf RO_0002207 RO_0002202
BINARY is RO_0002215 ObjectProperty
BINARY Domain RO_0002215 BFO_0000004
BINARY Range RO_0002215 BFO_0000015
BINARY is RO_0002216 ObjectProperty
BINARY is RO_0002219 ObjectProperty
BINARY SubPropertyOf RO_0002219 RO_0002220
BINARY is RO_0002220 ObjectProperty
BINARY Domain RO_0002220 BFO_0000004
BINARY Range RO_0002220 BFO_0000004
BINARY is RO_0002221 ObjectProperty
BINARY SubPropertyOf RO_0002221 RO_0002220
BINARY is RO_0002225 ObjectProperty
BINARY SubPropertyOf RO_0002225 RO_0002202
BINARY is RO_0002226 ObjectProperty
BINARY Domain RO_0002226 UBERON_0001062
BINARY is RO_0002254 ObjectProperty
BINARY Domain RO_0002254 UBERON_0001062
BINARY Range RO_0002254 UBERON_0001062
BINARY InverseOf RO_0002254 RO_0002255
BINARY is RO_0002255 ObjectProperty
BINARY InverseOf RO_0002255 RO_0002254
BINARY is RO_0002256 ObjectProperty
BINARY is RO_0002285 ObjectProperty
BINARY is RO_0002286 ObjectProperty
BINARY SubPropertyOf RO_0002286 RO_0002384
BINARY is RO_0002327 ObjectProperty
