string is Datatype.
ATT00080006 is ObjectProperty.
ATT00080006 Domain AlternateContentDescriptionSequenceItem.
ATT00080006 Range LanguageCodeSequenceType.
ATT0008114B is ObjectProperty.
ATT0008114B Domain ReferencedSOPSequenceItem.
ATT0008114B Range ReferencedRealWorldValueMappingInstanceSequenceType.
ATT00082133 is ObjectProperty.
ATT00082133 Domain ImageOfEnhancedUSVolume.
ATT00082133 Range EventTimerSequenceType.
ATT00082135 is ObjectProperty.
ATT00082135 Domain EventTimerSequenceItem.
ATT00082135 Range EventCodeSequenceType.
ATT00082220 is ObjectProperty.
ATT00082220 Domain AnatomicRegionSequenceItem.
ATT00082220 Range AnatomicRegionModifierSequenceType.
ATT00082230 is ObjectProperty.
ATT00082230 Domain PrimaryAnatomicStructureSequenceItem.
ATT00082230 Range PrimaryAnatomicStructureModifierSequenceType.
ATT00102296 is ObjectProperty.
ATT00102296 Domain BreedRegistrationSequenceItem.
ATT00102296 Range BreedRegistryCodeSequenceType.
ATT0018002A is ObjectProperty.
ATT0018002A Domain ContrastBolusAdministrationRouteSequenceItem.
ATT0018002A Range AdditionalDrugSequenceType.
ATT00189338 is ObjectProperty.
ATT00189338 Domain ContrastBolusAgentSequenceItem.
ATT00189338 Range ContrastBolusIngredientCodeSequenceType.
ATT00189340 is ObjectProperty.
ATT00189340 Domain ContrastBolusAgentSequenceItem.
ATT00189340 Range ContrastAdministrationProfileSequenceType.
ATT00189538 is ObjectProperty.
ATT00189538 Domain XRay3DAcquisitionSequenceItem.
ATT00189538 Range PerProjectionAcquisitionSequenceType.
ATT00189803 is ObjectProperty.
ATT00189803 Domain ImageOfEnhancedUSVolume.
ATT00189803 Range ExcludedIntervalsSequenceType.
ATT00189809 is ObjectProperty.
ATT00189809 Domain ImageOfEnhancedUSVolume.
ATT00189809 Range TransducerScanPatternCodeSequenceType.
ATT0018980D is ObjectProperty.
ATT0018980D Domain ImageOfEnhancedUSVolume.
ATT0018980D Range TransducerGeometryCodeSequenceType.
ATT0018980E is ObjectProperty.
ATT0018980E Domain ImageOfEnhancedUSVolume.
ATT0018980E Range TransducerBeamSteeringCodeSequenceType.
ATT0018980F is ObjectProperty.
ATT0018980F Domain ImageOfEnhancedUSVolume.
ATT0018980F Range TransducerApplicationCodeSequenceType.
ATT00209529 is ObjectProperty.
ATT00209529 Domain ContributingSourcesSequenceItem.
ATT00209529 Range ContributingSOPInstancesReferenceSequenceType.
ATT0022001C is ObjectProperty.
ATT0022001C Domain MydriaticAgentSequenceItem.
ATT0022001C Range MydriaticAgentCodeSequenceType.
ATT00220042 is ObjectProperty.
ATT00220042 Domain MydriaticAgentSequenceItem.
ATT00220042 Range MydriaticAgentConcentrationUnitsSequenceType.
ATT00221035 is ObjectProperty.
ATT00221035 Domain OphthalmicAxialLengthSequenceItem.
ATT00221035 Range SourceOfOphthalmicAxialLengthCodeSequenceType.
ATT00221132 is ObjectProperty.
ATT00221132 Domain LensThicknessSequenceItem.
ATT00221132 Range SourceOfLensThicknessDataCodeSequenceType.
ATT00221133 is ObjectProperty.
ATT00221133 Domain AnteriorChamberDepthSequenceItem.
ATT00221133 Range SourceOfAnteriorChamberDepthDataCodeSequenceType.
ATT00221134 is ObjectProperty.
ATT00221134 Domain RefractiveStateSequenceItem.
ATT00221134 Range SourceOfRefractiveMeasurementsSequenceType.
ATT00221135 is ObjectProperty.
ATT00221135 Domain SourceOfRefractiveMeasurementsSequenceItem.
ATT00221135 Range SourceOfRefractiveMeasurementsCodeSequenceType.
ATT00221210 is ObjectProperty.
ATT00221210 Domain OphthalmicAxialLengthMeasurementsSequenceItem.
ATT00221210 Range OphthalmicAxialLengthMeasurementsTotalLengthSequenceType.
ATT00221212 is ObjectProperty.
ATT00221212 Domain OphthalmicAxialLengthMeasurementsSequenceItem.
ATT00221212 Range OphthalmicAxialLengthMeasurementsLengthSummationSequenceType.
ATT00221260 is ObjectProperty.
ATT00221260 Domain OpticalSelectedOphthalmicAxialLengthSequenceItem.
ATT00221260 Range SelectedTotalOphthalmicAxialLengthSequenceType.
ATT00221458 is ObjectProperty.
ATT00221458 Domain OphthalmicThicknessMapQualityRatingSequenceItem.
ATT00221458 Range OphthalmicThicknessMapQualityThresholdSequenceType.
ATT00221526 is ObjectProperty.
ATT00221526 Domain WideFieldOphthalmicPhotographyQualityRatingSequenceItem.
ATT00221526 Range WideFieldOphthalmicPhotographyQualityThresholdSequenceType.
ATT00240033 is ObjectProperty.
ATT00240033 Domain FixationSequenceItem.
ATT00240033 Range FixationMonitoringCodeSequenceType.
ATT00240083 is ObjectProperty.
ATT00240083 Domain ResultsNormalsSequenceItem.
ATT00240083 Range GlobalDeviationProbabilitySequenceType.
ATT00240085 is ObjectProperty.
ATT00240085 Domain ResultsNormalsSequenceItem.
ATT00240085 Range LocalizedDeviationProbabilitySequenceType.
ATT00240097 is ObjectProperty.
ATT00240097 Domain VisualFieldTestPointSequenceItem.
ATT00240097 Range VisualFieldTestPointNormalsSequenceType.
ATT00281401 is ObjectProperty.
ATT00281401 Domain ImageOfEnhancedUSVolume.
ATT00281401 Range DataFrameAssignmentSequenceType.
ATT00281404 is ObjectProperty.
ATT00281404 Domain ImageOfEnhancedUSVolume.
ATT00281404 Range BlendingLUT1SequenceType.
ATT0028140B is ObjectProperty.
ATT0028140B Domain ImageOfEnhancedUSVolume.
ATT0028140B Range EnhancedPaletteColorLookupTableSequenceType.
ATT0028140C is ObjectProperty.
ATT0028140C Domain ImageOfEnhancedUSVolume.
ATT0028140C Range BlendingLUT2SequenceType.
ATT003A0200 is ObjectProperty.
ATT003A0200 Domain WaveformSequenceItem.
ATT003A0200 Range ChannelDefinitionSequenceType.
ATT003A0209 is ObjectProperty.
ATT003A0209 Domain ChannelDefinitionSequenceItem.
ATT003A0209 Range ChannelSourceModifiersSequenceType.
ATT003A020A is ObjectProperty.
ATT003A020A Domain ChannelDefinitionSequenceItem.
ATT003A020A Range SourceWaveformSequenceType.
ATT003A0211 is ObjectProperty.
ATT003A0211 Domain ChannelDefinitionSequenceItem.
ATT003A0211 Range ChannelSensitivityUnitsSequenceType.
ATT003A0242 is ObjectProperty.
ATT003A0242 Domain WaveformPresentationGroupSequenceItem.
ATT003A0242 Range ChannelDisplaySequenceType.
ATT00400008 is ObjectProperty.
ATT00400008 Domain RequestAttributesSequenceItem.
ATT00400008 Range ScheduledProtocolCodeSequenceType.
ATT0040000A is ObjectProperty.
ATT0040000A Domain ImageOfEnhancedUSVolume.
ATT0040000A Range StageCodeSequenceType.
ATT00400026 is ObjectProperty.
ATT00400026 Domain ReferencedRequestSequenceItem.
ATT00400026 Range OrderPlacerIdentifierSequenceType.
ATT00400027 is ObjectProperty.
ATT00400027 Domain ReferencedRequestSequenceItem.
ATT00400027 Range OrderFillerIdentifierSequenceType.
ATT00400036 is ObjectProperty.
ATT00400036 Domain IssuerOfPatientIDQualifiersSequenceItem.
ATT00400036 Range AssigningFacilitySequenceType.
ATT00400039 is ObjectProperty.
ATT00400039 Domain IssuerOfPatientIDQualifiersSequenceItem.
ATT00400039 Range AssigningJurisdictionCodeSequenceType.
ATT0040003A is ObjectProperty.
ATT0040003A Domain IssuerOfPatientIDQualifiersSequenceItem.
ATT0040003A Range AssigningAgencyOrDepartmentCodeSequenceType.
ATT00400441 is ObjectProperty.
ATT00400441 Domain ProtocolContextSequenceItem.
ATT00400441 Range ContentItemModifierSequenceType.
ATT00400562 is ObjectProperty.
ATT00400562 Domain SpecimenDescriptionSequenceItem.
ATT00400562 Range IssuerOfTheSpecimenIdentifierSequenceType.
ATT0040059A is ObjectProperty.
ATT0040059A Domain SpecimenDescriptionSequenceItem.
ATT0040059A Range SpecimenTypeCodeSequenceType.
ATT00400610 is ObjectProperty.
ATT00400610 Domain SpecimenDescriptionSequenceItem.
ATT00400610 Range SpecimenPreparationSequenceType.
ATT00400612 is ObjectProperty.
ATT00400612 Domain SpecimenPreparationSequenceItem.
ATT00400612 Range SpecimenPreparationStepContentItemSequenceType.
ATT00400620 is ObjectProperty.
ATT00400620 Domain SpecimenDescriptionSequenceItem.
ATT00400620 Range SpecimenLocalizationContentItemSequenceType.
ATT00409098 is ObjectProperty.
ATT00409098 Domain PixelValueMappingToCodedConceptSequenceItem.
ATT00409098 Range PixelValueMappingCodeSequenceType.
ATT00409220 is ObjectProperty.
ATT00409220 Domain RealWorldValueMappingSequenceItem.
ATT00409220 Range QuantityDefinitionSequenceType.
ATT0040A088 is ObjectProperty.
ATT0040A088 Domain VerifyingObserverSequenceItem.
ATT0040A088 Range VerifyingObserverIdentificationCodeSequenceType.
ATT00460121 is ObjectProperty.
ATT00460121 Domain MeasurementsOfVisualAcuityMeasurements.
ATT00460121 Range VisualAcuityTypeCodeSequenceType.
ATT00460122 is ObjectProperty.
ATT00460122 Domain MeasurementsOfVisualAcuityMeasurements.
ATT00460122 Range VisualAcuityRightEyeSequenceType.
ATT00460123 is ObjectProperty.
ATT00460123 Domain MeasurementsOfVisualAcuityMeasurements.
ATT00460123 Range VisualAcuityLeftEyeSequenceType.
ATT00460124 is ObjectProperty.
ATT00460124 Domain MeasurementsOfVisualAcuityMeasurements.
ATT00460124 Range VisualAcuityBothEyesOpenSequenceType.
ATT00480100 is ObjectProperty.
ATT00480100 Domain OpticalPathSequenceItem.
ATT00480100 Range IlluminatorTypeCodeSequenceType.
ATT00480108 is ObjectProperty.
ATT00480108 Domain OpticalPathSequenceItem.
ATT00480108 Range IlluminationColorCodeSequenceType.
ATT00480120 is ObjectProperty.
ATT00480120 Domain OpticalPathSequenceItem.
ATT00480120 Range PaletteColorLookupTableSequenceType.
ATT00500012 is ObjectProperty.
ATT00500012 Domain ContainerComponentSequenceItem.
ATT00500012 Range ContainerComponentTypeCodeSequenceType.
ATT00540222 is ObjectProperty.
ATT00540222 Domain ViewCodeSequenceItem.
ATT00540222 Range ViewModifierCodeSequenceType.
ATT00540300 is ObjectProperty.
ATT00540300 Domain RadiopharmaceuticalInformationSequenceItem.
ATT00540300 Range RadionuclideCodeSequenceType.
ATT00540304 is ObjectProperty.
ATT00540304 Domain RadiopharmaceuticalInformationSequenceItem.
ATT00540304 Range RadiopharmaceuticalCodeSequenceType.
ATT00540412 is ObjectProperty.
ATT00540412 Domain PatientOrientationCodeSequenceItem.
ATT00540412 Range PatientOrientationModifierCodeSequenceType.
ATT0062000F is ObjectProperty.
ATT0062000F Domain SegmentSequenceItem.
ATT0062000F Range SegmentedPropertyTypeCodeSequenceType.
ATT00620011 is ObjectProperty.
ATT00620011 Domain SegmentedPropertyTypeCodeSequenceItem.
ATT00620011 Range SegmentedPropertyTypeModifierCodeSequenceType.
ATT00620012 is ObjectProperty.
ATT00620012 Domain RegistrationSequenceItem.
ATT00620012 Range UsedSegmentsSequenceType.
ATT00640005 is ObjectProperty.
ATT00640005 Domain DeformableRegistrationSequenceItem.
ATT00640005 Range DeformableRegistrationGridSequenceType.
ATT0064000F is ObjectProperty.
ATT0064000F Domain DeformableRegistrationSequenceItem.
ATT0064000F Range PreDeformationMatrixRegistrationSequenceType.
ATT00640010 is ObjectProperty.
ATT00640010 Domain DeformableRegistrationSequenceItem.
ATT00640010 Range PostDeformationMatrixRegistrationSequenceType.
ATT00660012 is ObjectProperty.
ATT00660012 Domain SurfaceSequenceItem.
ATT00660012 Range SurfacePointsNormalsSequenceType.
ATT00660013 is ObjectProperty.
ATT00660013 Domain SurfaceSequenceItem.
ATT00660013 Range SurfaceMeshPrimitivesSequenceType.
ATT00660026 is ObjectProperty.
ATT00660026 Domain SurfaceMeshPrimitivesSequenceItem.
ATT00660026 Range TriangleStripSequenceType.
ATT00660027 is ObjectProperty.
ATT00660027 Domain SurfaceMeshPrimitivesSequenceItem.
ATT00660027 Range TriangleFanSequenceType.
ATT00660028 is ObjectProperty.
ATT00660028 Domain SurfaceMeshPrimitivesSequenceItem.
ATT00660028 Range LineSequenceType.
ATT0066002B is ObjectProperty.
ATT0066002B Domain SegmentSequenceItem.
ATT0066002B Range ReferencedSurfaceSequenceType.
ATT0066002E is ObjectProperty.
ATT0066002E Domain ReferencedSurfaceSequenceItem.
ATT0066002E Range SegmentSurfaceSourceInstanceSequenceType.
ATT00660034 is ObjectProperty.
ATT00660034 Domain SurfaceMeshPrimitivesSequenceItem.
ATT00660034 Range FacetSequenceType.
ATT00660035 is ObjectProperty.
ATT00660035 Domain SurfaceSequenceItem.
ATT00660035 Range SurfaceProcessingAlgorithmIdentificationSequenceType.
ATT00686222 is ObjectProperty.
ATT00686222 Domain ImplantTemplateOfGenericImplantTemplate.
ATT00686222 Range ReplacedImplantTemplateSequenceType.
ATT00686224 is ObjectProperty.
ATT00686224 Domain ImplantTemplateOfGenericImplantTemplate.
ATT00686224 Range DerivationImplantTemplateSequenceType.
ATT00686225 is ObjectProperty.
ATT00686225 Domain ImplantTemplateOfGenericImplantTemplate.
ATT00686225 Range OriginalImplantTemplateSequenceType.
ATT00686230 is ObjectProperty.
ATT00686230 Domain ImplantTemplateOfGenericImplantTemplate.
ATT00686230 Range ImplantTargetAnatomySequenceType.
ATT00686260 is ObjectProperty.
ATT00686260 Domain ImplantTemplateOfGenericImplantTemplate.
ATT00686260 Range InformationFromManufacturerSequenceType.
ATT00686265 is ObjectProperty.
ATT00686265 Domain ImplantTemplateOfGenericImplantTemplate.
ATT00686265 Range NotificationFromManufacturerSequenceType.
ATT006862A0 is ObjectProperty.
ATT006862A0 Domain ImplantTemplateOfGenericImplantTemplate.
ATT006862A0 Range ImplantRegulatoryDisapprovalCodeSequenceType.
ATT006862C0 is ObjectProperty.
ATT006862C0 Domain ImplantTemplateOfGenericImplantTemplate.
ATT006862C0 Range HPGLDocumentSequenceType.
ATT006862E0 is ObjectProperty.
ATT006862E0 Domain HPGLDocumentSequenceItem.
ATT006862E0 Range ViewOrientationCodeSequenceType.
ATT00686320 is ObjectProperty.
ATT00686320 Domain HPGLDocumentSequenceItem.
ATT00686320 Range HPGLPenSequenceType.
ATT00686360 is ObjectProperty.
ATT00686360 Domain ImplantTemplateOfGenericImplantTemplate.
ATT00686360 Range SurfaceModelDescriptionSequenceType.
ATT006863A0 is ObjectProperty.
ATT006863A0 Domain ImplantTemplateOfGenericImplantTemplate.
ATT006863A0 Range MaterialsCodeSequenceType.
ATT006863A4 is ObjectProperty.
ATT006863A4 Domain ImplantTemplateOfGenericImplantTemplate.
ATT006863A4 Range CoatingMaterialsCodeSequenceType.
ATT006863A8 is ObjectProperty.
ATT006863A8 Domain ImplantTemplateOfGenericImplantTemplate.
ATT006863A8 Range ImplantTypeCodeSequenceType.
ATT006863AC is ObjectProperty.
ATT006863AC Domain ImplantTemplateOfGenericImplantTemplate.
ATT006863AC Range FixationMethodCodeSequenceType.
ATT006863B0 is ObjectProperty.
ATT006863B0 Domain ImplantTemplateOfGenericImplantTemplate.
ATT006863B0 Range MatingFeatureSetsSequenceType.
ATT006863E0 is ObjectProperty.
ATT006863E0 Domain MatingFeatureSetsSequenceItem.
ATT006863E0 Range MatingFeatureSequenceType.
ATT00686400 is ObjectProperty.
ATT00686400 Domain MatingFeatureSequenceItem.
ATT00686400 Range MatingFeatureDegreeOfFreedomSequenceType.
ATT00686430 is ObjectProperty.
ATT00686430 Domain MatingFeatureSequenceItem.
ATT00686430 Range TwoDMatingFeatureCoordinatesSequenceType.
ATT00686470 is ObjectProperty.
ATT00686470 Domain MatingFeatureDegreeOfFreedomSequenceItem.
ATT00686470 Range TwoDDegreeOfFreedomSequenceType.
ATT00686500 is ObjectProperty.
ATT00686500 Domain ImplantTemplateOfGenericImplantTemplate.
ATT00686500 Range PlanningLandmarkPointSequenceType.
ATT00686510 is ObjectProperty.
ATT00686510 Domain ImplantTemplateOfGenericImplantTemplate.
ATT00686510 Range PlanningLandmarkLineSequenceType.
ATT00686520 is ObjectProperty.
ATT00686520 Domain ImplantTemplateOfGenericImplantTemplate.
ATT00686520 Range PlanningLandmarkPlaneSequenceType.
ATT00686550 is ObjectProperty.
ATT00686550 Domain PlanningLandmarkPointSequenceItem.
ATT00686550 Range TwoDPointCoordinatesSequenceType.
ATT006865A0 is ObjectProperty.
ATT006865A0 Domain PlanningLandmarkLineSequenceItem.
ATT006865A0 Range TwoDLineCoordinatesSequenceType.
ATT006865E0 is ObjectProperty.
ATT006865E0 Domain PlanningLandmarkPlaneSequenceItem.
ATT006865E0 Range TwoDPlaneCoordinatesSequenceType.
ATT00700309 is ObjectProperty.
ATT00700309 Domain RegistrationSequenceItem.
ATT00700309 Range MatrixRegistrationSequenceType.
ATT0070030A is ObjectProperty.
ATT0070030A Domain MatrixRegistrationSequenceItem.
ATT0070030A Range MatrixSequenceType.
ATT00700311 is ObjectProperty.
ATT00700311 Domain FiducialSequenceItem.
ATT00700311 Range FiducialIdentifierCodeSequenceType.
ATT00700318 is ObjectProperty.
ATT00700318 Domain FiducialSequenceItem.
ATT00700318 Range GraphicCoordinatesDataSequenceType.
ATT0070031E is ObjectProperty.
ATT0070031E Domain FiducialSetSequenceItem.
ATT0070031E Range FiducialSequenceType.
ATT00720022 is ObjectProperty.
ATT00720022 Domain ImageSetsSequenceItem.
ATT00720022 Range ImageSetSelectorSequenceType.
ATT00720030 is ObjectProperty.
ATT00720030 Domain ImageSetsSequenceItem.
ATT00720030 Range TimeBasedImageSetsSequenceType.
ATT0072003E is ObjectProperty.
ATT0072003E Domain TimeBasedImageSetsSequenceItem.
ATT0072003E Range AbstractPriorCodeSequenceType.
ATT00720300 is ObjectProperty.
ATT00720300 Domain DisplaySetsSequenceItem.
ATT00720300 Range ImageBoxesSequenceType.
ATT00720400 is ObjectProperty.
ATT00720400 Domain DisplaySetsSequenceItem.
ATT00720400 Range FilterOperationsSequenceType.
ATT00720600 is ObjectProperty.
ATT00720600 Domain DisplaySetsSequenceItem.
ATT00720600 Range SortingOperationsSequenceType.
ATT00720705 is ObjectProperty.
ATT00720705 Domain DisplaySetsSequenceItem.
ATT00720705 Range PseudoColorPaletteInstanceReferenceSequenceType.
ATT00741030 is ObjectProperty.
ATT00741030 Domain BeamTaskSequenceItem.
ATT00741030 Range DeliveryVerificationImageSequenceType.
ATT00741040 is ObjectProperty.
ATT00741040 Domain DeliveryVerificationImageSequenceItem.
ATT00741040 Range RelatedReferenceRTImageSequenceType.
ATT00760008 is ObjectProperty.
ATT00760008 Domain ImplantAssemblyOfImplantAssemblyTemplate.
ATT00760008 Range ReplacedImplantAssemblyTemplateSequenceType.
ATT0076000C is ObjectProperty.
ATT0076000C Domain ImplantAssemblyOfImplantAssemblyTemplate.
ATT0076000C Range OriginalImplantAssemblyTemplateSequenceType.
ATT0076000E is ObjectProperty.
ATT0076000E Domain ImplantAssemblyOfImplantAssemblyTemplate.
