is(www.w3.org/2000/01/-schema#,AnnotationProperty):1.0
is(double,Datatype):1.0
is(string,Datatype):1.0
is(BFO_0000053,ObjectProperty):1.0
is(BFO_0000071,ObjectProperty):1.0
is(IAO_0000039,ObjectProperty):1.0
is(www.obofoundry.org/ro/ro.#,ObjectProperty):1.0
is(OBI_0001937,DataProperty):1.0
is(BFO_0000016,Class):1.0
is(CHEBI_100241,Class):1.0
is(CHEBI_10033,Class):1.0
is(CHEBI_10055,Class):1.0
is(CHEBI_10110,Class):1.0
is(CHEBI_10112,Class):1.0
is(CHEBI_10124,Class):1.0
is(CHEBI_10125,Class):1.0
is(CHEBI_101278,Class):1.0
is(CHEBI_102166,Class):1.0
is(CHEBI_102265,Class):1.0
is(CHEBI_102484,Class):1.0
is(CHEBI_102524,Class):1.0
is(CHEBI_10607,Class):1.0
is(CHEBI_10650,Class):1.0
is(CHEBI_107736,Class):1.0
is(CHEBI_113451,Class):1.0
is(CHEBI_114786,Class):1.0
is(CHEBI_116735,Class):1.0
is(CHEBI_119915,Class):1.0
is(CHEBI_124991,Class):1.0
is(CHEBI_125,Class):1.0
is(CHEBI_12777,Class):1.0
is(CHEBI_131383,Class):1.0
is(CHEBI_131526,Class):1.0
is(CHEBI_131527,Class):1.0
is(CHEBI_131730,Class):1.0
is(CHEBI_132106,Class):1.0
is(CHEBI_132153,Class):1.0
is(CHEBI_132230,Class):1.0
is(CHEBI_132767,Class):1.0
is(CHEBI_132943,Class):1.0
is(CHEBI_133326,Class):1.0
is(CHEBI_133354,Class):1.0
is(CHEBI_133809,Class):1.0
is(CHEBI_134699,Class):1.0
is(CHEBI_134714,Class):1.0
is(CHEBI_134716,Class):1.0
is(CHEBI_134750,Class):1.0
is(CHEBI_134751,Class):1.0
is(CHEBI_134760,Class):1.0
is(CHEBI_134765,Class):1.0
is(CHEBI_134779,Class):1.0
is(CHEBI_134783,Class):1.0
is(CHEBI_134806,Class):1.0
is(CHEBI_134808,Class):1.0
is(CHEBI_134813,Class):1.0
is(CHEBI_134822,Class):1.0
is(CHEBI_134841,Class):1.0
is(CHEBI_134857,Class):1.0
is(CHEBI_134907,Class):1.0
is(CHEBI_134922,Class):1.0
is(CHEBI_134936,Class):1.0
is(CHEBI_134957,Class):1.0
is(CHEBI_135047,Class):1.0
is(CHEBI_135057,Class):1.0
is(CHEBI_135062,Class):1.0
is(CHEBI_135082,Class):1.0
is(CHEBI_135083,Class):1.0
is(CHEBI_135086,Class):1.0
is(CHEBI_135123,Class):1.0
is(CHEBI_135136,Class):1.0
is(CHEBI_135165,Class):1.0
is(CHEBI_135182,Class):1.0
is(CHEBI_135205,Class):1.0
is(CHEBI_135207,Class):1.0
is(CHEBI_135209,Class):1.0
is(CHEBI_135235,Class):1.0
is(CHEBI_135245,Class):1.0
is(CHEBI_135261,Class):1.0
is(CHEBI_135272,Class):1.0
is(CHEBI_135276,Class):1.0
is(CHEBI_135278,Class):1.0
is(CHEBI_135361,Class):1.0
is(CHEBI_135402,Class):1.0
is(CHEBI_135424,Class):1.0
is(CHEBI_135428,Class):1.0
is(CHEBI_135433,Class):1.0
is(CHEBI_135493,Class):1.0
is(CHEBI_135507,Class):1.0
is(CHEBI_135523,Class):1.0
is(CHEBI_135528,Class):1.0
is(CHEBI_135531,Class):1.0
is(CHEBI_135538,Class):1.0
is(CHEBI_135573,Class):1.0
is(CHEBI_135574,Class):1.0
is(CHEBI_135590,Class):1.0
is(CHEBI_135600,Class):1.0
is(CHEBI_135605,Class):1.0
is(CHEBI_135611,Class):1.0
is(CHEBI_135624,Class):1.0
is(CHEBI_135639,Class):1.0
is(CHEBI_135642,Class):1.0
is(CHEBI_135685,Class):1.0
is(CHEBI_135720,Class):1.0
is(CHEBI_135724,Class):1.0
is(CHEBI_135726,Class):1.0
is(CHEBI_135728,Class):1.0
is(CHEBI_135752,Class):1.0
is(CHEBI_135756,Class):1.0
is(CHEBI_135802,Class):1.0
is(CHEBI_135832,Class):1.0
is(CHEBI_135845,Class):1.0
is(CHEBI_135905,Class):1.0
is(CHEBI_135915,Class):1.0
is(CHEBI_135920,Class):1.0
is(CHEBI_135925,Class):1.0
is(CHEBI_135928,Class):1.0
is(CHEBI_135933,Class):1.0
is(CHEBI_135939,Class):1.0
is(CHEBI_135969,Class):1.0
is(CHEBI_135978,Class):1.0
is(CHEBI_135989,Class):1.0
is(CHEBI_136014,Class):1.0
is(CHEBI_136040,Class):1.0
is(CHEBI_137881,Class):1.0
is(CHEBI_140376,Class):1.0
is(CHEBI_140503,Class):1.0
is(CHEBI_140618,Class):1.0
is(CHEBI_140621,Class):1.0
is(CHEBI_140628,Class):1.0
is(CHEBI_141146,Class):1.0
is(CHEBI_141517,Class):1.0
is(CHEBI_142432,Class):1.0
is(CHEBI_142437,Class):1.0
is(CHEBI_145232,Class):1.0
is(CHEBI_145373,Class):1.0
is(CHEBI_145701,Class):1.0
is(CHEBI_145791,Class):1.0
is(CHEBI_146188,Class):1.0
is(CHEBI_150326,Class):1.0
is(CHEBI_15347,Class):1.0
is(CHEBI_15354,Class):1.0
