is(www.w3.org/2000/01/-schema#,AnnotationProperty):1.0
is(string,Datatype):1.0
is(BFO_0000050,ObjectProperty):1.0
is(RO_0002100,ObjectProperty):1.0
is(RO_0002101,ObjectProperty):1.0
is(RO_0002131,ObjectProperty):1.0
is(RO_0002132,ObjectProperty):1.0
is(RO_0002134,ObjectProperty):1.0
is(RO_0002150,ObjectProperty):1.0
is(RO_0002177,ObjectProperty):1.0
is(RO_0002202,ObjectProperty):1.0
is(RO_0002203,ObjectProperty):1.0
is(RO_0002371,ObjectProperty):1.0
is(RO_0002485,ObjectProperty):1.0
is(RO_0013001,ObjectProperty):1.0
is(RO_0013002,ObjectProperty):1.0
is(RO_0013003,ObjectProperty):1.0
is(RO_0013005,ObjectProperty):1.0
is(RO_0013006,ObjectProperty):1.0
is(RO_0013007,ObjectProperty):1.0
is(RO_0013008,ObjectProperty):1.0
is(RO_0013009,ObjectProperty):1.0
is(FBbt_00000013,Class):1.0
is(FBbt_00000014,Class):1.0
is(FBbt_00000029,Class):1.0
is(FBbt_00000030,Class):1.0
SubClassOf(FBbt_00000030,FBbt_00052388,):1.0
SubClassOf(FBbt_00000030,BFO_0000050 some FBbt_00000033):1.0
is(FBbt_00000033,Class):1.0
is(FBbt_00000052,Class):1.0
is(FBbt_00000059,Class):1.0
SubClassOf(FBbt_00000059,FBbt_00004208):1.0
is(FBbt_00000074,Class):1.0
SubClassOf(FBbt_00000074,FBbt_00000059,):1.0
SubClassOf(FBbt_00000074,BFO_0000050 some FBbt_00005322):1.0
is(FBbt_00000102,Class):1.0
SubClassOf(FBbt_00000102,FBbt_00004208):1.0
is(FBbt_00000104,Class):1.0
SubClassOf(FBbt_00000104,FBbt_00004208):1.0
is(FBbt_00000109,Class):1.0
SubClassOf(FBbt_00000109,FBbt_00004208):1.0
is(FBbt_00000110,Class):1.0
SubClassOf(FBbt_00000110,FBbt_00004208):1.0
is(FBbt_00000116,Class):1.0
SubClassOf(FBbt_00000116,FBbt_00004208):1.0
is(FBbt_00000121,Class):1.0
SubClassOf(FBbt_00000121,FBbt_00004208):1.0
is(FBbt_00000122,Class):1.0
SubClassOf(FBbt_00000122,FBbt_00004208):1.0
is(FBbt_00000124,Class):1.0
is(FBbt_00000129,Class):1.0
SubClassOf(FBbt_00000129,FBbt_00004208):1.0
is(FBbt_00000130,Class):1.0
SubClassOf(FBbt_00000130,FBbt_00004208):1.0
is(FBbt_00000136,Class):1.0
SubClassOf(FBbt_00000136,FBbt_00004208):1.0
is(FBbt_00000181,Class):1.0
SubClassOf(FBbt_00000181,FBbt_00000030):1.0
is(FBbt_00000186,Class):1.0
SubClassOf(FBbt_00000186,FBbt_00004208):1.0
is(FBbt_00000196,Class):1.0
is(FBbt_00000201,Class):1.0
is(FBbt_00000208,Class):1.0
SubClassOf(FBbt_00000208,FBbt_00000196,):1.0
SubClassOf(FBbt_00000208,FBbt_00000201):1.0
is(FBbt_00000407,Class):1.0
is(FBbt_00000408,Class):1.0
SubClassOf(FBbt_00000408,FBbt_00007288,):1.0
SubClassOf(FBbt_00000408,BFO_0000050 some FBbt_00000407):1.0
is(FBbt_00000441,Class):1.0
SubClassOf(FBbt_00000441,FBbt_00004208):1.0
is(FBbt_00000442,Class):1.0
SubClassOf(FBbt_00000442,FBbt_00004208):1.0
is(FBbt_00000445,Class):1.0
SubClassOf(FBbt_00000445,FBbt_00004208):1.0
is(FBbt_00000446,Class):1.0
SubClassOf(FBbt_00000446,FBbt_00004208):1.0
is(FBbt_00000461,Class):1.0
SubClassOf(FBbt_00000461,FBbt_00004208):1.0
is(FBbt_00000463,Class):1.0
SubClassOf(FBbt_00000463,FBbt_00004208):1.0
is(FBbt_00000469,Class):1.0
is(FBbt_00000536,Class):1.0
SubClassOf(FBbt_00000536,FBbt_00110249):1.0
is(FBbt_00000570,Class):1.0
SubClassOf(FBbt_00000570,FBbt_00110249):1.0
is(FBbt_00000588,Class):1.0
is(FBbt_00000591,Class):1.0
is(FBbt_00000601,Class):1.0
is(FBbt_00000612,Class):1.0
is(FBbt_00000617,Class):1.0
SubClassOf(FBbt_00000617,FBbt_00110249):1.0
is(FBbt_00000629,Class):1.0
is(FBbt_00000810,Class):1.0
is(FBbt_00000813,Class):1.0
SubClassOf(FBbt_00000813,FBbt_00000629,):1.0
SubClassOf(FBbt_00000813,FBbt_00000810,):1.0
SubClassOf(FBbt_00000813,BFO_0000050 some FBbt_00058623):1.0
is(FBbt_00000819,Class):1.0
is(FBbt_00000820,Class):1.0
SubClassOf(FBbt_00000820,FBbt_00000591,):1.0
SubClassOf(FBbt_00000820,FBbt_00000819,):1.0
SubClassOf(FBbt_00000820,BFO_0000050 some FBbt_00058630):1.0
is(FBbt_00000828,Class):1.0
is(FBbt_00000832,Class):1.0
SubClassOf(FBbt_00000832,FBbt_00000612,):1.0
SubClassOf(FBbt_00000832,FBbt_00000828,):1.0
SubClassOf(FBbt_00000832,BFO_0000050 some FBbt_00058642):1.0
is(FBbt_00000843,Class):1.0
is(FBbt_00000846,Class):1.0
SubClassOf(FBbt_00000846,FBbt_00000601,):1.0
SubClassOf(FBbt_00000846,FBbt_00000843,):1.0
SubClassOf(FBbt_00000846,BFO_0000050 some FBbt_00058654):1.0
is(FBbt_00000847,Class):1.0
SubClassOf(FBbt_00000847,FBbt_00000846):1.0
is(FBbt_00000848,Class):1.0
SubClassOf(FBbt_00000848,FBbt_00000846):1.0
is(FBbt_00000849,Class):1.0
SubClassOf(FBbt_00000849,FBbt_00000846):1.0
is(FBbt_00000850,Class):1.0
SubClassOf(FBbt_00000850,FBbt_00000846):1.0
is(FBbt_00000957,Class):1.0
SubClassOf(FBbt_00000957,FBbt_00110249):1.0
is(FBbt_00001018,Class):1.0
is(FBbt_00001024,Class):1.0
is(FBbt_00001025,Class):1.0
is(FBbt_00001036,Class):1.0
is(FBbt_00001039,Class):1.0
SubClassOf(FBbt_00001039,FBbt_00001036):1.0
is(FBbt_00001048,Class):1.0
SubClassOf(FBbt_00001048,FBbt_00058241):1.0
is(FBbt_00001055,Class):1.0
is(FBbt_00001057,Class):1.0
SubClassOf(FBbt_00001057,FBbt_00004208):1.0
is(FBbt_00001059,Class):1.0
SubClassOf(FBbt_00001059,FBbt_00004208):1.0
is(FBbt_00001070,Class):1.0
SubClassOf(FBbt_00001070,FBbt_00004208):1.0
is(FBbt_00001102,Class):1.0
is(FBbt_00001137,Class):1.0
is(FBbt_00001141,Class):1.0
SubClassOf(FBbt_00001141,FBbt_00004208,):1.0
SubClassOf(FBbt_00001141,FBbt_00058153):1.0
is(FBbt_00001147,Class):1.0
SubClassOf(FBbt_00001147,FBbt_00004208):1.0
is(FBbt_00001153,Class):1.0
SubClassOf(FBbt_00001153,FBbt_00004208):1.0
is(FBbt_00001154,Class):1.0
SubClassOf(FBbt_00001154,FBbt_00004208):1.0
is(FBbt_00001159,Class):1.0
SubClassOf(FBbt_00001159,FBbt_00004208,):1.0
SubClassOf(FBbt_00001159,FBbt_00058153):1.0
is(FBbt_00001164,Class):1.0
SubClassOf(FBbt_00001164,FBbt_00004208):1.0
is(FBbt_00001171,Class):1.0
SubClassOf(FBbt_00001171,FBbt_00004208):1.0
is(FBbt_00001173,Class):1.0
SubClassOf(FBbt_00001173,FBbt_00004208,):1.0
SubClassOf(FBbt_00001173,FBbt_00058153):1.0
is(FBbt_00001178,Class):1.0
SubClassOf(FBbt_00001178,FBbt_00004208):1.0
is(FBbt_00001189,Class):1.0
SubClassOf(FBbt_00001189,FBbt_00004208):1.0
is(FBbt_00001191,Class):1.0
SubClassOf(FBbt_00001191,FBbt_00004208,):1.0
SubClassOf(FBbt_00001191,FBbt_00058153):1.0
is(FBbt_00001197,Class):1.0
SubClassOf(FBbt_00001197,FBbt_00004208):1.0
is(FBbt_00001203,Class):1.0
SubClassOf(FBbt_00001203,FBbt_00004208):1.0
is(FBbt_00001205,Class):1.0
SubClassOf(FBbt_00001205,FBbt_00004208,):1.0
SubClassOf(FBbt_00001205,FBbt_00058153):1.0
is(FBbt_00001208,Class):1.0
SubClassOf(FBbt_00001208,FBbt_00004208):1.0
is(FBbt_00001212,Class):1.0
SubClassOf(FBbt_00001212,FBbt_00004208):1.0
is(FBbt_00001213,Class):1.0
SubClassOf(FBbt_00001213,FBbt_00004208):1.0
is(FBbt_00001219,Class):1.0
SubClassOf(FBbt_00001219,FBbt_00004208):1.0
is(FBbt_00001221,Class):1.0
SubClassOf(FBbt_00001221,FBbt_00004208,):1.0
SubClassOf(FBbt_00001221,FBbt_00058153):1.0
is(FBbt_00001228,Class):1.0
is(FBbt_00001229,Class):1.0
SubClassOf(FBbt_00001229,FBbt_00004208):1.0
is(FBbt_00001236,Class):1.0
SubClassOf(FBbt_00001236,FBbt_00004208):1.0
is(FBbt_00001237,Class):1.0
SubClassOf(FBbt_00001237,FBbt_00004208):1.0
is(FBbt_00001241,Class):1.0
SubClassOf(FBbt_00001241,FBbt_00004208):1.0
is(FBbt_00001245,Class):1.0
SubClassOf(FBbt_00001245,FBbt_00052369):1.0
is(FBbt_00001253,Class):1.0
SubClassOf(FBbt_00001253,FBbt_00001320):1.0
is(FBbt_00001258,Class):1.0
is(FBbt_00001311,Class):1.0
SubClassOf(FBbt_00001311,FBbt_00052369):1.0
is(FBbt_00001320,Class):1.0
SubClassOf(FBbt_00001320,FBbt_00005144,):1.0
SubClassOf(FBbt_00001320,BFO_0000050 some FBbt_00005098):1.0
is(FBbt_00001332,Class):1.0
SubClassOf(FBbt_00001332,FBbt_00004208):1.0
is(FBbt_00001371,Class):1.0
is(FBbt_00001376,Class):1.0
is(FBbt_00001410,Class):1.0
is(FBbt_00001433,Class):1.0
SubClassOf(FBbt_00001433,FBbt_00004208):1.0
is(FBbt_00001632,Class):1.0
is(FBbt_00001636,Class):1.0
SubClassOf(FBbt_00001636,FBbt_00001632):1.0
is(FBbt_00001648,Class):1.0
SubClassOf(FBbt_00001648,FBbt_00004208):1.0
is(FBbt_00001665,Class):1.0
SubClassOf(FBbt_00001665,FBbt_00004208):1.0
is(FBbt_00001685,Class):1.0
SubClassOf(FBbt_00001685,FBbt_00058145):1.0
is(FBbt_00001689,Class):1.0
SubClassOf(FBbt_00001689,FBbt_00004208):1.0
is(FBbt_00001727,Class):1.0
is(FBbt_00001731,Class):1.0
is(FBbt_00001746,Class):1.0
is(FBbt_00001750,Class):1.0
is(FBbt_00001751,Class):1.0
is(FBbt_00001752,Class):1.0
is(FBbt_00001754,Class):1.0
is(FBbt_00001755,Class):1.0
SubClassOf(FBbt_00001755,FBbt_00000029,):1.0
SubClassOf(FBbt_00001755,FBbt_00052389,):1.0
SubClassOf(FBbt_00001755,RO_0002131 some FBbt_00001759):1.0
is(FBbt_00001756,Class):1.0
SubClassOf(FBbt_00001756,FBbt_00000030):1.0
is(FBbt_00001759,Class):1.0
is(FBbt_00001764,Class):1.0
is(FBbt_00001766,Class):1.0
is(FBbt_00001779,Class):1.0
is(FBbt_00001781,Class):1.0
is(FBbt_00001782,Class):1.0
is(FBbt_00001783,Class):1.0
is(FBbt_00001786,Class):1.0
is(FBbt_00001857,Class):1.0
is(FBbt_00001882,Class):1.0
is(FBbt_00001891,Class):1.0
is(FBbt_00001911,Class):1.0
is(FBbt_00001920,Class):1.0
is(FBbt_00001962,Class):1.0
is(FBbt_00001973,Class):1.0
is(FBbt_00001998,Class):1.0
is(FBbt_00002012,Class):1.0
SubClassOf(FBbt_00002012,FBbt_00001998,):1.0
SubClassOf(FBbt_00002012,FBbt_00052615,):1.0
SubClassOf(FBbt_00002012,RO_0002100 some FBbt_00007297,):1.0
SubClassOf(FBbt_00002012,RO_0013007 some FBbt_00007231):1.0
is(FBbt_00002071,Class):1.0
SubClassOf(FBbt_00002071,FBbt_00002012):1.0
is(FBbt_00002111,Class):1.0
SubClassOf(FBbt_00002111,FBbt_00002012):1.0
is(FBbt_00002149,Class):1.0
SubClassOf(FBbt_00002149,FBbt_00002012):1.0
is(FBbt_00002353,Class):1.0
SubClassOf(FBbt_00002353,FBbt_00002012):1.0
is(FBbt_00002608,Class):1.0
SubClassOf(FBbt_00002608,FBbt_00002619,):1.0
SubClassOf(FBbt_00002608,FBbt_00007292,):1.0
SubClassOf(FBbt_00002608,FBbt_00052615,):1.0
SubClassOf(FBbt_00002608,RO_0013007 some FBbt_00002931):1.0
is(FBbt_00002619,Class):1.0
is(FBbt_00002642,Class):1.0
SubClassOf(FBbt_00002642,FBbt_00007280,):1.0
SubClassOf(FBbt_00002642,BFO_0000050 some FBbt_00001731):1.0
is(FBbt_00002645,Class):1.0
SubClassOf(FBbt_00002645,FBbt_00111642):1.0
is(FBbt_00002648,Class):1.0
SubClassOf(FBbt_00002648,FBbt_00002642):1.0
is(FBbt_00002685,Class):1.0
is(FBbt_00002687,Class):1.0
SubClassOf(FBbt_00002687,FBbt_00002642):1.0
is(FBbt_00002688,Class):1.0
SubClassOf(FBbt_00002688,FBbt_00002642,):1.0
SubClassOf(FBbt_00002688,FBbt_00002685,):1.0
SubClassOf(FBbt_00002688,BFO_0000050 some FBbt_00001857):1.0
is(FBbt_00002820,Class):1.0
is(FBbt_00002931,Class):1.0
is(FBbt_00002947,Class):1.0
is(FBbt_00002948,Class):1.0
SubClassOf(FBbt_00002948,FBbt_00002947,):1.0
SubClassOf(FBbt_00002948,FBbt_00005183):1.0
is(FBbt_00003004,Class):1.0
is(FBbt_00003018,Class):1.0
is(FBbt_00003026,Class):1.0
is(FBbt_00003029,Class):1.0
is(FBbt_00003030,Class):1.0
is(FBbt_00003031,Class):1.0
is(FBbt_00003032,Class):1.0
is(FBbt_00003033,Class):1.0
SubClassOf(FBbt_00003033,FBbt_00000030):1.0
is(FBbt_00003038,Class):1.0
is(FBbt_00003039,Class):1.0
SubClassOf(FBbt_00003039,FBbt_00003038,):1.0
SubClassOf(FBbt_00003039,FBbt_00052127,):1.0
SubClassOf(FBbt_00003039,RO_0002150 some FBbt_00003041,):1.0
SubClassOf(FBbt_00003039,RO_0002150 some FBbt_00003051):1.0
is(FBbt_00003041,Class):1.0
is(FBbt_00003051,Class):1.0
is(FBbt_00003054,Class):1.0
is(FBbt_00003061,Class):1.0
SubClassOf(FBbt_00003061,FBbt_00003054):1.0
is(FBbt_00003127,Class):1.0
is(FBbt_00003128,Class):1.0
SubClassOf(FBbt_00003128,FBbt_00005380,):1.0
SubClassOf(FBbt_00003128,BFO_0000050 some FBbt_00003127,):1.0
SubClassOf(FBbt_00003128,BFO_0000050 some FBbt_00004535):1.0
is(FBbt_00003133,Class):1.0
is(FBbt_00003138,Class):1.0
is(FBbt_00003139,Class):1.0
is(FBbt_00003142,Class):1.0
is(FBbt_00003186,Class):1.0
is(FBbt_00003188,Class):1.0
SubClassOf(FBbt_00003188,FBbt_00003186):1.0
is(FBbt_00003318,Class):1.0
is(FBbt_00003334,Class):1.0
is(FBbt_00003339,Class):1.0
SubClassOf(FBbt_00003339,FBbt_00003334,):1.0
SubClassOf(FBbt_00003339,BFO_0000050 some FBbt_00058861):1.0
is(FBbt_00003340,Class):1.0
SubClassOf(FBbt_00003340,FBbt_00003339):1.0
is(FBbt_00003341,Class):1.0
SubClassOf(FBbt_00003341,FBbt_00003339):1.0
is(FBbt_00003342,Class):1.0
SubClassOf(FBbt_00003342,FBbt_00003339):1.0
is(FBbt_00003365,Class):1.0
is(FBbt_00003431,Class):1.0
is(FBbt_00003527,Class):1.0
is(FBbt_00003532,Class):1.0
SubClassOf(FBbt_00003532,FBbt_00003527,):1.0
SubClassOf(FBbt_00003532,FBbt_00058266,):1.0
SubClassOf(FBbt_00003532,BFO_0000050 some FBbt_00003133):1.0
is(FBbt_00003582,Class):1.0
is(FBbt_00003624,Class):1.0
is(FBbt_00003674,Class):1.0
is(FBbt_00003676,Class):1.0
is(FBbt_00003677,Class):1.0
is(FBbt_00003719,Class):1.0
SubClassOf(FBbt_00003719,FBbt_00058208):1.0
is(FBbt_00003730,Class):1.0
SubClassOf(FBbt_00003730,FBbt_00058208):1.0
is(FBbt_00003746,Class):1.0
SubClassOf(FBbt_00003746,FBbt_00058208):1.0
is(FBbt_00003750,Class):1.0
is(FBbt_00003751,Class):1.0
is(FBbt_00003752,Class):1.0
