is(www.w3.org/2000/01/-schema#,AnnotationProperty):1.0
is(string,Datatype):1.0
is(BFO_0000017,Class):1.0
SubClassOf(BFO_0000017,BFO_0000020):1.0
is(BFO_0000020,Class):1.0
is(BFO_0000023,Class):1.0
SubClassOf(BFO_0000023,BFO_0000017):1.0
is(RoleO_0000001,Class):1.0
is(RoleO_0000036,Class):1.0
SubClassOf(RoleO_0000036,RoleO_0000001):1.0
is(RoleO_0000037,Class):1.0
SubClassOf(RoleO_0000037,RoleO_0000036):1.0
is(RoleO_0000038,Class):1.0
SubClassOf(RoleO_0000038,RoleO_0000036):1.0
is(RoleO_0000039,Class):1.0
SubClassOf(RoleO_0000039,RoleO_0000036):1.0
is(RoleO_0000040,Class):1.0
SubClassOf(RoleO_0000040,RoleO_0000036):1.0
is(RoleO_0000041,Class):1.0
SubClassOf(RoleO_0000041,RoleO_0000036):1.0
is(RoleO_0000042,Class):1.0
SubClassOf(RoleO_0000042,RoleO_0000036):1.0
is(RoleO_0000043,Class):1.0
SubClassOf(RoleO_0000043,RoleO_0000036):1.0
is(RoleO_0000044,Class):1.0
SubClassOf(RoleO_0000044,RoleO_0000036):1.0
is(RoleO_0000045,Class):1.0
SubClassOf(RoleO_0000045,RoleO_0000036):1.0
is(RoleO_0000046,Class):1.0
SubClassOf(RoleO_0000046,RoleO_0000036):1.0
is(RoleO_0000048,Class):1.0
SubClassOf(RoleO_0000048,RoleO_0000036):1.0
is(RoleO_0000049,Class):1.0
SubClassOf(RoleO_0000049,RoleO_0000036):1.0
is(RoleO_0000050,Class):1.0
SubClassOf(RoleO_0000050,RoleO_0000036):1.0
is(RoleO_0000051,Class):1.0
SubClassOf(RoleO_0000051,RoleO_0000036):1.0
is(RoleO_0000052,Class):1.0
SubClassOf(RoleO_0000052,RoleO_0000036):1.0
is(RoleO_0000054,Class):1.0
SubClassOf(RoleO_0000054,RoleO_0000036):1.0
is(RoleO_0000055,Class):1.0
SubClassOf(RoleO_0000055,RoleO_0000036):1.0
is(RoleO_0000056,Class):1.0
SubClassOf(RoleO_0000056,RoleO_0000036):1.0
is(RoleO_0000057,Class):1.0
SubClassOf(RoleO_0000057,RoleO_0000036):1.0
is(RoleO_0000058,Class):1.0
SubClassOf(RoleO_0000058,RoleO_0000036):1.0
is(RoleO_0000059,Class):1.0
SubClassOf(RoleO_0000059,RoleO_0000036):1.0
is(RoleO_0000060,Class):1.0
SubClassOf(RoleO_0000060,RoleO_0000036):1.0
is(RoleO_0000061,Class):1.0
SubClassOf(RoleO_0000061,RoleO_0000036):1.0
is(RoleO_0000062,Class):1.0
SubClassOf(RoleO_0000062,RoleO_0000036):1.0
is(RoleO_0000063,Class):1.0
SubClassOf(RoleO_0000063,RoleO_0000036):1.0
is(RoleO_0000064,Class):1.0
SubClassOf(RoleO_0000064,RoleO_0000036):1.0
is(RoleO_0000065,Class):1.0
SubClassOf(RoleO_0000065,RoleO_0000036):1.0
is(RoleO_0000066,Class):1.0
SubClassOf(RoleO_0000066,RoleO_0000036):1.0
is(RoleO_0000067,Class):1.0
SubClassOf(RoleO_0000067,RoleO_0000036):1.0
is(RoleO_0000068,Class):1.0
SubClassOf(RoleO_0000068,RoleO_0000036):1.0
is(RoleO_0000069,Class):1.0
SubClassOf(RoleO_0000069,RoleO_0000036):1.0
is(RoleO_0000070,Class):1.0
SubClassOf(RoleO_0000070,RoleO_0000036):1.0
is(RoleO_0000071,Class):1.0
SubClassOf(RoleO_0000071,RoleO_0000036):1.0
is(RoleO_0000072,Class):1.0
SubClassOf(RoleO_0000072,RoleO_0000036):1.0
is(RoleO_0000073,Class):1.0
SubClassOf(RoleO_0000073,RoleO_0000036):1.0
is(RoleO_0000074,Class):1.0
SubClassOf(RoleO_0000074,RoleO_0000036):1.0
is(RoleO_0000075,Class):1.0
SubClassOf(RoleO_0000075,RoleO_0000036):1.0
is(RoleO_0000076,Class):1.0
SubClassOf(RoleO_0000076,RoleO_0000036):1.0
is(RoleO_0000077,Class):1.0
SubClassOf(RoleO_0000077,RoleO_0000036):1.0
is(RoleO_0000078,Class):1.0
SubClassOf(RoleO_0000078,RoleO_0000036):1.0
is(RoleO_0000079,Class):1.0
SubClassOf(RoleO_0000079,RoleO_0000036):1.0
is(RoleO_0000080,Class):1.0
SubClassOf(RoleO_0000080,RoleO_0000036):1.0
is(RoleO_0000081,Class):1.0
SubClassOf(RoleO_0000081,RoleO_0000036):1.0
is(RoleO_0000082,Class):1.0
SubClassOf(RoleO_0000082,RoleO_0000036):1.0
is(RoleO_0000083,Class):1.0
SubClassOf(RoleO_0000083,RoleO_0000036):1.0
is(RoleO_0000084,Class):1.0
SubClassOf(RoleO_0000084,RoleO_0000036):1.0
is(RoleO_0000085,Class):1.0
SubClassOf(RoleO_0000085,RoleO_0000036):1.0
is(RoleO_0000086,Class):1.0
SubClassOf(RoleO_0000086,RoleO_0000036):1.0
is(RoleO_0000087,Class):1.0
SubClassOf(RoleO_0000087,RoleO_0000036):1.0
is(RoleO_0000088,Class):1.0
SubClassOf(RoleO_0000088,RoleO_0000036):1.0
is(RoleO_0000089,Class):1.0
SubClassOf(RoleO_0000089,RoleO_0000036):1.0
is(RoleO_0000090,Class):1.0
SubClassOf(RoleO_0000090,RoleO_0000036):1.0
is(RoleO_0000091,Class):1.0
SubClassOf(RoleO_0000091,RoleO_0000036):1.0
is(RoleO_0000092,Class):1.0
SubClassOf(RoleO_0000092,RoleO_0000036):1.0
is(RoleO_0000093,Class):1.0
SubClassOf(RoleO_0000093,RoleO_0000036):1.0
is(RoleO_0000094,Class):1.0
SubClassOf(RoleO_0000094,RoleO_0000036):1.0
is(RoleO_0000095,Class):1.0
SubClassOf(RoleO_0000095,RoleO_0000036):1.0
is(RoleO_0000096,Class):1.0
SubClassOf(RoleO_0000096,RoleO_0000036):1.0
is(RoleO_0000097,Class):1.0
SubClassOf(RoleO_0000097,RoleO_0000036):1.0
is(RoleO_0000098,Class):1.0
SubClassOf(RoleO_0000098,RoleO_0000036):1.0
is(RoleO_0000099,Class):1.0
SubClassOf(RoleO_0000099,RoleO_0000036):1.0
is(RoleO_0000100,Class):1.0
SubClassOf(RoleO_0000100,RoleO_0000036):1.0
is(RoleO_0000101,Class):1.0
SubClassOf(RoleO_0000101,RoleO_0000036):1.0
is(RoleO_0000102,Class):1.0
SubClassOf(RoleO_0000102,RoleO_0000036):1.0
is(RoleO_0000103,Class):1.0
SubClassOf(RoleO_0000103,RoleO_0000036):1.0
is(RoleO_0000104,Class):1.0
SubClassOf(RoleO_0000104,RoleO_0000036):1.0
is(RoleO_0000105,Class):1.0
SubClassOf(RoleO_0000105,RoleO_0000036):1.0
is(RoleO_0000106,Class):1.0
SubClassOf(RoleO_0000106,RoleO_0000036):1.0
is(RoleO_0000107,Class):1.0
SubClassOf(RoleO_0000107,RoleO_0000036):1.0
is(RoleO_0000108,Class):1.0
SubClassOf(RoleO_0000108,RoleO_0000036):1.0
is(RoleO_0000109,Class):1.0
SubClassOf(RoleO_0000109,RoleO_0000036):1.0
is(RoleO_0000110,Class):1.0
SubClassOf(RoleO_0000110,RoleO_0000036):1.0
is(RoleO_0000111,Class):1.0
SubClassOf(RoleO_0000111,RoleO_0000036):1.0
is(RoleO_0000112,Class):1.0
SubClassOf(RoleO_0000112,RoleO_0000036):1.0
is(RoleO_0000113,Class):1.0
SubClassOf(RoleO_0000113,RoleO_0000036):1.0
is(RoleO_0000114,Class):1.0
SubClassOf(RoleO_0000114,RoleO_0000036):1.0
is(RoleO_0000115,Class):1.0
SubClassOf(RoleO_0000115,RoleO_0000036):1.0
is(RoleO_0000116,Class):1.0
SubClassOf(RoleO_0000116,RoleO_0000036):1.0
is(RoleO_0000117,Class):1.0
SubClassOf(RoleO_0000117,RoleO_0000036):1.0
is(RoleO_0000118,Class):1.0
