soft_is(www.w3.org/2000/01/-schema#,AnnotationProperty)
soft_is(string,Datatype)
soft_is(dinto_000158,ObjectProperty)
soft_is(dinto_000159,ObjectProperty)
soft_is(dinto_000286,ObjectProperty)
soft_is(dinto_000302,ObjectProperty)
soft_Domain(dinto_000302,dinto_000129)
soft_Range(dinto_000302,dinto_000055)
soft_is(dinto_000313,ObjectProperty)
soft_is(dinto_000405,ObjectProperty)
soft_Domain(dinto_000405,dinto_000129)
soft_Range(dinto_000405,dinto_000055)
soft_is(dinto_000407,ObjectProperty)
soft_Domain(dinto_000407,dinto_000129)
soft_Range(dinto_000407,dinto_000055)
soft_is(dinto_000408,ObjectProperty)
soft_is(dinto_000424,ObjectProperty)
soft_is(dinto_000427,ObjectProperty)
soft_is(dinto_000428,ObjectProperty)
soft_SubPropertyOf(dinto_000428,dinto_000302)
soft_is(dinto_000431,ObjectProperty)
soft_SubPropertyOf(dinto_000431,dinto_000302)
soft_is(dinto_000441,ObjectProperty)
soft_is(CHEBI_10003,Class)
soft_is(CHEBI_100147,Class)
soft_is(CHEBI_100241,Class)
soft_is(CHEBI_100246,Class)
soft_is(CHEBI_10033,Class)
soft_is(CHEBI_10093,Class)
soft_is(CHEBI_10100,Class)
soft_is(CHEBI_10101,Class)
soft_is(CHEBI_10102,Class)
soft_is(CHEBI_101085,Class)
soft_is(CHEBI_101096,Class)
soft_is(CHEBI_10110,Class)
soft_is(CHEBI_10112,Class)
soft_is(CHEBI_10119,Class)
soft_is(CHEBI_10124,Class)
soft_is(CHEBI_10125,Class)
soft_is(CHEBI_10127,Class)
soft_is(CHEBI_101278,Class)
soft_is(CHEBI_101853,Class)
soft_is(CHEBI_102130,Class)
soft_is(CHEBI_102166,Class)
soft_is(CHEBI_102216,Class)
soft_is(CHEBI_102265,Class)
soft_is(CHEBI_102484,Class)
soft_is(CHEBI_102524,Class)
soft_is(CHEBI_104872,Class)
soft_is(CHEBI_10650,Class)
soft_is(CHEBI_107736,Class)
soft_is(CHEBI_110423,Class)
soft_is(CHEBI_114785,Class)
soft_is(CHEBI_116225,Class)
soft_is(CHEBI_116278,Class)
soft_is(CHEBI_116735,Class)
soft_is(CHEBI_119486,Class)
soft_is(CHEBI_119573,Class)
soft_is(CHEBI_119915,Class)
soft_is(CHEBI_124991,Class)
soft_is(CHEBI_126237,Class)
soft_is(CHEBI_126598,Class)
soft_is(CHEBI_127342,Class)
soft_is(CHEBI_127780,Class)
soft_is(CHEBI_132842,Class)
soft_is(CHEBI_133809,Class)
soft_is(CHEBI_142290,Class)
soft_is(CHEBI_149226,Class)
soft_is(CHEBI_149836,Class)
soft_is(CHEBI_15355,Class)
soft_is(CHEBI_15365,Class)
soft_is(CHEBI_15367,Class)
soft_is(CHEBI_15372,Class)
soft_is(CHEBI_15409,Class)
soft_is(CHEBI_15414,Class)
soft_is(CHEBI_15422,Class)
soft_is(CHEBI_15428,Class)
soft_is(CHEBI_15430,Class)
soft_is(CHEBI_15544,Class)
soft_is(CHEBI_15551,Class)
soft_is(CHEBI_156095,Class)
soft_is(CHEBI_157175,Class)
soft_is(CHEBI_15729,Class)
soft_is(CHEBI_15741,Class)
soft_is(CHEBI_15746,Class)
soft_is(CHEBI_15765,Class)
soft_is(CHEBI_15854,Class)
soft_is(CHEBI_15882,Class)
soft_is(CHEBI_15940,Class)
soft_is(CHEBI_15956,Class)
soft_is(CHEBI_15971,Class)
soft_is(CHEBI_16015,Class)
soft_is(CHEBI_160246,Class)
soft_is(CHEBI_16027,Class)
soft_is(CHEBI_16118,Class)
soft_is(CHEBI_161680,Class)
soft_is(CHEBI_16236,Class)
soft_is(CHEBI_16243,Class)
soft_is(CHEBI_16335,Class)
soft_is(CHEBI_16347,Class)
soft_is(CHEBI_16349,Class)
soft_is(CHEBI_16414,Class)
soft_is(CHEBI_16467,Class)
soft_is(CHEBI_16480,Class)
soft_is(CHEBI_16523,Class)
soft_is(CHEBI_16586,Class)
soft_is(CHEBI_16643,Class)
soft_is(CHEBI_16684,Class)
soft_is(CHEBI_16714,Class)
soft_is(CHEBI_16724,Class)
soft_is(CHEBI_16794,Class)
soft_is(CHEBI_16796,Class)
soft_is(CHEBI_16828,Class)
soft_is(CHEBI_16831,Class)
soft_is(CHEBI_168396,Class)
soft_is(CHEBI_16857,Class)
soft_is(CHEBI_16899,Class)
soft_is(CHEBI_16914,Class)
soft_is(CHEBI_16919,Class)
soft_is(CHEBI_17015,Class)
soft_is(CHEBI_17026,Class)
soft_is(CHEBI_17076,Class)
soft_is(CHEBI_17141,Class)
soft_is(CHEBI_17154,Class)
soft_is(CHEBI_171741,Class)
soft_is(CHEBI_17196,Class)
soft_is(CHEBI_17203,Class)
soft_is(CHEBI_17263,Class)
soft_is(CHEBI_17295,Class)
soft_is(CHEBI_17303,Class)
soft_is(CHEBI_174690,Class)
soft_is(CHEBI_17549,Class)
soft_is(CHEBI_17568,Class)
soft_is(CHEBI_175901,Class)
soft_is(CHEBI_17650,Class)
soft_is(CHEBI_17698,Class)
soft_is(CHEBI_17823,Class)
soft_is(CHEBI_17895,Class)
soft_is(CHEBI_17924,Class)
soft_is(CHEBI_17933,Class)
soft_is(CHEBI_17939,Class)
soft_is(CHEBI_18019,Class)
soft_is(CHEBI_18047,Class)
soft_is(CHEBI_18050,Class)
soft_is(CHEBI_18145,Class)
soft_is(CHEBI_18152,Class)
soft_is(CHEBI_18208,Class)
soft_is(CHEBI_18243,Class)
soft_is(CHEBI_18332,Class)
soft_is(CHEBI_18357,Class)
soft_is(CHEBI_18358,Class)
soft_is(CHEBI_18723,Class)
soft_is(CHEBI_195280,Class)
soft_is(CHEBI_204734,Class)
soft_is(CHEBI_204928,Class)
soft_is(CHEBI_205919,Class)
soft_is(CHEBI_209807,Class)
soft_is(CHEBI_21557,Class)
soft_is(CHEBI_2376,Class)
