R(string,is,Datatype)
R(bodyPart,is,ObjectProperty)
R(bodyPart,Domain,ClinicalDescriptionSection)
R(bodyPart,Range,BodyPartTerm)
R(bodySystem,is,ObjectProperty)
R(bodySystem,Domain,ClinicalDescriptionSection)
R(bodySystem,Range,BodySystemTerm)
R(causalMechanism,is,ObjectProperty)
R(causalMechanism,Domain,CausalMechanismAndRiskFactorsSection)
R(causalMechanism,Range,CausalFactorTerm)
R(definition,is,ObjectProperty)
R(definition,Domain,DefinitionSection)
R(definition,Range,DefinitionTerm)
R(editorialStatusCausalMechanism,is,ObjectProperty)
R(editorialStatusCausalMechanism,Domain,CausalMechanismAndRiskFactorsSection)
R(editorialStatusClinicalDescription,is,ObjectProperty)
R(editorialStatusClinicalDescription,Domain,ClinicalDescriptionSection)
R(editorialStatusDefinition,is,ObjectProperty)
R(editorialStatusDefinition,Domain,DefinitionSection)
R(editorialStatusFunctionalImpact,is,ObjectProperty)
R(editorialStatusFunctionalImpact,Characteristics,Functional)
R(editorialStatusFunctionalImpact,Domain,FunctionalImpactSection)
R(etiologyType,is,ObjectProperty)
R(etiologyType,Characteristics,Functional)
R(etiologyType,Domain,CausalMechanismAndRiskFactorsSection)
R(functionalImpact,is,ObjectProperty)
R(functionalImpact,Domain,FunctionalImpactSection)
R(functionalImpact,Range,FunctionalImpactTerm)
R(genomicLinkage,is,ObjectProperty)
R(genomicLinkage,Domain,CausalMechanismAndRiskFactorsSection)
R(genomicLinkage,Range,GenomicLinkageTerm)
R(icdTitle,is,ObjectProperty)
R(icdTitle,Characteristics,Functional)
R(icdTitle,Domain,DefinitionSection)
R(icdTitle,Range,TitleTerm)
R(investigations,is,ObjectProperty)
R(investigations,Domain,ClinicalDescriptionSection)
R(investigations,Range,InvestigationTerm)
R(riskFactor,is,ObjectProperty)
R(riskFactor,Domain,CausalMechanismAndRiskFactorsSection)
R(riskFactor,Range,RiskFactorTerm)
R(severity,is,ObjectProperty)
R(severity,Domain,ClinicalDescriptionSection)
R(severity,Range,SeverityTerm)
R(signsAndSymptoms,is,ObjectProperty)
R(signsAndSymptoms,Domain,ClinicalDescriptionSection)
R(signsAndSymptoms,Range,SignsAndSimptomsTerm)
R(temporalProperties,is,ObjectProperty)
R(temporalProperties,Domain,ClinicalDescriptionSection)
R(temporalProperties,Range,TemporalPropertiesTerm)
R(clamlKind,is,DataProperty)
