R(string,is,Datatype)
R(R88,is,ObjectProperty)
R(Orphanet_317343,is,ObjectProperty)
R(Orphanet_317344,is,ObjectProperty)
R(Orphanet_317345,is,ObjectProperty)
R(Orphanet_317346,is,ObjectProperty)
R(Orphanet_317348,is,ObjectProperty)
R(Orphanet_317349,is,ObjectProperty)
R(Orphanet_327767,is,ObjectProperty)
R(Orphanet_410295,is,ObjectProperty)
R(Orphanet_410296,is,ObjectProperty)
R(Orphanet_465410,is,ObjectProperty)
R(Orphanet_C056,is,ObjectProperty)
R(Orphanet_C057,is,ObjectProperty)
R(Orphanet_C040,is,DataProperty)
R(Thing,is,www.w3.org/2002/07/#)
R(C141046,is,Class)
R(C141049,is,Class)
R(C141049,DisjointWith,C141046 and (R88 some C28055))
R(C14307,is,Class)
R(C14307,SubClassOf,C75532)
R(C28055,is,Class)
R(C75532,is,Class)
R(Orphanet_100,is,Class)
R(Orphanet_1000,is,Class)
R(Orphanet_100008,is,Class)
R(Orphanet_100019,is,Class)
R(Orphanet_100020,is,Class)
R(Orphanet_100025,is,Class)
R(Orphanet_100031,is,Class)
R(Orphanet_100032,is,Class)
R(Orphanet_100033,is,Class)
R(Orphanet_100040,is,Class)
R(Orphanet_100040,SubClassOf,Orphanet_C053,)
R(Orphanet_100040,SubClassOf,Orphanet_C057 some Orphanet_90044)
R(Orphanet_100041,is,Class)
R(Orphanet_100041,SubClassOf,Orphanet_C053,)
R(Orphanet_100041,SubClassOf,Orphanet_C057 some Orphanet_90044)
R(Orphanet_100044,is,Class)
R(Orphanet_100045,is,Class)
R(Orphanet_100049,is,Class)
R(Orphanet_100049,SubClassOf,Orphanet_557492)
R(Orphanet_100050,is,Class)
R(Orphanet_100051,is,Class)
R(Orphanet_100057,is,Class)
R(Orphanet_100069,is,Class)
R(Orphanet_100070,is,Class)
R(Orphanet_100072,is,Class)
R(Orphanet_100072,SubClassOf,Orphanet_C052,)
R(Orphanet_100072,SubClassOf,Orphanet_C057 some Orphanet_97330)
R(Orphanet_100075,is,Class)
R(Orphanet_100076,is,Class)
R(Orphanet_100076,SubClassOf,Orphanet_557492)
R(Orphanet_100077,is,Class)
R(Orphanet_100077,SubClassOf,Orphanet_557492)
R(Orphanet_100087,is,Class)
R(Orphanet_100087,SubClassOf,Orphanet_557492)
R(Orphanet_100088,is,Class)
R(Orphanet_100088,SubClassOf,Orphanet_557492)
R(Orphanet_100090,is,Class)
R(Orphanet_100090,SubClassOf,Orphanet_557492)
R(Orphanet_100091,is,Class)
R(Orphanet_100091,SubClassOf,Orphanet_557492)
R(Orphanet_100092,is,Class)
R(Orphanet_100092,SubClassOf,Orphanet_557492)
