R(www.w3.org/2000/01/-schema#,is,AnnotationProperty)
R(string,is,Datatype)
R(BFO_0000050,is,ObjectProperty)
R(BFO_0000051,is,ObjectProperty)
R(BFO_0000067,is,ObjectProperty)
R(CL_4030045,is,ObjectProperty)
R(CL_4030046,is,ObjectProperty)
R(FOODON_00002420,is,ObjectProperty)
R(FOODON_00002420,SubPropertyOf,RO_0009001)
R(RO_0000053,is,ObjectProperty)
R(RO_0000056,is,ObjectProperty)
R(RO_0000086,is,ObjectProperty)
R(RO_0001015,is,ObjectProperty)
R(RO_0001025,is,ObjectProperty)
R(RO_0002002,is,ObjectProperty)
R(RO_0002002,Domain,BFO_0000040)
R(RO_0002002,Range,BFO_0000141)
R(RO_0002005,is,ObjectProperty)
R(RO_0002005,Domain,UBERON_0000061)
R(RO_0002005,Range,UBERON_0000122)
R(RO_0002005,InverseOf,RO_0002134)
R(RO_0002007,is,ObjectProperty)
R(RO_0002100,is,ObjectProperty)
R(RO_0002100,Domain,CL_0000540)
R(RO_0002100,Range,UBERON_0000465)
R(RO_0002103,is,ObjectProperty)
R(RO_0002104,is,ObjectProperty)
R(RO_0002131,is,ObjectProperty)
R(RO_0002134,is,ObjectProperty)
R(RO_0002134,Domain,UBERON_0000122)
R(RO_0002134,InverseOf,RO_0002005)
R(RO_0002150,is,ObjectProperty)
R(RO_0002160,is,ObjectProperty)
R(RO_0002162,is,ObjectProperty)
R(RO_0002170,is,ObjectProperty)
R(RO_0002176,is,ObjectProperty)
R(RO_0002177,is,ObjectProperty)
R(RO_0002177,SubPropertyOf,RO_0002567)
R(RO_0002177,Domain,UBERON_0000061)
R(RO_0002177,Range,UBERON_0000061)
R(RO_0002202,is,ObjectProperty)
R(RO_0002202,SubPropertyOf,RO_0002254)
R(RO_0002215,is,ObjectProperty)
R(RO_0002216,is,ObjectProperty)
R(RO_0002219,is,ObjectProperty)
R(RO_0002220,is,ObjectProperty)
R(RO_0002221,is,ObjectProperty)
R(RO_0002226,is,ObjectProperty)
R(RO_0002226,Domain,UBERON_0001062)
R(RO_0002254,is,ObjectProperty)
R(RO_0002254,Domain,UBERON_0001062)
R(RO_0002254,Range,UBERON_0001062)
R(RO_0002254,InverseOf,RO_0002255)
R(RO_0002255,is,ObjectProperty)
R(RO_0002255,InverseOf,RO_0002254)
