R(www.w3.org/2000/01/-schema#,is,AnnotationProperty)
R(string,is,Datatype)
R(BFO_0000051,is,ObjectProperty)
R(RO_0000087,is,ObjectProperty)
R(chebi#,is,ObjectProperty)
R(chebi#,is,ObjectProperty)
R(chebi#,is,ObjectProperty)
R(chebi#,is,ObjectProperty)
R(chebi#,is,ObjectProperty)
R(chebi#,is,ObjectProperty)
R(chebi#,is,ObjectProperty)
R(CHEBI_1000,is,Class)
R(CHEBI_100094,is,Class)
R(CHEBI_100094,SubClassOf,CHEBI_46867)
R(CHEBI_100155,is,Class)
R(CHEBI_100155,SubClassOf,CHEBI_22702)
R(CHEBI_10018,is,Class)
R(CHEBI_10018,SubClassOf,CHEBI_22798)
R(CHEBI_100181,is,Class)
R(CHEBI_100181,SubClassOf,CHEBI_22702)
R(CHEBI_100223,is,Class)
R(CHEBI_100223,SubClassOf,CHEBI_26151)
R(CHEBI_100270,is,Class)
R(CHEBI_100270,SubClassOf,CHEBI_33860)
R(CHEBI_10036,is,Class)
R(CHEBI_100476,is,Class)
R(CHEBI_100476,SubClassOf,CHEBI_22702)
R(CHEBI_10050,is,Class)
R(CHEBI_10050,SubClassOf,CHEBI_22702)
R(CHEBI_100502,is,Class)
R(CHEBI_100502,SubClassOf,CHEBI_46867)
R(CHEBI_100579,is,Class)
R(CHEBI_100579,SubClassOf,CHEBI_26151)
R(CHEBI_100700,is,Class)
R(CHEBI_100700,SubClassOf,CHEBI_46874)
R(CHEBI_101021,is,Class)
R(CHEBI_101021,SubClassOf,CHEBI_83565)
R(CHEBI_101026,is,Class)
R(CHEBI_101026,SubClassOf,CHEBI_83565)
R(CHEBI_101034,is,Class)
R(CHEBI_101034,SubClassOf,CHEBI_22702)
R(CHEBI_101091,is,Class)
R(CHEBI_101091,SubClassOf,CHEBI_22702)
R(CHEBI_101102,is,Class)
R(CHEBI_101102,SubClassOf,CHEBI_33860)
R(CHEBI_101153,is,Class)
R(CHEBI_101153,SubClassOf,CHEBI_22702)
R(CHEBI_101214,is,Class)
R(CHEBI_101214,SubClassOf,CHEBI_22702)
R(CHEBI_101257,is,Class)
R(CHEBI_101257,SubClassOf,CHEBI_21644,)
R(CHEBI_101257,SubClassOf,CHEBI_22702,)
R(CHEBI_101257,SubClassOf,CHEBI_24780,)
R(CHEBI_101257,SubClassOf,CHEBI_25018,)
R(CHEBI_101257,SubClassOf,CHEBI_25477,)
R(CHEBI_101257,SubClassOf,CHEBI_48975,)
R(CHEBI_101257,SubClassOf,CHEBI_50995,)
R(CHEBI_101257,SubClassOf,CHEBI_64459,)
R(CHEBI_101257,SubClassOf,RO_0000087 some CHEBI_67267,)
R(is_conjugate_base_of some CHEBI_101333,is,chebi#)
R(CHEBI_101270,is,Class)
R(CHEBI_101270,SubClassOf,CHEBI_50511)
R(CHEBI_101278,is,Class)
R(CHEBI_101333,is,Class)
R(CHEBI_102000,is,Class)
R(CHEBI_102000,SubClassOf,CHEBI_22702)
R(CHEBI_102029,is,Class)
R(CHEBI_102029,SubClassOf,CHEBI_55370)
R(CHEBI_102030,is,Class)
R(CHEBI_102131,is,Class)
R(CHEBI_102131,SubClassOf,CHEBI_102167,)
R(is_enantiomer_of some CHEBI_102030,is,chebi#)
R(CHEBI_102156,is,Class)
R(CHEBI_102156,SubClassOf,CHEBI_33836)
R(CHEBI_102167,is,Class)
R(CHEBI_102186,is,Class)
R(CHEBI_102186,SubClassOf,CHEBI_140325,)
R(CHEBI_102186,SubClassOf,CHEBI_140326,)
R(CHEBI_102186,SubClassOf,CHEBI_38314)
R(CHEBI_10222,is,Class)
R(CHEBI_10222,SubClassOf,CHEBI_38922)
R(CHEBI_102231,is,Class)
R(CHEBI_102231,SubClassOf,CHEBI_46867)
R(CHEBI_102269,is,Class)
R(CHEBI_102269,SubClassOf,CHEBI_26407)
R(CHEBI_102272,is,Class)
R(CHEBI_102272,SubClassOf,CHEBI_50511)
R(CHEBI_10228,is,Class)
R(CHEBI_102323,is,Class)
R(CHEBI_102323,SubClassOf,CHEBI_22702)
R(CHEBI_10233,is,Class)
R(CHEBI_102422,is,Class)
R(CHEBI_102422,SubClassOf,CHEBI_22702)
R(CHEBI_102455,is,Class)
R(CHEBI_102455,SubClassOf,CHEBI_22702)
R(CHEBI_102471,is,Class)
R(CHEBI_102471,SubClassOf,CHEBI_22702)
R(CHEBI_102639,is,Class)
R(CHEBI_102639,SubClassOf,CHEBI_46867)
R(CHEBI_102660,is,Class)
R(CHEBI_102660,SubClassOf,CHEBI_22702)
R(CHEBI_102708,is,Class)
R(CHEBI_102708,SubClassOf,CHEBI_83565)
R(CHEBI_10276,is,Class)
R(CHEBI_10276,SubClassOf,CHEBI_23943,)
R(has_parent_hydride some CHEBI_36185,is,chebi#)
R(CHEBI_10283,is,Class)
R(CHEBI_102839,is,Class)
R(CHEBI_102839,SubClassOf,CHEBI_22702)
R(CHEBI_102868,is,Class)
R(CHEBI_102868,SubClassOf,CHEBI_22702)
R(CHEBI_102933,is,Class)
R(CHEBI_102933,SubClassOf,CHEBI_22702)
R(CHEBI_102942,is,Class)
R(CHEBI_102942,SubClassOf,CHEBI_23697)
R(CHEBI_102954,is,Class)
R(CHEBI_102954,SubClassOf,CHEBI_22702)
R(CHEBI_102972,is,Class)
R(CHEBI_102972,SubClassOf,CHEBI_22702)
R(CHEBI_103107,is,Class)
R(CHEBI_103107,SubClassOf,CHEBI_22702)
R(CHEBI_103122,is,Class)
R(CHEBI_103122,SubClassOf,CHEBI_46867)
R(CHEBI_10320,is,Class)
R(CHEBI_10320,SubClassOf,CHEBI_24302)
R(CHEBI_103210,is,Class)
R(CHEBI_103210,SubClassOf,CHEBI_47022)
R(CHEBI_103293,is,Class)
R(CHEBI_103293,SubClassOf,CHEBI_46874)
R(CHEBI_103302,is,Class)
R(CHEBI_103302,SubClassOf,CHEBI_48591)
R(CHEBI_103737,is,Class)
R(CHEBI_103737,SubClassOf,CHEBI_22702)
R(CHEBI_103805,is,Class)
R(CHEBI_103805,SubClassOf,CHEBI_22702)
R(CHEBI_103817,is,Class)
R(CHEBI_103817,SubClassOf,CHEBI_22702)
R(CHEBI_103832,is,Class)
R(CHEBI_103832,SubClassOf,CHEBI_22702)
R(CHEBI_103877,is,Class)
R(CHEBI_103877,SubClassOf,CHEBI_22702)
R(CHEBI_103908,is,Class)
R(CHEBI_103908,SubClassOf,CHEBI_36709)
R(CHEBI_103925,is,Class)
R(CHEBI_103925,SubClassOf,CHEBI_22702)
R(CHEBI_103929,is,Class)
R(CHEBI_103929,SubClassOf,CHEBI_22702)
R(CHEBI_103960,is,Class)
R(CHEBI_103960,SubClassOf,CHEBI_22702)
R(CHEBI_103997,is,Class)
R(CHEBI_103997,SubClassOf,CHEBI_22702)
R(CHEBI_104006,is,Class)
R(CHEBI_104006,SubClassOf,CHEBI_25529,)
R(has_functional_parent some CHEBI_17154,is,chebi#)
R(CHEBI_104038,is,Class)
R(CHEBI_104038,SubClassOf,CHEBI_37947)
R(CHEBI_104102,is,Class)
R(CHEBI_104102,SubClassOf,CHEBI_48470)
R(CHEBI_104140,is,Class)
R(CHEBI_104140,SubClassOf,CHEBI_25553)
R(CHEBI_104161,is,Class)
R(CHEBI_104161,SubClassOf,CHEBI_38924)
R(CHEBI_10418,is,Class)
R(CHEBI_10418,SubClassOf,CHEBI_39241)
R(CHEBI_104227,is,Class)
R(CHEBI_104227,SubClassOf,CHEBI_35727)
R(CHEBI_104891,is,Class)
R(CHEBI_104891,SubClassOf,CHEBI_22702)
R(CHEBI_104892,is,Class)
R(CHEBI_104892,SubClassOf,CHEBI_22702)
R(CHEBI_104902,is,Class)
R(CHEBI_104902,SubClassOf,CHEBI_22715)
R(CHEBI_105002,is,Class)
R(CHEBI_105002,SubClassOf,CHEBI_25996)
R(CHEBI_105025,is,Class)
R(CHEBI_105025,SubClassOf,CHEBI_18000)
R(CHEBI_105046,is,Class)
R(CHEBI_105046,SubClassOf,CHEBI_22702)
R(CHEBI_10512,is,Class)
R(CHEBI_10512,SubClassOf,CHEBI_61109)
R(CHEBI_105130,is,Class)
R(CHEBI_105130,SubClassOf,CHEBI_22702)
R(CHEBI_105172,is,Class)
R(CHEBI_105172,SubClassOf,CHEBI_22702)
R(CHEBI_105177,is,Class)
R(CHEBI_105177,SubClassOf,CHEBI_22702)
R(CHEBI_105213,is,Class)
