www.w3.org/2000/01/-schema# is AnnotationProperty.
string is Datatype.
<https is Class.
<https is Class.
<https is Class.
trgh.2015.29001.edi is Class.
JNC.0000000000000111 is Class.
tbj.13417 is Class.
jcm8070949 is Class.
D000329 is Class.
D000329 SubClassOf NCIT_C53292.
D001359 is Class.
D001359 SubClassOf ENVO_02000125.
D001522 is Class.
D001522 SubClassOf GO_0007610.
D003259 is Class.
D003259 SubClassOf D001522.
D004358 is Class.
D004358 SubClassOf GSSO_001370.
D004505 is Class.
D004505 SubClassOf NCIT_C16529.
D006470 is Class.
D006470 SubClassOf OBI_1110122.
D008598 is Class.
D008598 SubClassOf GO_0022601.
D012733 is Class.
D012733 SubClassOf GO_0003006.
D012925 is Class.
D012925 SubClassOf GSSO_001212.
D012928 is Class.
D012928 SubClassOf GO_0035176.
D047649 is Class.
D047649 SubClassOf GSSO_009590.
D048708 is Class.
D048708 SubClassOf GO_0009987.
D052285 is Class.
D052285 SubClassOf GSSO_000062.
D052287 is Class.
D052287 SubClassOf GSSO_000062.
BFO_0000001 is Class.
Thing is www.w3.org/2002/07/#.
BFO_0000002 is Class.
BFO_0000002 SubClassOf BFO_0000001.
BFO_0000003 is Class.
BFO_0000003 SubClassOf BFO_0000001.
BFO_0000008 is Class.
BFO_0000008 SubClassOf BFO_0000003.
BFO_0000015 is Class.
BFO_0000015 SubClassOf BFO_0000003.
CHEBI_23482 is Class.
CHEBI_31561 is Class.
CHEBI_31561 SubClassOf GSSO_006287,.
CHEBI_31561 SubClassOf NCIT_C478.
CHEBI_49323 is Class.
CHEBI_49325 is Class.
CHEBI_49325 SubClassOf CHEBI_49323.
CHEBI_50112 is Class.
CHEBI_50745 is Class.
CHEBI_50745 SubClassOf CHEBI_50112.
CHEBI_50995 is Class.
CHEBI_6121 is Class.
CHEBI_6121 SubClassOf CHEBI_23482,.
CHEBI_6121 SubClassOf CHEBI_50995,.
CHEBI_6121 SubClassOf CHEBI_83403,.
CHEBI_6121 SubClassOf GSSO_009217.
CHEBI_83403 is Class.
CL_0000015 is Class.
CL_0000017 is Class.
CL_0000017 SubClassOf CL_0000015.
CL_0000025 is Class.
CL_0000025 SubClassOf CL_0000675.
CL_0000656 is Class.
CL_0000656 SubClassOf CL_0000017.
CL_0000657 is Class.
CL_0000657 SubClassOf CL_0000017.
CL_0000675 is Class.
DOID_0050117 is Class.
DOID_0050117 SubClassOf GSSO_000486.
DOID_11257 is Class.
DOID_11257 SubClassOf DOID_591.
DOID_14566 is Class.
DOID_14566 SubClassOf GSSO_000486.
DOID_2030 is Class.
DOID_2510 is Class.
DOID_2510 SubClassOf GSSO_001867.
DOID_591 is Class.
DOID_591 SubClassOf DOID_2030.
DOID_593 is Class.
DOID_593 SubClassOf DOID_591.
DOID_599 is Class.
DOID_599 SubClassOf DOID_591.
DOID_7 is Class.
DOID_7 SubClassOf GSSO_000486.
ENVO_00000091 is Class.
ENVO_00000091 SubClassOf ENVO_00000191.
ENVO_00000191 is Class.
ENVO_00000191 SubClassOf ENVO_01000813.
ENVO_01000813 is Class.
ENVO_02000125 is Class.
ENVO_02000125 SubClassOf ENVO_03000010.
ENVO_02500000 is Class.
ENVO_02500000 SubClassOf BFO_0000015.
ENVO_03000010 is Class.
ENVO_03000010 SubClassOf ENVO_02500000.
GO_0000003 is Class.
GO_0000003 SubClassOf GO_0008150.
GO_0000746 is Class.
GO_0000746 SubClassOf GO_0044764.
GO_0001552 is Class.
GO_0001552 SubClassOf GO_0003006.
GO_0002118 is Class.
GO_0002118 SubClassOf GO_0051705.
GO_0002376 is Class.
GO_0002376 SubClassOf GO_0008150.
GO_0002377 is Class.
GO_0002377 SubClassOf GO_0002440.
GO_0002437 is Class.
GO_0002437 SubClassOf GO_0006955.
GO_0002440 is Class.
GO_0002440 SubClassOf GO_0002376.
GO_0003006 is Class.
GO_0003006 SubClassOf GO_0022414,.
GO_0003006 SubClassOf GO_0032502.
GO_0003008 is Class.
GO_0003008 SubClassOf GO_0032501.
GO_0006810 is Class.
GO_0006810 SubClassOf GO_0051234.
GO_0006955 is Class.
GO_0006955 SubClassOf GO_0002376,.
GO_0006955 SubClassOf GO_0050896.
GO_0007154 is Class.
GO_0007154 SubClassOf GO_0009987.
GO_0007275 is Class.
GO_0007275 SubClassOf GO_0048856.
GO_0007276 is Class.
GO_0007276 SubClassOf GO_0019953.
GO_0007530 is Class.
GO_0007530 SubClassOf GO_0003006.
GO_0007565 is Class.
GO_0007565 SubClassOf GO_0044703.
GO_0007567 is Class.
GO_0007567 SubClassOf GO_0044703.
GO_0007610 is Class.
GO_0007610 SubClassOf GO_0008150,.
GO_0007610 SubClassOf OGMS_0000060.
GO_0007618 is Class.
GO_0007618 SubClassOf GO_0019953,.
GO_0007618 SubClassOf GO_0044703.
GO_0007631 is Class.
GO_0007631 SubClassOf GO_0007610.
GO_0008150 is Class.
GO_0008150 SubClassOf BFO_0000015.
GO_0008283 is Class.
GO_0008283 SubClassOf D048708.
GO_0009566 is Class.
GO_0009566 SubClassOf GO_0019953,.
GO_0009566 SubClassOf GO_0022414.
GO_0009605 is Class.
GO_0009605 SubClassOf GO_0050896.
GO_0009653 is Class.
GO_0009653 SubClassOf GO_0032502.
GO_0009790 is Class.
GO_0009790 SubClassOf GO_0007275,.
GO_0009790 SubClassOf NCIT_C19988.
GO_0009987 is Class.
GO_0009987 SubClassOf GO_0008150.
GO_0019098 is Class.
GO_0019098 SubClassOf GO_0007610.
GO_0019953 is Class.
GO_0019953 SubClassOf GO_0000003.
GO_0019954 is Class.
GO_0019954 SubClassOf GO_0000003.
GO_0022414 is Class.
GO_0022414 SubClassOf GO_0000003,.
GO_0022414 SubClassOf NCIT_C19988.
GO_0022601 is Class.
GO_0022601 SubClassOf GO_0044848.
GO_0022602 is Class.
GO_0022602 SubClassOf GO_0022414.
GO_0032501 is Class.
GO_0032501 SubClassOf NCIT_C19988.
GO_0032502 is Class.
GO_0032502 SubClassOf GO_0008150.
GO_0032504 is Class.
GO_0032504 SubClassOf GO_0000003.
GO_0032505 is Class.
GO_0032505 SubClassOf GO_0000003.
GO_0035112 is Class.
GO_0035112 SubClassOf GO_0003006.
GO_0035176 is Class.
GO_0035176 SubClassOf GO_0051704,.
GO_0035176 SubClassOf GO_0051705.
GO_0040007 is Class.
GO_0040007 SubClassOf GO_0008150.
GO_0042696 is Class.
GO_0042696 SubClassOf GO_0022601.
GO_0042697 is Class.
GO_0042697 SubClassOf GO_0022601,.
GO_0042697 SubClassOf GSSO_009590.
GO_0042711 is Class.
GO_0042711 SubClassOf GO_0060746.
GO_0042712 is Class.
GO_0042712 SubClassOf GO_0060746.
GO_0044419 is Class.
GO_0044419 SubClassOf GO_0051704,.
GO_0044419 SubClassOf GSSO_000721.
GO_0044703 is Class.
GO_0044703 SubClassOf GO_0022414,.
GO_0044703 SubClassOf GO_0051704.
GO_0044705 is Class.
GO_0044705 SubClassOf GO_0019098,.
GO_0044705 SubClassOf GO_0044703,.
GO_0044705 SubClassOf GO_0051705.
GO_0044764 is Class.
GO_0044764 SubClassOf GO_0051704.
GO_0044848 is Class.
GO_0044848 SubClassOf GO_0008150.
GO_0045136 is Class.
GO_0045136 SubClassOf GO_0003006.
GO_0048609 is Class.
GO_0048609 SubClassOf GO_0032501.
GO_0048646 is Class.
GO_0048646 SubClassOf GO_0032502.
GO_0048856 is Class.
GO_0048856 SubClassOf GO_0032502.
GO_0050896 is Class.
GO_0050896 SubClassOf GO_0008150.
GO_0051179 is Class.
GO_0051179 SubClassOf GO_0008150.
GO_0051234 is Class.
GO_0051234 SubClassOf GO_0051179.
GO_0051704 is Class.
GO_0051704 SubClassOf GO_0008150.
GO_0051705 is Class.
GO_0051705 SubClassOf GO_0007610.
GO_0060004 is Class.
GO_0060004 SubClassOf GO_0009605.
GO_0060206 is Class.
GO_0060206 SubClassOf GO_0044848.
GO_0060207 is Class.
GO_0060207 SubClassOf GO_0060206.
GO_0060208 is Class.
GO_0060208 SubClassOf GO_0060206.
GO_0060209 is Class.
GO_0060209 SubClassOf GO_0060206.
GO_0060210 is Class.
GO_0060210 SubClassOf GO_0060206.
GO_0060746 is Class.
GO_0060746 SubClassOf GO_0019098,.
GO_0060746 SubClassOf GO_0035176.
GO_0061744 is Class.
GO_0061744 SubClassOf GO_0007610.
GO_0071625 is Class.
GO_0071625 SubClassOf GO_0007610.
GO_0097722 is Class.
GO_0097722 SubClassOf GO_0022414.
GSSO_000028 is Class.
GSSO_000028 SubClassOf BFO_0000015.
GSSO_000029 is Class.
GSSO_000029 SubClassOf BFO_0000015.
GSSO_000030 is Class.
GSSO_000030 SubClassOf BFO_0000015.
GSSO_000062 is Class.
GSSO_000062 SubClassOf GO_0000003.
GSSO_000063 is Class.
GSSO_000063 SubClassOf GSSO_000062.
GSSO_000066 is Class.
GSSO_000066 SubClassOf GSSO_000062.
GSSO_000079 is Class.
GSSO_000079 SubClassOf OAE_0000001.
GSSO_000097 is Class.
GSSO_000097 SubClassOf GSSO_000905,.
GSSO_000097 SubClassOf EFO_0004828.
GSSO_000101 is Class.
GSSO_000101 SubClassOf GSSO_000125,.
GSSO_000101 SubClassOf OBI_0600015.
GSSO_000102 is Class.
GSSO_000102 SubClassOf OBI_0600015.
GSSO_000125 is Class.
GSSO_000125 SubClassOf GSSO_000029.
GSSO_000133 is Class.
GSSO_000133 SubClassOf GSSO_001370.
GSSO_000413 is Class.
GSSO_000413 SubClassOf GO_0007610.
GSSO_000414 is Class.
GSSO_000414 SubClassOf GSSO_000413.
GSSO_000420 is Class.
GSSO_000420 SubClassOf GSSO_000413.
GSSO_000426 is Class.
GSSO_000426 SubClassOf D001522.
GSSO_000433 is Class.
GSSO_000433 SubClassOf GSSO_000413.
GSSO_000434 is Class.
GSSO_000434 SubClassOf GSSO_001204.
GSSO_000437 is Class.
GSSO_000437 SubClassOf D001522,.
GSSO_000437 SubClassOf GO_0035176.
GSSO_000438 is Class.
GSSO_000438 SubClassOf GSSO_000437.
GSSO_000441 is Class.
GSSO_000441 SubClassOf GO_0035176.
GSSO_000442 is Class.
GSSO_000442 SubClassOf GSSO_000441.
GSSO_000443 is Class.
GSSO_000443 SubClassOf GSSO_000441.
GSSO_000468 is Class.
GSSO_000468 SubClassOf fma18591.
GSSO_000469 is Class.
GSSO_000469 SubClassOf fma18591.
GSSO_000485 is Class.
GSSO_000486 is Class.
GSSO_000486 SubClassOf GSSO_000485,.
GSSO_000486 SubClassOf OBI_1110122.
GSSO_000510 is Class.
GSSO_000510 SubClassOf GO_0003006.
GSSO_000551 is Class.
