double is Datatype
BFO_0000050 is ObjectProperty
BFO_0000051 is ObjectProperty
BFO_0000053 is ObjectProperty
BFO_0000062 is ObjectProperty
BFO_0000062 Characteristics Transitive
BFO_0000062 Domain BFO_0000003
BFO_0000062 Range BFO_0000003
BFO_0000062 InverseOf BFO_0000063
BFO_0000063 is ObjectProperty
BFO_0000063 SubPropertyOf RO_0002222
BFO_0000063 Characteristics Transitive
BFO_0000063 Domain BFO_0000003
BFO_0000063 Range BFO_0000003
BFO_0000063 InverseOf BFO_0000062
BFO_0000071 is ObjectProperty
IAO_0000039 is ObjectProperty
RO_0000057 is ObjectProperty
RO_0000057 Domain BFO_0000003
RO_0000057 Range BFO_0000002
RO_0002086 is ObjectProperty
RO_0002086 SubPropertyOf RO_0002222
RO_0002087 is ObjectProperty
RO_0002087 SubPropertyOf BFO_0000062
RO_0002090 is ObjectProperty
RO_0002090 SubPropertyOf BFO_0000063
RO_0002222 is ObjectProperty
RO_0002222 Domain BFO_0000003
RO_0002222 Range BFO_0000003
RO_0002233 is ObjectProperty
RO_0002233 SubPropertyOf RO_0000057
RO_0002333 is ObjectProperty
RO_0002333 SubPropertyOf RO_0000057
RO_0002404 is ObjectProperty
RO_0002404 SubPropertyOf BFO_0000062
RO_0002411 is ObjectProperty
RO_0002411 SubPropertyOf BFO_0000063
RO_0002418 is ObjectProperty
RO_0002418 SubPropertyOf RO_0002501
RO_0002427 is ObjectProperty
RO_0002427 SubPropertyOf RO_0002501
RO_0002501 is ObjectProperty
RO_0002501 Domain BFO_0000003
RO_0002501 Range BFO_0000003
www.obofoundry.org/ro/ro.# is ObjectProperty
OBI_0001937 is DataProperty
//www.wikidata.org/wiki/ is Class
Thing is www.w3.org/2002/07/#
//www.wikidata.org/wiki/ is Class
Thing is www.w3.org/2002/07/#
//www.wikidata.org/wiki/ is Class
Thing is www.w3.org/2002/07/#
//www.wikidata.org/wiki/ is Class
Thing is www.w3.org/2002/07/#
//www.wikidata.org/wiki/ is Class
Thing is www.w3.org/2002/07/#
//www.wikidata.org/wiki/ is Class
Thing is www.w3.org/2002/07/#
//www.wikidata.org/wiki/ is Class
Thing is www.w3.org/2002/07/#
//www.wikidata.org/wiki/ is Class
Thing is www.w3.org/2002/07/#
//www.wikidata.org/wiki/ is Class
Thing is www.w3.org/2002/07/#
//www.wikidata.org/wiki/ is Class
Thing is www.w3.org/2002/07/#
//www.wikidata.org/wiki/ is Class
Thing is www.w3.org/2002/07/#
//www.wikidata.org/wiki/ is Class
Thing is www.w3.org/2002/07/#
//www.wikidata.org/wiki/ is Class
Thing is www.w3.org/2002/07/#
//www.wikidata.org/wiki/ is Class
Thing is www.w3.org/2002/07/#
//www.wikidata.org/wiki/ is Class
Thing is www.w3.org/2002/07/#
//www.wikidata.org/wiki/ is Class
Thing is www.w3.org/2002/07/#
//www.wikidata.org/wiki/ is Class
Thing is www.w3.org/2002/07/#
//www.wikidata.org/wiki/ is Class
Thing is www.w3.org/2002/07/#
//www.wikidata.org/wiki/ is Class
Thing is www.w3.org/2002/07/#
//www.wikidata.org/wiki/ is Class
Thing is www.w3.org/2002/07/#
//www.wikidata.org/wiki/ is Class
Thing is www.w3.org/2002/07/#
//www.wikidata.org/wiki/ is Class
Thing is www.w3.org/2002/07/#
//www.wikidata.org/wiki/ is Class
Thing is www.w3.org/2002/07/#
//www.wikidata.org/wiki/ is Class
Thing is www.w3.org/2002/07/#
BFO_0000001 is Class
BFO_0000002 is Class
BFO_0000002 DisjointWith BFO_0000003
BFO_0000003 is Class
BFO_0000003 SubClassOf BFO_0000001,
BFO_0000003 SubClassOf BFO_0000050 only BFO_0000003
BFO_0000003 DisjointWith BFO_0000050 some BFO_0000002
BFO_0000003 DisjointWith BFO_0000002
BFO_0000015 is Class
BFO_0000015 SubClassOf BFO_0000003
BFO_0000016 is Class
CHEBI_10023 is Class
CHEBI_100241 is Class
CHEBI_100246 is Class
CHEBI_10033 is Class
CHEBI_10082 is Class
CHEBI_10093 is Class
CHEBI_101085 is Class
CHEBI_10110 is Class
CHEBI_10119 is Class
CHEBI_101278 is Class
CHEBI_102166 is Class
CHEBI_102216 is Class
CHEBI_102265 is Class
CHEBI_102484 is Class
CHEBI_102524 is Class
CHEBI_104011 is Class
CHEBI_10607 is Class
CHEBI_10650 is Class
CHEBI_107736 is Class
CHEBI_110423 is Class
CHEBI_113451 is Class
CHEBI_114786 is Class
CHEBI_116278 is Class
CHEBI_116735 is Class
CHEBI_119486 is Class
CHEBI_119915 is Class
CHEBI_124991 is Class
CHEBI_125 is Class
CHEBI_125354 is Class
CHEBI_127342 is Class
CHEBI_12777 is Class
CHEBI_127780 is Class
CHEBI_131383 is Class
CHEBI_131389 is Class
CHEBI_131527 is Class
CHEBI_131762 is Class
CHEBI_132106 is Class
CHEBI_132767 is Class
CHEBI_132943 is Class
CHEBI_133013 is Class
CHEBI_133023 is Class
CHEBI_133326 is Class
CHEBI_133354 is Class
CHEBI_133748 is Class
CHEBI_134719 is Class
CHEBI_134745 is Class
CHEBI_134756 is Class
CHEBI_134760 is Class
CHEBI_134761 is Class
CHEBI_134766 is Class
CHEBI_134772 is Class
CHEBI_134774 is Class
CHEBI_134779 is Class
CHEBI_134802 is Class
CHEBI_134806 is Class
CHEBI_134813 is Class
CHEBI_134814 is Class
CHEBI_134817 is Class
CHEBI_134822 is Class
CHEBI_134857 is Class
CHEBI_134893 is Class
CHEBI_134903 is Class
CHEBI_134908 is Class
CHEBI_134917 is Class
CHEBI_134922 is Class
CHEBI_134926 is Class
CHEBI_134928 is Class
CHEBI_134929 is Class
CHEBI_134936 is Class
CHEBI_134967 is Class
CHEBI_134975 is Class
CHEBI_134996 is Class
CHEBI_135010 is Class
CHEBI_135023 is Class
CHEBI_135032 is Class
CHEBI_135042 is Class
CHEBI_135047 is Class
CHEBI_135062 is Class
CHEBI_135075 is Class
CHEBI_135086 is Class
CHEBI_135155 is Class
CHEBI_135165 is Class
CHEBI_135183 is Class
CHEBI_135193 is Class
CHEBI_135204 is Class
CHEBI_135205 is Class
CHEBI_135207 is Class
CHEBI_135209 is Class
CHEBI_135222 is Class
CHEBI_135226 is Class
CHEBI_135227 is Class
CHEBI_135228 is Class
CHEBI_135242 is Class
CHEBI_135245 is Class
CHEBI_135276 is Class
CHEBI_135283 is Class
CHEBI_135310 is Class
CHEBI_135333 is Class
CHEBI_135342 is Class
CHEBI_135343 is Class
CHEBI_135361 is Class
CHEBI_135363 is Class
CHEBI_135379 is Class
CHEBI_135385 is Class
CHEBI_135418 is Class
CHEBI_135419 is Class
CHEBI_135423 is Class
CHEBI_135424 is Class
CHEBI_135432 is Class
CHEBI_135433 is Class
CHEBI_135445 is Class
CHEBI_135464 is Class
CHEBI_135468 is Class
CHEBI_135491 is Class
CHEBI_135497 is Class
CHEBI_135505 is Class
CHEBI_135507 is Class
CHEBI_135510 is Class
CHEBI_135515 is Class
CHEBI_135517 is Class
CHEBI_135523 is Class
CHEBI_135533 is Class
CHEBI_135534 is Class
CHEBI_135545 is Class
CHEBI_135550 is Class
CHEBI_135554 is Class
CHEBI_135561 is Class
CHEBI_135573 is Class
CHEBI_135581 is Class
CHEBI_135590 is Class
CHEBI_135602 is Class
CHEBI_135605 is Class
CHEBI_135611 is Class
CHEBI_135612 is Class
CHEBI_135613 is Class
CHEBI_135621 is Class
CHEBI_135627 is Class
CHEBI_135635 is Class
CHEBI_135642 is Class
CHEBI_135652 is Class
CHEBI_135654 is Class
CHEBI_135679 is Class
CHEBI_135699 is Class
CHEBI_135726 is Class
CHEBI_135758 is Class
CHEBI_135760 is Class
CHEBI_135791 is Class
CHEBI_135829 is Class
CHEBI_135845 is Class
CHEBI_135853 is Class
CHEBI_135870 is Class
CHEBI_135876 is Class
CHEBI_135884 is Class
CHEBI_135885 is Class
CHEBI_135893 is Class
CHEBI_135894 is Class
CHEBI_135898 is Class
CHEBI_135899 is Class
CHEBI_135901 is Class
CHEBI_135905 is Class
CHEBI_135907 is Class
CHEBI_135910 is Class
CHEBI_135913 is Class
CHEBI_135915 is Class
CHEBI_135919 is Class
CHEBI_135922 is Class
CHEBI_135928 is Class
CHEBI_135933 is Class
CHEBI_135935 is Class
CHEBI_135939 is Class
CHEBI_135941 is Class
CHEBI_135946 is Class
CHEBI_135961 is Class
CHEBI_135976 is Class
CHEBI_135983 is Class
CHEBI_135989 is Class
CHEBI_136003 is Class
CHEBI_136007 is Class
CHEBI_136014 is Class
CHEBI_136020 is Class
CHEBI_136021 is Class
CHEBI_136609 is Class
CHEBI_137426 is Class
CHEBI_137881 is Class
CHEBI_140427 is Class
CHEBI_140503 is Class
CHEBI_140618 is Class
CHEBI_140621 is Class
CHEBI_140628 is Class
CHEBI_141146 is Class
CHEBI_141517 is Class
CHEBI_142406 is Class
CHEBI_142437 is Class
CHEBI_145232 is Class
CHEBI_145567 is Class
CHEBI_145698 is Class
CHEBI_145701 is Class
CHEBI_145791 is Class
CHEBI_146185 is Class
CHEBI_147675 is Class
CHEBI_149226 is Class
CHEBI_149634 is Class
CHEBI_149773 is Class
CHEBI_149836 is Class
CHEBI_150326 is Class
CHEBI_15347 is Class
CHEBI_15354 is Class
CHEBI_15355 is Class
CHEBI_15356 is Class
CHEBI_15365 is Class
CHEBI_15366 is Class
CHEBI_15367 is Class
CHEBI_15377 is Class
CHEBI_15407 is Class
CHEBI_15409 is Class
CHEBI_15428 is Class
CHEBI_15440 is Class
CHEBI_15443 is Class
CHEBI_15544 is Class
CHEBI_15551 is Class
CHEBI_15552 is Class
CHEBI_15553 is Class
CHEBI_15611 is Class
CHEBI_15640 is Class
CHEBI_15676 is Class
CHEBI_15727 is Class
CHEBI_15741 is Class
CHEBI_15758 is Class
CHEBI_15765 is Class
CHEBI_15854 is Class
CHEBI_15882 is Class
CHEBI_15891 is Class
CHEBI_15940 is Class
CHEBI_15948 is Class
CHEBI_15956 is Class
CHEBI_16010 is Class
CHEBI_16016 is Class
CHEBI_16113 is Class
CHEBI_16125 is Class
CHEBI_16134 is Class
CHEBI_16150 is Class
CHEBI_16163 is Class
CHEBI_161680 is Class
CHEBI_16199 is Class
CHEBI_16204 is Class
CHEBI_16236 is Class
CHEBI_16240 is Class
CHEBI_16243 is Class
CHEBI_16335 is Class
CHEBI_16336 is Class
CHEBI_16347 is Class
CHEBI_164200 is Class
CHEBI_16436 is Class
CHEBI_16449 is Class
CHEBI_16586 is Class
CHEBI_16684 is Class
CHEBI_166975 is Class
CHEBI_16704 is Class
CHEBI_16708 is Class
CHEBI_16709 is Class
CHEBI_16714 is Class
CHEBI_16724 is Class
CHEBI_16794 is Class
CHEBI_16796 is Class
CHEBI_16811 is Class
CHEBI_168396 is Class
CHEBI_168398 is Class
CHEBI_16842 is Class
CHEBI_168426 is Class
CHEBI_16856 is Class
CHEBI_16914 is Class
CHEBI_16962 is Class
CHEBI_169727 is Class
CHEBI_16973 is Class
CHEBI_16997 is Class
CHEBI_17015 is Class
CHEBI_17026 is Class
CHEBI_17043 is Class
CHEBI_17076 is Class
CHEBI_17126 is Class
CHEBI_17141 is Class
CHEBI_17151 is Class
CHEBI_17154 is Class
CHEBI_17202 is Class
CHEBI_17231 is Class
CHEBI_17234 is Class
CHEBI_17246 is Class
CHEBI_17252 is Class
